date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-12 00:00:00,3,1
2020-12-19 00:00:00,4,1
2020-12-20 00:00:00,6,2
2020-12-21 00:00:00,181,175
2020-12-22 00:00:00,841,660
2020-12-23 00:00:00,1584,743
2020-12-24 00:00:00,1822,238
2020-12-26 00:00:00,1926,104
2020-12-27 00:00:00,1927,1
2020-12-28 00:00:00,2354,427
2020-12-29 00:00:00,2676,322
2020-12-30 00:00:00,3050,374
2020-12-31 00:00:00,3125,75
2021-01-01 00:00:00,3129,4
2021-01-04 00:00:00,3345,216
2021-01-05 00:00:00,3661,316
2021-01-06 00:00:00,4121,460
2021-01-07 00:00:00,4318,197
2021-01-08 00:00:00,4560,242
2021-01-09 00:00:00,4574,14
2021-01-10 00:00:00,4586,12
2021-01-11 00:00:00,5249,663
2021-01-12 00:00:00,5892,643
2021-01-13 00:00:00,6602,710
2021-01-14 00:00:00,6754,152
2021-01-15 00:00:00,6908,154
2021-01-17 00:00:00,6909,1
2021-01-18 00:00:00,6944,35
2021-01-19 00:00:00,7329,385
2021-01-20 00:00:00,7894,565
2021-01-21 00:00:00,9420,1526
2021-01-22 00:00:00,10953,1533
2021-01-23 00:00:00,11094,141
2021-01-24 00:00:00,11107,13
2021-01-25 00:00:00,11532,425
2021-01-26 00:00:00,12322,790
2021-01-27 00:00:00,13659,1337
2021-01-28 00:00:00,15428,1769
2021-01-29 00:00:00,17471,2043
2021-01-30 00:00:00,18674,1203
2021-01-31 00:00:00,18686,12
2021-02-01 00:00:00,19519,833
2021-02-02 00:00:00,20530,1011
2021-02-03 00:00:00,22026,1496
2021-02-04 00:00:00,22829,803
2021-02-05 00:00:00,23527,698
2021-02-06 00:00:00,23561,34
2021-02-07 00:00:00,23582,21
2021-02-08 00:00:00,23844,262
2021-02-09 00:00:00,24606,762
2021-02-10 00:00:00,26945,2339
2021-02-11 00:00:00,29023,2078
2021-02-12 00:00:00,30896,1873
2021-02-13 00:00:00,31761,865
2021-02-14 00:00:00,31763,2
2021-02-15 00:00:00,31865,102
2021-02-16 00:00:00,32113,248
2021-02-17 00:00:00,32427,314
2021-02-18 00:00:00,32710,283
2021-02-19 00:00:00,33258,548
2021-02-20 00:00:00,33429,171
2021-02-21 00:00:00,33432,3
2021-02-22 00:00:00,33460,28
2021-02-23 00:00:00,34654,1194
2021-02-24 00:00:00,37277,2623
2021-02-25 00:00:00,40322,3045
2021-02-26 00:00:00,43055,2733
2021-02-27 00:00:00,43890,835
2021-02-28 00:00:00,44226,336
2021-03-01 00:00:00,46046,1820
2021-03-02 00:00:00,47091,1045
2021-03-03 00:00:00,48340,1249
2021-03-04 00:00:00,51000,2660
2021-03-05 00:00:00,54329,3329
2021-03-06 00:00:00,54550,221
2021-03-07 00:00:00,54722,172
2021-03-08 00:00:00,55730,1008
2021-03-09 00:00:00,57892,2162
2021-03-10 00:00:00,59831,1939
2021-03-11 00:00:00,62861,3030
2021-03-12 00:00:00,66030,3169
2021-03-13 00:00:00,67661,1631
2021-03-14 00:00:00,67853,192
2021-03-15 00:00:00,68675,822
2021-03-16 00:00:00,69927,1252
2021-03-17 00:00:00,72012,2085
2021-03-18 00:00:00,75589,3577
2021-03-19 00:00:00,78733,3144
2021-03-20 00:00:00,79820,1087
2021-03-21 00:00:00,80012,192
2021-03-22 00:00:00,80540,528
2021-03-23 00:00:00,81898,1358
2021-03-24 00:00:00,84229,2331
2021-03-25 00:00:00,86430,2201
2021-03-26 00:00:00,88646,2216
2021-03-27 00:00:00,89239,593
2021-03-28 00:00:00,89477,238
2021-03-29 00:00:00,90069,592
2021-03-30 00:00:00,92813,2744
2021-03-31 00:00:00,95769,2956
2021-04-01 00:00:00,98330,2561
2021-04-02 00:00:00,100206,1876
2021-04-03 00:00:00,100957,751
2021-04-04 00:00:00,101638,681
2021-04-05 00:00:00,103030,1392
2021-04-06 00:00:00,105186,2156
2021-04-07 00:00:00,107546,2360
2021-04-08 00:00:00,110265,2719
2021-04-09 00:00:00,112229,1964
2021-04-10 00:00:00,112659,430
2021-04-11 00:00:00,112856,197
2021-04-12 00:00:00,113354,498
2021-04-13 00:00:00,114253,899
2021-04-14 00:00:00,116659,2406
2021-04-15 00:00:00,118984,2325
2021-04-16 00:00:00,121023,2039
2021-04-17 00:00:00,121600,577
