date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,299,,2.0,,1.0,,4.0,,,,,,1.0,,,,180.0,,1.0,,,,5.0,,83,,1.0,,2.0,,7.0,
2020-12-02,328,29.0,3.0,1.0,2.0,1.0,,,,,,,,,,,198.0,18.0,,,1.0,,,,88,5.0,,,,,,
2020-12-03,356,28.0,5.0,2.0,3.0,1.0,,,,,,,,,,,208.0,10.0,,,,,6.0,1.0,96,8.0,2.0,1.0,,,8.0,1.0
2020-12-04,368,12.0,6.0,1.0,,,,,,,,,,,,,214.0,6.0,,,2.0,1.0,,,99,3.0,,,,,9.0,1.0
2020-12-05,372,4.0,,,,,,,,,,,,,,,216.0,2.0,,,,,,,100,1.0,,,,,,
2020-12-06,376,4.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,102,2.0,,,3.0,1.0,,
2020-12-07,401,25.0,8.0,2.0,,,,,,,,,,,,,226.0,10.0,,,4.0,1.0,,,105,3.0,,,,,,
2020-12-08,420,19.0,9.0,1.0,,,,,,,,,,,,,233.0,7.0,,,,,,,108,3.0,,,,,10.0,1.0
2020-12-09,441,21.0,11.0,2.0,,,,,,,,,,,,,241.0,8.0,,,,,7.0,1.0,118,10.0,,,,,,
2020-12-10,468,27.0,,,,,,,,,,,,,,,257.0,16.0,,,6.0,2.0,,,121,3.0,,,,,11.0,1.0
2020-12-11,486,18.0,,,,,,,,,,,,,,,265.0,8.0,,,,,,,130,9.0,,,,,,
2020-12-12,505,19.0,,,4.0,1.0,,,,,,,,,,,271.0,6.0,3.0,2.0,,,,,136,6.0,,,4.0,1.0,13.0,2.0
2020-12-13,519,14.0,12.0,1.0,,,,,,,,,,,,,279.0,8.0,,,7.0,1.0,,,139,3.0,,,,,,
2020-12-14,544,25.0,,,,,,,,,,,,,,,293.0,14.0,,,8.0,1.0,,,146,7.0,,,,,,
2020-12-15,652,108.0,18.0,6.0,14.0,10.0,5.0,1.0,,,,,,,,,331.0,38.0,,,15.0,7.0,,,175,29.0,,,,,,
2020-12-16,1313,661.0,51.0,33.0,146.0,132.0,6.0,1.0,,,,,,,,,386.0,55.0,5.0,2.0,42.0,27.0,13.0,6.0,185,10.0,,,7.0,3.0,19.0,6.0
2020-12-17,4611,3298.0,99.0,48.0,276.0,130.0,17.0,11.0,80.0,,,,69.0,68.0,,,1645.0,1259.0,,,121.0,79.0,50.0,37.0,1407,1222.0,10.0,8.0,11.0,4.0,44.0,25.0
2020-12-18,8379,3768.0,137.0,38.0,478.0,202.0,25.0,8.0,147.0,67.0,2.0,,109.0,40.0,,,3319.0,1674.0,7.0,2.0,192.0,71.0,84.0,34.0,2783,1376.0,17.0,7.0,,,45.0,1.0
2020-12-19,10967,2588.0,138.0,1.0,523.0,45.0,32.0,7.0,,,,,111.0,2.0,,,4978.0,1659.0,,,194.0,2.0,111.0,27.0,3520,737.0,21.0,4.0,14.0,3.0,49.0,4.0
2020-12-20,12083,1116.0,,,529.0,6.0,33.0,1.0,148.0,1.0,,,112.0,1.0,,,5987.0,1009.0,,,197.0,3.0,122.0,11.0,3546,26.0,23.0,2.0,17.0,3.0,52.0,3.0
2020-12-21,17707,5624.0,155.0,17.0,537.0,8.0,45.0,12.0,196.0,48.0,16.0,14.0,148.0,36.0,10.0,,9158.0,3171.0,19.0,12.0,206.0,9.0,273.0,151.0,5059,1513.0,26.0,3.0,20.0,3.0,225.0,173.0
2020-12-22,25597,7890.0,168.0,13.0,594.0,57.0,308.0,263.0,242.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13258.0,4100.0,79.0,60.0,285.0,79.0,523.0,250.0,6627,1568.0,73.0,47.0,385.0,365.0,874.0,649.0
2020-12-23,35567,9970.0,342.0,174.0,901.0,307.0,726.0,418.0,373.0,131.0,49.0,7.0,224.0,54.0,42.0,13.0,17960.0,4702.0,289.0,210.0,453.0,168.0,897.0,374.0,8519,1892.0,99.0,26.0,827.0,442.0,1609.0,735.0
2020-12-24,39472,3905.0,351.0,9.0,1226.0,325.0,836.0,110.0,434.0,61.0,53.0,4.0,293.0,69.0,,,19524.0,1564.0,423.0,134.0,561.0,108.0,966.0,69.0,9583,1064.0,124.0,25.0,878.0,51.0,1830.0,221.0
2020-12-25,39620,148.0,353.0,2.0,1325.0,99.0,,,,,,,,,,,19529.0,5.0,,,565.0,4.0,,,9592,9.0,,,894.0,16.0,,
2020-12-26,46196,6576.0,355.0,2.0,1393.0,68.0,858.0,22.0,444.0,10.0,54.0,1.0,321.0,28.0,,,24476.0,4947.0,588.0,165.0,567.0,2.0,1280.0,314.0,10387,795.0,130.0,6.0,932.0,38.0,1929.0,99.0
2020-12-27,48876,2680.0,,,1473.0,80.0,,,447.0,3.0,,,322.0,1.0,,,26712.0,2236.0,649.0,61.0,568.0,1.0,1356.0,76.0,10561,174.0,,,946.0,14.0,1930.0,1.0
2020-12-28,58451,9575.0,429.0,74.0,1676.0,203.0,944.0,86.0,602.0,155.0,56.0,2.0,457.0,135.0,45.0,3.0,31883.0,5171.0,918.0,269.0,910.0,342.0,1796.0,440.0,12379,1818.0,173.0,43.0,1023.0,77.0,2344.0,414.0
2020-12-29,71891,13440.0,761.0,332.0,2006.0,330.0,1019.0,75.0,755.0,153.0,64.0,8.0,582.0,125.0,47.0,2.0,39700.0,7817.0,1299.0,381.0,1289.0,379.0,2426.0,630.0,14334,1955.0,235.0,62.0,1329.0,306.0,2673.0,329.0
2020-12-30,87187,15296.0,922.0,161.0,2433.0,427.0,1230.0,211.0,874.0,119.0,85.0,21.0,739.0,157.0,64.0,17.0,48289.0,8589.0,1637.0,338.0,1667.0,378.0,3282.0,856.0,16450,2116.0,309.0,74.0,2080.0,751.0,3083.0,410.0
2020-12-31,95495,8308.0,1066.0,144.0,2664.0,231.0,1444.0,214.0,960.0,86.0,115.0,30.0,896.0,157.0,69.0,5.0,52336.0,4047.0,1912.0,275.0,2028.0,361.0,3827.0,545.0,18046,1596.0,374.0,65.0,2225.0,145.0,3167.0,84.0
2021-01-01,98827,3332.0,1069.0,3.0,2783.0,119.0,1478.0,34.0,972.0,12.0,117.0,2.0,902.0,6.0,,,53878.0,1542.0,1985.0,73.0,2127.0,99.0,3906.0,79.0,19146,1100.0,404.0,30.0,2256.0,31.0,3216.0,49.0
