date,Pima_cume,Pima
2020-12-01 00:00:00,12,
2020-12-02 00:00:00,14,2
2020-12-03 00:00:00,17,3
2020-12-04 00:00:00,18,1
2020-12-05 00:00:00,19,1
2020-12-09 00:00:00,22,3
2020-12-10 00:00:00,23,1
2020-12-11 00:00:00,26,3
2020-12-12 00:00:00,27,1
2020-12-13 00:00:00,28,1
2020-12-14 00:00:00,32,4
2020-12-15 00:00:00,49,17
2020-12-16 00:00:00,53,4
2020-12-17 00:00:00,1287,1234
2020-12-18 00:00:00,2693,1406
2020-12-19 00:00:00,3432,739
2020-12-20 00:00:00,3436,4
2020-12-21 00:00:00,4960,1524
2020-12-22 00:00:00,6466,1506
2020-12-23 00:00:00,8314,1848
2020-12-24 00:00:00,9353,1039
2020-12-25 00:00:00,9355,2
2020-12-26 00:00:00,10145,790
2020-12-27 00:00:00,10310,165
2020-12-28 00:00:00,12162,1852
2020-12-29 00:00:00,14244,2082
2020-12-30 00:00:00,16505,2261
2020-12-31 00:00:00,18163,1658
2021-01-01 00:00:00,18352,189
2021-01-02 00:00:00,18967,615
2021-01-03 00:00:00,19401,434
2021-01-04 00:00:00,21214,1813
2021-01-05 00:00:00,22954,1740
2021-01-06 00:00:00,25117,2163
2021-01-07 00:00:00,27366,2249
2021-01-08 00:00:00,30022,2656
2021-01-09 00:00:00,31542,1520
2021-01-10 00:00:00,31945,403
2021-01-11 00:00:00,34724,2779
2021-01-12 00:00:00,37453,2729
2021-01-13 00:00:00,39929,2476
2021-01-14 00:00:00,42353,2424
2021-01-15 00:00:00,46405,4052
2021-01-16 00:00:00,47806,1401
2021-01-17 00:00:00,48309,503
2021-01-18 00:00:00,52265,3956
2021-01-19 00:00:00,56354,4089
2021-01-20 00:00:00,61064,4710
2021-01-21 00:00:00,66389,5325
2021-01-22 00:00:00,72942,6553
2021-01-23 00:00:00,75499,2557
2021-01-24 00:00:00,76500,1001
2021-01-25 00:00:00,83821,7321
2021-01-26 00:00:00,90818,6997
2021-01-27 00:00:00,98360,7542
2021-01-28 00:00:00,105293,6933
2021-01-29 00:00:00,112569,7276
2021-01-30 00:00:00,116383,3814
2021-01-31 00:00:00,117892,1509
2021-02-01 00:00:00,123343,5451
2021-02-02 00:00:00,129643,6300
2021-02-03 00:00:00,136612,6969
2021-02-04 00:00:00,143853,7241
2021-02-05 00:00:00,152623,8770
2021-02-06 00:00:00,156979,4356
2021-02-07 00:00:00,158068,1089
2021-02-08 00:00:00,164914,6846
2021-02-09 00:00:00,171098,6184
2021-02-10 00:00:00,178587,7489
2021-02-11 00:00:00,186314,7727
2021-02-12 00:00:00,195081,8767
2021-02-13 00:00:00,199367,4286
2021-02-14 00:00:00,200287,920
2021-02-15 00:00:00,206393,6106
2021-02-16 00:00:00,213256,6863
2021-02-17 00:00:00,220789,7533
2021-02-18 00:00:00,227983,7194
2021-02-19 00:00:00,232281,4298
2021-02-20 00:00:00,234367,2086
2021-02-21 00:00:00,235020,653
2021-02-22 00:00:00,238807,3787
2021-02-23 00:00:00,243335,4528
2021-02-24 00:00:00,249716,6381
2021-02-25 00:00:00,257913,8197
2021-02-26 00:00:00,268066,10153
2021-02-27 00:00:00,272436,4370
2021-02-28 00:00:00,274551,2115
2021-03-01 00:00:00,281507,6956
2021-03-02 00:00:00,288140,6633
2021-03-03 00:00:00,296260,8120
2021-03-04 00:00:00,302537,6277
2021-03-05 00:00:00,310400,7863
2021-03-06 00:00:00,315092,4692
2021-03-07 00:00:00,317357,2265
2021-03-08 00:00:00,325263,7906
2021-03-09 00:00:00,333176,7913
2021-03-10 00:00:00,343012,9836
2021-03-11 00:00:00,352564,9552
2021-03-12 00:00:00,362970,10406
2021-03-13 00:00:00,368135,5165
2021-03-14 00:00:00,369962,1827
2021-03-15 00:00:00,376613,6651
2021-03-16 00:00:00,384228,7615
2021-03-17 00:00:00,393036,8808
2021-03-18 00:00:00,401574,8538
2021-03-19 00:00:00,410612,9038
2021-03-20 00:00:00,414997,4385
2021-03-21 00:00:00,418521,3524
2021-03-22 00:00:00,424940,6419
2021-03-23 00:00:00,432175,7235
2021-03-24 00:00:00,440911,8736
2021-03-25 00:00:00,450939,10028
2021-03-26 00:00:00,461208,10269
2021-03-27 00:00:00,466834,5626
2021-03-28 00:00:00,469763,2929
2021-03-29 00:00:00,476477,6714
2021-03-30 00:00:00,484815,8338
