date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,111,95,53,59,47,1
1/10/2021,268,207,156,152,178,7
1/11/2021,285,227,182,170,193,7
1/12/2021,305,242,205,197,238,8
1/13/2021,314,251,211,206,406,8
1/14/2021,325,262,220,217,568,8
1/15/2021,341,276,231,225,734,9
1/16/2021,347,278,231,225,739,9
1/17/2021,348,279,231,226,743,9
1/18/2021,350,284,233,231,749,9
1/19/2021,355,293,235,236,792,9
1/2/2021,111,95,53,60,48,2
1/20/2021,375,308,256,256,1120,11
1/21/2021,391,329,274,273,1435,11
1/22/2021,421,361,311,300,1850,13
1/23/2021,427,366,312,302,1858,13
1/24/2021,427,368,312,304,1860,13
1/25/2021,443,378,330,322,1885,13
1/26/2021,467,395,347,344,2183,15
1/27/2021,487,415,362,369,2248,17
1/28/2021,511,441,403,448,2535,17
1/29/2021,567,504,495,524,2700,18
1/3/2021,113,97,53,61,49,2
1/30/2021,590,518,508,544,2710,18
1/31/2021,601,525,513,557,2719,19
1/4/2021,132,112,63,75,55,3
1/5/2021,159,122,81,87,65,3
1/6/2021,190,154,104,110,73,4
1/7/2021,214,173,121,123,158,5
1/8/2021,265,204,153,150,177,6
1/9/2021,268,205,155,151,178,6
12/17/2020,5,,1,2,,
12/18/2020,6,3,2,3,,
12/19/2020,6,6,2,3,1,
12/20/2020,6,6,2,3,1,
12/21/2020,7,7,2,3,2,
12/22/2020,23,14,8,12,11,
12/23/2020,30,24,10,16,14,
12/24/2020,41,28,14,20,16,
12/25/2020,41,28,14,20,16,
12/26/2020,45,30,14,20,16,
12/27/2020,45,30,14,20,16,
12/28/2020,57,42,24,24,21,
12/29/2020,78,63,34,32,22,
12/30/2020,96,80,42,48,33,1
12/31/2020,111,95,53,59,45,1
2/1/2021,618,537,535,578,2753,19
2/10/2021,890,846,994,1214,3689,28
2/11/2021,928,893,1093,1327,3828,28
2/12/2021,952,982,1230,1409,3935,28
2/13/2021,1012,1082,1369,1489,4024,34
2/14/2021,1082,1158,1475,1562,4118,41
2/15/2021,1099,1165,1485,1578,4158,41
2/16/2021,1110,1170,1493,1589,4187,43
2/17/2021,1115,1172,1496,1590,4203,43
2/18/2021,1118,1172,1496,1591,4217,43
2/19/2021,1120,1173,1496,1595,4223,43
2/2/2021,667,590,623,692,2971,19
2/20/2021,1123,1176,1498,1598,4234,43
2/21/2021,1123,1176,1499,1598,4240,43
2/22/2021,1127,1177,1503,1599,4257,43
2/23/2021,1138,1184,1511,1604,4281,45
2/24/2021,1155,1197,1521,1624,4379,47
2/25/2021,1163,1206,1548,1636,4451,48
2/26/2021,1185,1234,1565,1659,4580,50
2/27/2021,1191,1235,1571,1674,4616,51
2/28/2021,1193,1237,1572,1677,4652,51
2/3/2021,677,600,640,700,3009,21
2/4/2021,723,656,743,813,3157,23
