date,Graham_cume,Graham
2020-12-23 00:00:00,62,
2020-12-26 00:00:00,72,10
2020-12-28 00:00:00,83,11
2020-12-29 00:00:00,145,62
2020-12-30 00:00:00,186,41
2020-12-31 00:00:00,196,10
2021-01-01 00:00:00,201,5
2021-01-04 00:00:00,285,84
2021-01-05 00:00:00,350,65
2021-01-06 00:00:00,424,74
2021-01-07 00:00:00,522,98
2021-01-08 00:00:00,713,191
2021-01-11 00:00:00,765,52
2021-01-12 00:00:00,839,74
2021-01-13 00:00:00,945,106
2021-01-14 00:00:00,1117,172
2021-01-15 00:00:00,1395,278
2021-01-16 00:00:00,1449,54
2021-01-18 00:00:00,1500,51
2021-01-19 00:00:00,1555,55
2021-01-20 00:00:00,1716,161
2021-01-21 00:00:00,1834,118
2021-01-22 00:00:00,2080,246
2021-01-23 00:00:00,2295,215
2021-01-25 00:00:00,2349,54
2021-01-26 00:00:00,2455,106
2021-01-27 00:00:00,2570,115
2021-01-28 00:00:00,2673,103
2021-01-29 00:00:00,2924,251
2021-02-01 00:00:00,3037,113
2021-02-02 00:00:00,3184,147
2021-02-03 00:00:00,3369,185
2021-02-04 00:00:00,3586,217
2021-02-05 00:00:00,3894,308
2021-02-06 00:00:00,4094,200
2021-02-08 00:00:00,4207,113
2021-02-09 00:00:00,4356,149
2021-02-10 00:00:00,4500,144
2021-02-11 00:00:00,4773,273
2021-02-12 00:00:00,5136,363
2021-02-13 00:00:00,5366,230
2021-02-15 00:00:00,5432,66
2021-02-16 00:00:00,5569,137
2021-02-17 00:00:00,5732,163
2021-02-18 00:00:00,5950,218
2021-02-19 00:00:00,6308,358
2021-02-20 00:00:00,6531,223
2021-02-22 00:00:00,6636,105
2021-02-23 00:00:00,6786,150
2021-02-24 00:00:00,6961,175
2021-02-25 00:00:00,7130,169
2021-02-26 00:00:00,7409,279
2021-02-28 00:00:00,7422,13
2021-03-01 00:00:00,7566,144
2021-03-02 00:00:00,7779,213
2021-03-03 00:00:00,7978,199
2021-03-04 00:00:00,8183,205
2021-03-05 00:00:00,8370,187
2021-03-06 00:00:00,8581,211
2021-03-08 00:00:00,8720,139
2021-03-09 00:00:00,8915,195
2021-03-10 00:00:00,9116,201
2021-03-11 00:00:00,9349,233
2021-03-12 00:00:00,9483,134
2021-03-13 00:00:00,9736,253
2021-03-15 00:00:00,9934,198
2021-03-16 00:00:00,10087,153
2021-03-17 00:00:00,10293,206
2021-03-18 00:00:00,10537,244
2021-03-19 00:00:00,10689,152
2021-03-20 00:00:00,10705,16
2021-03-22 00:00:00,10872,167
2021-03-23 00:00:00,11094,222
2021-03-24 00:00:00,11314,220
2021-03-25 00:00:00,11511,197
2021-03-26 00:00:00,11668,157
2021-03-27 00:00:00,11753,85
2021-03-29 00:00:00,11982,229
2021-03-30 00:00:00,12135,153
2021-03-31 00:00:00,12468,333
2021-04-01 00:00:00,12656,188
2021-04-02 00:00:00,12734,78
2021-04-03 00:00:00,12757,23
2021-04-04 00:00:00,12762,5
2021-04-05 00:00:00,12880,118
2021-04-06 00:00:00,13032,152
2021-04-07 00:00:00,13394,362
2021-04-08 00:00:00,13727,333
2021-04-09 00:00:00,13831,104
2021-04-10 00:00:00,13967,136
2021-04-11 00:00:00,13972,5
2021-04-12 00:00:00,14025,53
2021-04-13 00:00:00,14156,131
2021-04-14 00:00:00,14391,235
2021-04-15 00:00:00,14514,123
2021-04-16 00:00:00,14663,149
2021-04-17 00:00:00,14679,16
2021-04-19 00:00:00,14746,67
2021-04-20 00:00:00,14947,201
2021-04-21 00:00:00,15213,266
2021-04-22 00:00:00,15459,246
2021-04-23 00:00:00,15581,122
2021-04-24 00:00:00,15687,106
2021-04-26 00:00:00,15830,143
2021-04-27 00:00:00,15943,113
2021-04-28 00:00:00,16052,109
2021-04-29 00:00:00,16324,272
2021-04-30 00:00:00,16355,31
2021-05-01 00:00:00,16364,9
2021-05-02 00:00:00,16365,1
2021-05-03 00:00:00,16409,44
2021-05-04 00:00:00,16498,89
2021-05-05 00:00:00,16751,253
2021-05-06 00:00:00,16972,221
2021-05-07 00:00:00,17005,33
2021-05-08 00:00:00,17049,44
2021-05-10 00:00:00,17075,26
2021-05-11 00:00:00,17129,54
2021-05-12 00:00:00,17280,151
2021-05-13 00:00:00,17393,113
2021-05-14 00:00:00,17405,12
