date,La Paz_cume,La Paz
1/11/2021,30,
1/13/2021,70,40
1/14/2021,88,18
1/19/2021,111,23
1/20/2021,151,40
1/25/2021,212,61
1/26/2021,213,1
1/27/2021,400,187
1/28/2021,402,2
1/29/2021,445,43
1/30/2021,554,109
1/6/2021,577,23
1/7/2021,600,23
12/21/2020,1145,545
12/22/2020,1805,660
12/23/2020,1827,22
12/30/2020,1828,1
2/1/2021,1853,25
2/10/2021,1887,34
2/11/2021,2597,710
2/12/2021,2781,184
2/16/2021,2834,53
2/17/2021,2878,44
2/18/2021,2915,37
2/19/2021,3495,580
2/2/2021,3704,209
2/22/2021,3705,1
2/23/2021,3707,2
2/24/2021,3802,95
2/25/2021,4329,527
2/26/2021,4330,1
2/28/2021,4364,34
2/3/2021,4390,26
2/4/2021,4726,336
2/5/2021,5390,664
2/8/2021,5412,22
2/9/2021,5413,1
3/1/2021,5488,75
3/10/2021,5565,77
3/11/2021,6330,765
3/12/2021,7056,726
3/13/2021,7113,57
3/15/2021,7137,24
3/16/2021,7196,59
3/17/2021,7290,94
3/18/2021,7965,675
3/19/2021,8588,623
3/2/2021,8646,58
3/21/2021,8656,10
3/22/2021,8702,46
3/23/2021,8759,57
3/24/2021,9231,472
3/25/2021,9825,594
3/26/2021,9873,48
3/28/2021,9874,1
3/29/2021,9925,51
3/3/2021,9987,62
3/30/2021,10341,354
3/31/2021,10837,496
3/4/2021,10839,2
3/5/2021,10841,2
3/6/2021,10899,58
3/8/2021,11147,248
3/9/2021,11671,524
4/1/2021,11731,60
4/10/2021,11757,26
4/11/2021,11769,12
4/12/2021,11815,46
4/13/2021,11916,101
4/14/2021,12187,271
4/15/2021,12536,349
4/16/2021,12662,126
4/17/2021,12719,57
4/18/2021,12733,14
4/19/2021,12800,67
4/2/2021,12857,57
4/20/2021,13311,454
4/21/2021,13831,520
4/22/2021,13876,45
4/23/2021,13881,5
4/24/2021,13883,2
4/25/2021,13942,59
4/26/2021,14040,98
4/27/2021,14181,141
4/28/2021,14612,431
4/29/2021,14643,31
4/3/2021,14654,11
4/30/2021,14655,1
4/5/2021,14689,34
4/6/2021,14734,45
4/7/2021,15167,433
4/8/2021,15222,55
4/9/2021,15296,74
5/1/2021,15334,38
5/10/2021,15340,6
5/11/2021,15370,30
5/12/2021,15432,62
5/13/2021,15632,200
5/14/2021,15806,174
5/15/2021,15823,17
5/16/2021,15826,3
5/17/2021,15827,1
5/18/2021,15850,23
5/19/2021,15888,38
5/2/2021,15969,81
5/20/2021,15989,20
5/21/2021,16010,21
5/22/2021,16018,8
5/23/2021,16019,1
5/24/2021,16058,39
5/25/2021,16082,24
5/26/2021,16266,184
5/27/2021,16295,29
5/28/2021,16329,34
5/29/2021,16341,12
5/3/2021,16344,3
5/31/2021,16360,16
5/4/2021,16396,36
5/5/2021,16449,53
5/6/2021,16462,13
5/7/2021,16478,16
5/8/2021,16481,3
5/9/2021,16482,1
6/1/2021,16525,43
6/10/2021,16581,56
6/11/2021,16637,56
6/12/2021,16644,7
6/13/2021,16650,6
6/14/2021,16654,4
6/15/2021,16663,9
6/16/2021,16681,18
6/17/2021,16729,48
6/18/2021,16739,10
6/19/2021,16743,4
6/2/2021,16745,2
6/20/2021,16746,1
6/21/2021,16766,20
6/22/2021,16787,21
6/23/2021,16819,32
6/24/2021,16834,15
6/25/2021,16846,12
6/26/2021,16851,5
6/27/2021,16852,1
6/28/2021,16855,3
6/29/2021,16874,19
6/3/2021,16896,22
6/30/2021,16911,15
6/4/2021,16913,2
6/5/2021,16927,14
6/6/2021,16930,3
6/7/2021,16933,3
6/8/2021,16967,34
6/9/2021,16977,10
7/1/2021,16984,7
7/10/2021,16985,1
7/11/2021,16986,1
7/12/2021,16987,1
7/13/2021,16990,3
7/14/2021,17003,13
7/15/2021,17034,31
7/16/2021,17063,29
7/17/2021,17065,2
7/19/2021,17070,5
7/2/2021,17072,2
7/20/2021,17089,17
7/21/2021,17105,16
7/22/2021,17120,15
7/23/2021,17130,10
7/24/2021,17133,3
7/25/2021,17156,23
7/26/2021,17161,5
7/27/2021,17183,22
7/28/2021,17215,32
7/29/2021,17232,17
7/3/2021,17243,11
7/30/2021,17245,2
7/4/2021,17249,4
7/5/2021,17258,9
7/6/2021,17284,26
7/7/2021,17299,15
7/8/2021,17356,57
7/9/2021,17368,12
8/10/2021,17380,12
8/11/2021,17402,22
8/12/2021,17442,40
8/13/2021,17477,35
8/14/2021,17490,13
8/15/2021,17496,6
8/16/2021,17497,1
8/17/2021,17517,20
8/18/2021,17531,14
8/19/2021,17550,19
8/2/2021,17585,35
8/20/2021,17596,11
8/21/2021,17605,9
8/22/2021,17607,2
8/23/2021,17614,7
8/24/2021,17642,28
8/25/2021,17692,50
8/26/2021,17711,19
8/27/2021,17723,12
8/28/2021,17731,8
8/29/2021,17733,2
8/3/2021,17756,23
8/30/2021,17770,14
8/31/2021,17805,35
8/4/2021,17868,63
8/5/2021,17910,42
8/6/2021,17920,10
8/7/2021,17923,3
8/8/2021,17941,18
8/9/2021,17959,18
9/1/2021,17994,35
9/10/2021,18001,7
9/11/2021,18010,9
9/12/2021,18011,1
9/2/2021,18014,3
9/3/2021,18021,7
9/4/2021,18037,16
9/5/2021,18056,19
9/6/2021,18067,11
9/7/2021,18082,15
9/8/2021,18088,6
9/9/2021,18091,3
