date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,179,184,161,188,241,5
1/10/2021,274,304,301,313,519,7
1/11/2021,281,316,309,328,565,7
1/12/2021,290,323,323,357,630,10
1/13/2021,301,332,335,374,728,10
1/14/2021,317,363,362,423,850,11
1/15/2021,425,478,468,550,978,31
1/16/2021,428,478,469,550,1033,31
1/17/2021,429,478,469,550,1035,31
1/18/2021,442,482,483,563,1110,31
1/19/2021,450,495,491,583,1163,32
1/2/2021,180,184,161,189,242,5
1/20/2021,474,507,507,603,1243,32
1/21/2021,489,515,516,626,1375,33
1/22/2021,555,572,552,667,1439,39
1/23/2021,561,583,562,674,1647,39
1/24/2021,562,583,564,674,1647,39
1/25/2021,576,593,581,691,1692,40
1/26/2021,585,599,585,704,1762,40
1/27/2021,611,613,608,722,1871,42
1/28/2021,636,642,647,752,1954,42
1/29/2021,681,672,668,785,2175,51
1/3/2021,180,184,161,189,242,5
1/30/2021,716,698,689,792,2181,54
1/31/2021,716,698,689,793,2181,54
1/4/2021,199,217,196,209,276,6
1/5/2021,211,231,212,225,330,6
1/6/2021,229,256,228,247,366,7
1/7/2021,252,271,251,264,459,7
1/8/2021,274,304,301,313,518,7
1/9/2021,274,304,301,313,519,7
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,37,13,1
12/19/2020,41,34,21,37,13,1
12/20/2020,41,34,21,37,13,2
12/21/2020,56,44,30,46,17,2
12/22/2020,61,58,38,59,23,2
12/23/2020,92,89,74,82,33,2
12/24/2020,110,100,80,99,42,2
12/25/2020,110,100,80,99,42,2
12/26/2020,111,102,82,100,46,2
12/27/2020,112,102,83,100,46,2
12/28/2020,133,123,100,126,110,4
12/29/2020,154,149,123,141,178,4
12/30/2020,165,171,144,168,215,5
12/31/2020,179,182,161,188,239,5
2/1/2021,726,707,699,798,2229,55
2/10/2021,868,779,791,894,3008,72
2/11/2021,888,806,827,927,3077,74
2/12/2021,925,832,850,974,3147,80
2/13/2021,930,837,851,990,3289,80
2/14/2021,930,837,851,990,3289,80
2/15/2021,935,840,856,993,3321,80
2/16/2021,952,852,867,1011,3359,83
2/17/2021,966,863,876,1021,3404,84
2/18/2021,1004,904,919,1049,3442,94
2/19/2021,1039,929,941,1073,3468,97
2/2/2021,736,715,711,809,2292,56
2/20/2021,1048,934,948,1082,3482,114
2/21/2021,1048,934,948,1082,3482,114
2/22/2021,1062,940,958,1093,3504,117
2/23/2021,1080,954,971,1110,3543,119
2/24/2021,1103,968,988,1128,3576,123
2/25/2021,1128,989,1007,1152,3625,124
2/26/2021,1136,1001,1019,1170,3659,124
2/27/2021,1142,1011,1021,1172,3661,125
