date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,11,7,21,14,16,
1/10/2021,29,18,42,38,31,
1/11/2021,29,18,42,39,34,
1/12/2021,29,18,43,39,40,
1/13/2021,57,46,80,82,64,
1/14/2021,58,46,80,83,69,1
1/15/2021,60,46,80,83,72,1
1/16/2021,60,47,80,84,73,1
1/17/2021,60,47,80,85,74,1
1/18/2021,61,48,81,87,81,1
1/19/2021,61,48,81,87,86,1
1/2/2021,11,7,21,14,16,
1/20/2021,68,52,89,109,101,1
1/21/2021,68,52,90,111,105,1
1/22/2021,68,55,90,111,105,1
1/23/2021,69,56,90,111,108,1
1/24/2021,69,56,90,112,108,1
1/25/2021,70,58,91,114,132,1
1/26/2021,72,58,91,116,153,1
1/27/2021,73,58,94,118,514,1
1/28/2021,76,61,97,124,899,1
1/29/2021,77,61,98,125,919,1
1/3/2021,11,7,21,14,16,
1/30/2021,78,62,98,125,924,1
1/31/2021,78,62,98,126,932,1
1/4/2021,11,7,21,15,16,
1/5/2021,11,7,21,15,18,
1/6/2021,17,11,29,27,19,
1/7/2021,29,18,42,38,31,
1/8/2021,29,18,42,38,31,
1/9/2021,29,18,42,38,31,
10/1/2021,601,465,635,1237,4485,438
10/10/2021,628,475,644,1248,4502,463
10/11/2021,630,476,645,1249,4506,464
10/12/2021,630,478,645,1252,4509,469
10/13/2021,634,481,648,1255,4509,471
10/14/2021,636,482,649,1256,4509,474
10/15/2021,637,482,649,1257,4510,474
10/16/2021,641,482,650,1257,4510,474
10/17/2021,644,483,651,1257,4510,476
10/18/2021,645,483,653,1257,4511,483
10/19/2021,645,483,654,1258,4513,488
10/2/2021,601,465,635,1237,4486,439
10/20/2021,646,487,655,1260,4515,488
10/21/2021,646,489,655,1260,4519,488
10/22/2021,646,490,656,1260,4524,490
10/23/2021,648,490,656,1261,4525,490
10/24/2021,649,490,657,1262,4526,490
10/3/2021,602,465,635,1237,4486,439
10/4/2021,602,465,635,1237,4488,448
10/5/2021,602,465,635,1238,4490,451
10/6/2021,608,468,637,1239,4495,453
10/7/2021,626,474,644,1245,4498,462
10/8/2021,626,475,644,1247,4501,463
10/9/2021,628,475,644,1248,4502,463
12/21/2020,1,1,2,,6,
12/22/2020,5,4,7,3,10,
12/23/2020,7,6,10,6,13,
12/24/2020,7,6,10,6,13,
12/25/2020,7,6,10,6,13,
12/26/2020,7,6,10,6,13,
12/27/2020,7,6,10,6,13,
12/28/2020,7,7,11,7,13,
12/29/2020,8,7,12,7,13,
12/30/2020,11,7,19,11,16,
12/31/2020,11,7,21,14,16,
2/1/2021,78,64,99,127,950,1
2/10/2021,91,80,113,180,1864,2
2/11/2021,93,83,114,186,1885,2
2/12/2021,95,83,114,189,1891,2
2/13/2021,95,83,115,190,1897,2
2/14/2021,95,83,115,191,1906,2
2/15/2021,95,84,115,192,1909,2
2/16/2021,95,85,115,192,1917,3
2/17/2021,95,88,116,200,1934,3
2/18/2021,98,92,116,219,2193,3
2/19/2021,98,93,117,219,2199,3
2/2/2021,78,64,99,130,974,1
2/20/2021,99,93,117,220,2200,3
2/21/2021,99,93,117,221,2201,3
2/22/2021,99,93,117,221,2206,3
2/23/2021,99,94,117,225,2216,4
2/24/2021,103,99,124,249,2457,5
2/25/2021,106,102,126,260,2488,5
2/26/2021,106,102,128,260,2495,5
2/27/2021,106,103,128,261,2497,5
2/28/2021,106,103,128,261,2501,5
2/3/2021,84,65,101,151,1392,1
2/4/2021,88,73,108,165,1451,1
2/5/2021,88,74,109,166,1485,1
2/6/2021,89,74,109,166,1487,1
2/7/2021,89,74,109,166,1491,1
2/8/2021,89,74,111,168,1517,2
2/9/2021,89,75,112,169,1551,2
3/1/2021,106,105,128,261,2527,6
3/10/2021,112,111,140,328,2783,7
3/11/2021,115,118,151,408,3022,9
3/12/2021,116,118,154,417,3057,9
3/13/2021,116,119,155,422,3061,9
3/14/2021,117,119,155,425,3061,10
3/15/2021,117,119,155,434,3094,10
3/16/2021,117,119,156,441,3125,10
3/17/2021,119,127,174,519,3330,11
3/18/2021,121,132,180,532,3358,12
3/19/2021,122,132,182,539,3382,12
3/2/2021,106,105,128,265,2560,7
3/20/2021,122,133,182,541,3385,12
3/21/2021,122,133,183,543,3387,12
3/22/2021,122,133,186,552,3416,12
3/23/2021,125,136,190,566,3439,13
3/24/2021,127,137,195,584,3468,13
3/25/2021,139,146,216,683,3653,16
3/26/2021,140,149,219,687,3655,16
3/27/2021,141,151,219,688,3656,16
3/28/2021,141,152,219,688,3656,16
3/29/2021,144,153,221,690,3659,17
3/3/2021,108,106,129,276,2608,7
3/30/2021,176,178,242,706,3670,19
3/31/2021,202,211,283,803,3785,25
3/4/2021,109,107,134,299,2670,7
3/5/2021,109,109,134,299,2679,7
3/6/2021,110,109,135,300,2684,7
3/7/2021,110,109,135,301,2685,7
3/8/2021,110,109,135,306,2697,7
3/9/2021,110,109,136,314,2737,7
4/1/2021,207,213,292,812,3798,25
4/10/2021,261,257,362,904,3977,66
4/11/2021,266,258,363,910,3978,66
4/12/2021,270,260,365,917,3984,66
4/13/2021,274,260,366,919,3988,67
4/14/2021,289,267,377,926,3998,67
4/15/2021,301,270,384,938,4014,67
4/16/2021,303,272,386,939,4014,67
4/17/2021,304,272,386,939,4014,67
4/18/2021,304,272,387,939,4014,67
4/19/2021,307,273,388,941,4019,67
4/2/2021,212,217,294,815,3800,25
4/20/2021,308,273,388,942,4024,67
4/21/2021,319,279,395,962,4053,69
4/22/2021,325,279,398,970,4075,69
4/23/2021,330,286,400,974,4077,71
4/24/2021,332,287,402,975,4080,72
4/25/2021,332,287,402,975,4080,72
4/26/2021,334,289,404,979,4082,75
4/27/2021,336,293,406,981,4096,76
4/28/2021,343,295,411,987,4104,78
4/29/2021,345,298,415,989,4115,78
4/3/2021,212,217,296,816,3801,25
4/30/2021,352,301,419,989,4121,79
4/4/2021,213,217,296,816,3802,25
4/5/2021,215,220,300,822,3814,26
4/6/2021,220,223,311,837,3831,26
4/7/2021,238,246,344,855,3890,29
4/8/2021,250,252,360,900,3962,29
4/9/2021,259,256,361,904,3975,66
5/1/2021,361,308,423,992,4125,81
5/10/2021,376,329,446,1023,4165,90
5/11/2021,377,329,447,1025,4168,91
5/12/2021,380,333,452,1029,4186,92
5/13/2021,381,333,453,1031,4190,94
5/14/2021,381,333,454,1036,4195,94
5/15/2021,381,335,454,1036,4195,95
5/16/2021,381,335,454,1036,4195,95
5/17/2021,384,335,460,1038,4199,97
5/18/2021,384,336,462,1042,4209,103
5/19/2021,387,338,468,1055,4221,124
5/2/2021,362,308,425,993,4126,81
5/20/2021,389,338,469,1057,4226,124
5/21/2021,397,338,470,1062,4230,125
5/22/2021,398,338,470,1062,4232,127
5/23/2021,398,338,471,1062,4232,129
5/24/2021,398,339,473,1065,4233,131
5/25/2021,399,339,474,1070,4236,139
5/26/2021,404,344,479,1071,4245,140
5/27/2021,404,344,481,1072,4245,141
5/28/2021,405,344,481,1072,4247,141
5/29/2021,407,345,482,1072,4248,141
5/3/2021,365,309,427,998,4127,81
5/30/2021,407,345,482,1072,4248,142
5/31/2021,407,345,482,1072,4248,142
5/4/2021,366,311,429,999,4134,85
5/5/2021,374,324,438,1009,4147,87
5/6/2021,374,328,445,1018,4160,89
5/7/2021,375,329,446,1018,4160,90
5/8/2021,375,329,446,1021,4162,90
5/9/2021,375,329,446,1021,4163,90
6/1/2021,410,348,483,1073,4250,146
6/10/2021,420,355,498,1088,4280,170
6/11/2021,422,356,499,1088,4282,173
6/12/2021,423,356,499,1088,4282,173
6/13/2021,423,357,499,1090,4282,173
6/14/2021,424,357,502,1090,4283,173
6/15/2021,426,359,502,1090,4284,181
6/16/2021,426,359,505,1094,4286,182
6/17/2021,428,359,507,1094,4286,182
6/18/2021,429,359,507,1094,4287,183
6/19/2021,429,360,507,1095,4287,183
6/2/2021,412,350,488,1080,4260,147
6/20/2021,429,360,507,1095,4287,183
6/21/2021,430,361,507,1095,4288,184
6/22/2021,432,361,508,1097,4289,191
6/23/2021,434,361,510,1099,4292,191
6/24/2021,435,362,512,1102,4293,192
6/25/2021,437,363,513,1102,4293,193
6/26/2021,437,365,514,1103,4293,194
6/27/2021,437,365,514,1104,4294,194
6/28/2021,437,365,515,1105,4296,194
6/29/2021,437,365,516,1110,4298,200
6/3/2021,415,351,493,1082,4267,148
6/30/2021,439,366,518,1110,4299,203
6/4/2021,415,351,494,1083,4268,149
6/5/2021,415,351,494,1083,4270,150
6/6/2021,416,351,494,1083,4272,150
6/7/2021,419,352,496,1083,4272,151
6/8/2021,420,352,497,1083,4275,160
6/9/2021,420,355,498,1087,4279,170
7/1/2021,441,368,518,1110,4304,203
7/10/2021,445,375,527,1124,4313,207
7/11/2021,445,376,529,1124,4313,207
7/12/2021,449,379,531,1126,4315,208
7/13/2021,449,380,532,1126,4316,212
7/14/2021,449,380,534,1127,4317,214
7/15/2021,451,380,535,1127,4318,214
7/16/2021,451,380,538,1127,4318,216
7/17/2021,451,381,538,1128,4319,217
7/18/2021,451,382,538,1128,4319,217
7/19/2021,451,382,538,1129,4321,219
7/2/2021,441,369,521,1110,4304,203
7/20/2021,452,384,539,1132,4324,226
7/21/2021,454,387,546,1135,4328,235
7/22/2021,455,390,546,1136,4332,236
7/23/2021,456,391,549,1139,4334,239
7/24/2021,456,391,549,1141,4335,239
7/25/2021,456,391,549,1141,4337,241
7/26/2021,460,392,549,1141,4339,242
7/27/2021,460,395,550,1141,4341,251
7/28/2021,464,395,551,1143,4347,256
7/29/2021,477,401,555,1150,4351,270
7/3/2021,441,369,522,1111,4304,203
7/30/2021,480,401,557,1151,4352,272
7/31/2021,480,401,558,1152,4352,273
7/4/2021,441,369,522,1111,4304,203
7/5/2021,441,369,523,1112,4304,203
7/6/2021,441,369,523,1112,4305,206
7/7/2021,443,371,524,1118,4309,206
7/8/2021,444,374,527,1122,4311,207
7/9/2021,445,375,527,1123,4313,207
8/1/2021,482,401,558,1152,4352,273
8/10/2021,502,414,571,1174,4392,287
8/11/2021,505,415,574,1179,4396,298
8/12/2021,511,415,576,1180,4400,310
8/13/2021,515,416,576,1183,4401,318
8/14/2021,517,417,578,1184,4402,319
8/15/2021,517,417,579,1184,4403,320
8/16/2021,518,417,580,1184,4404,322
8/17/2021,520,419,581,1185,4407,329
8/18/2021,526,422,586,1189,4411,332
8/19/2021,526,422,587,1193,4412,334
8/2/2021,483,401,559,1154,4356,275
8/20/2021,528,422,587,1196,4412,334
8/21/2021,529,422,587,1196,4414,335
8/22/2021,530,422,587,1196,4414,335
8/23/2021,533,425,587,1199,4417,335
8/24/2021,534,425,587,1202,4417,339
8/25/2021,536,428,592,1204,4417,340
8/26/2021,547,435,597,1206,4421,349
8/27/2021,548,436,599,1208,4422,353
8/28/2021,552,437,601,1208,4423,354
8/29/2021,552,437,601,1208,4423,355
8/3/2021,485,402,560,1159,4361,279
8/30/2021,553,440,603,1209,4424,359
8/31/2021,554,441,603,1209,4426,362
8/4/2021,489,407,564,1166,4369,280
8/5/2021,493,411,568,1168,4379,280
8/6/2021,494,412,568,1169,4382,282
8/7/2021,497,412,569,1170,4385,282
8/8/2021,498,412,569,1170,4386,282
8/9/2021,500,413,571,1172,4386,285
9/1/2021,557,444,605,1214,4429,363
9/10/2021,568,448,609,1216,4448,377
9/11/2021,568,448,609,1216,4449,379
9/12/2021,568,448,609,1216,4451,379
9/13/2021,571,449,609,1217,4453,380
9/14/2021,572,452,611,1218,4458,403
9/15/2021,575,454,613,1218,4463,405
9/16/2021,577,456,617,1221,4464,405
9/17/2021,579,457,618,1221,4467,413
9/18/2021,581,457,620,1221,4469,414
9/19/2021,581,457,620,1221,4469,415
9/2/2021,558,444,606,1214,4430,366
9/20/2021,581,458,624,1223,4470,420
9/21/2021,585,460,626,1223,4471,425
9/22/2021,588,460,628,1229,4473,427
9/23/2021,588,460,628,1229,4474,427
9/24/2021,588,460,628,1230,4477,429
9/25/2021,591,460,628,1230,4478,429
9/26/2021,591,460,628,1230,4478,429
9/27/2021,593,463,630,1231,4479,429
9/28/2021,594,464,630,1234,4479,430
9/29/2021,600,465,632,1235,4481,437
9/3/2021,559,444,606,1215,4432,367
9/30/2021,601,465,634,1237,4483,437
9/4/2021,560,444,606,1215,4432,367
9/5/2021,560,444,606,1215,4433,367
9/6/2021,560,444,606,1215,4434,367
9/7/2021,560,445,608,1215,4437,369
9/8/2021,562,447,609,1216,4441,373
9/9/2021,566,448,609,1216,4444,373
