date,Mohave_cume,Mohave
1/1/2021,1,
1/10/2021,55,54
1/11/2021,288,233
1/12/2021,444,156
1/13/2021,624,180
1/14/2021,685,61
1/15/2021,1014,329
1/16/2021,1432,418
1/17/2021,1799,367
1/18/2021,2100,301
1/19/2021,2156,56
1/2/2021,2205,49
1/20/2021,2235,30
1/21/2021,2474,239
1/22/2021,2626,152
1/23/2021,2963,337
1/24/2021,3259,296
1/25/2021,3586,327
1/26/2021,3663,77
1/27/2021,3717,54
1/28/2021,3949,232
1/29/2021,4274,325
1/3/2021,4631,357
1/30/2021,5072,441
1/31/2021,5653,581
1/4/2021,5808,155
1/5/2021,5848,40
1/6/2021,6233,385
1/7/2021,6568,335
1/8/2021,7213,645
1/9/2021,7679,466
10/1/2021,8223,544
12/1/2020,9031,808
12/22/2020,9738,707
12/23/2020,10438,700
12/24/2020,11198,760
12/26/2020,12165,967
12/27/2020,13201,1036
12/28/2020,13902,701
12/29/2020,14585,683
12/30/2020,15156,571
12/31/2020,15849,693
2/1/2021,16492,643
2/10/2021,17885,1393
2/11/2021,18697,812
2/12/2021,19486,789
2/13/2021,19804,318
2/14/2021,19954,150
2/15/2021,20403,449
2/16/2021,20886,483
2/17/2021,21960,1074
2/18/2021,22641,681
2/19/2021,23770,1129
2/2/2021,24297,527
2/20/2021,24427,130
2/21/2021,25051,624
2/22/2021,25648,597
2/23/2021,26209,561
2/24/2021,26614,405
2/25/2021,27136,522
2/26/2021,27308,172
2/27/2021,27365,57
2/28/2021,27742,377
2/3/2021,28006,264
2/4/2021,28886,880
2/5/2021,30138,1252
2/6/2021,31316,1178
2/7/2021,32287,971
2/8/2021,33214,927
2/9/2021,34220,1006
3/1/2021,35263,1043
3/10/2021,37879,2616
3/11/2021,39608,1729
3/12/2021,41342,1734
3/13/2021,42282,940
3/14/2021,42773,491
3/15/2021,43703,930
3/16/2021,44813,1110
3/17/2021,46999,2186
3/18/2021,48747,1748
3/19/2021,50477,1730
3/2/2021,51368,891
3/20/2021,51756,388
3/21/2021,52683,927
3/22/2021,53788,1105
3/23/2021,55730,1942
3/24/2021,57196,1466
3/25/2021,58509,1313
3/26/2021,59758,1249
3/27/2021,60369,611
3/28/2021,61812,1443
3/29/2021,63190,1378
3/3/2021,64860,1670
3/30/2021,66426,1566
3/31/2021,68145,1719
3/4/2021,69285,1140
3/5/2021,70477,1192
3/6/2021,72156,1679
3/7/2021,73814,1658
3/8/2021,76353,2539
3/9/2021,78283,1930
4/1/2021,79989,1706
4/10/2021,80797,808
4/11/2021,81113,316
4/12/2021,82506,1393
4/13/2021,84026,1520
4/14/2021,85831,1805
4/15/2021,87464,1633
4/16/2021,89240,1776
4/17/2021,90258,1018
4/18/2021,90765,507
4/19/2021,93205,2440
4/2/2021,94461,1256
4/20/2021,96410,1949
