date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,185,159,189,242,5
1/10/2021,273,305,297,315,521,7
1/11/2021,280,317,305,330,567,7
1/12/2021,289,324,319,359,632,10
1/13/2021,300,333,331,376,730,10
1/14/2021,316,364,358,424,853,11
1/15/2021,424,480,464,550,982,30
1/16/2021,427,480,465,550,1037,30
1/17/2021,428,480,465,550,1039,30
1/18/2021,441,484,479,562,1115,30
1/19/2021,449,497,487,582,1168,31
1/2/2021,179,185,159,190,243,5
1/20/2021,473,508,504,602,1248,31
1/21/2021,488,516,514,625,1380,32
1/22/2021,556,572,551,666,1444,36
1/23/2021,562,583,561,673,1652,36
1/24/2021,563,583,563,673,1652,36
1/25/2021,577,593,580,690,1697,37
1/26/2021,586,599,584,703,1767,37
1/27/2021,612,613,607,721,1876,39
1/28/2021,637,642,646,751,1959,39
1/29/2021,682,672,667,784,2180,48
1/3/2021,179,185,159,190,243,5
1/30/2021,717,698,688,791,2186,51
1/31/2021,717,698,688,792,2186,51
1/4/2021,198,218,194,210,277,6
1/5/2021,210,232,210,226,331,6
1/6/2021,228,257,226,248,367,7
1/7/2021,251,272,248,266,460,7
1/8/2021,273,305,297,315,520,7
1/9/2021,273,305,297,315,521,7
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,36,14,1
12/19/2020,41,34,21,36,14,1
12/20/2020,41,34,21,36,14,2
12/21/2020,56,44,30,45,18,2
12/22/2020,61,58,38,58,24,2
12/23/2020,92,89,73,82,34,2
12/24/2020,110,100,79,99,43,2
12/25/2020,110,100,79,99,43,2
12/26/2020,111,102,81,100,47,2
12/27/2020,112,102,82,100,47,2
12/28/2020,132,124,98,127,111,4
12/29/2020,153,150,121,142,179,4
12/30/2020,164,172,142,169,216,5
12/31/2020,178,183,159,189,240,5
2/1/2021,727,707,698,797,2234,52
2/10/2021,868,779,791,893,3013,69
2/11/2021,888,806,827,926,3082,71
2/12/2021,925,832,850,973,3152,77
2/13/2021,930,837,851,989,3294,77
2/14/2021,930,837,851,989,3294,77
2/15/2021,935,840,856,992,3326,77
2/16/2021,952,852,867,1010,3364,80
2/17/2021,966,863,876,1020,3409,81
2/18/2021,1004,903,920,1048,3447,91
2/19/2021,1040,928,942,1072,3473,93
2/2/2021,737,715,710,808,2297,53
2/20/2021,1050,933,949,1081,3487,109
2/21/2021,1050,933,949,1081,3487,109
2/22/2021,1064,939,959,1092,3509,112
2/23/2021,1082,953,972,1109,3548,114
2/24/2021,1105,967,988,1128,3581,118
2/25/2021,1130,988,1007,1152,3630,119
2/26/2021,1138,1000,1019,1170,3664,119
2/27/2021,1144,1010,1021,1172,3666,120
2/28/2021,1144,1010,1022,1172,3674,120
2/3/2021,749,726,717,814,2430,54
2/4/2021,754,733,724,825,2524,55
2/5/2021,771,742,743,849,2599,56
2/6/2021,804,755,755,861,2790,59
2/7/2021,804,755,755,861,2790,59
2/8/2021,837,763,762,868,2848,67
2/9/2021,847,769,772,874,2921,68
3/1/2021,1165,1026,1040,1196,3699,127
3/10/2021,1322,1140,1159,1502,3901,141
3/11/2021,1342,1153,1176,1564,3930,141
3/12/2021,1408,1197,1216,1655,3963,147
3/13/2021,1414,1200,1222,1729,3978,149
3/14/2021,1415,1200,1222,1729,3980,149
3/15/2021,1427,1215,1243,1811,4040,152
3/16/2021,1433,1225,1254,1863,4068,152
3/17/2021,1455,1240,1280,1922,4113,155
3/18/2021,1477,1250,1305,1954,4147,158
3/19/2021,1507,1260,1325,1979,4166,166
3/2/2021,1193,1043,1061,1238,3722,130
3/20/2021,1510,1260,1325,1983,4172,166
3/21/2021,1511,1261,1326,1983,4173,166
3/22/2021,1541,1294,1356,1996,4185,167
3/23/2021,1581,1317,1388,2035,4200,174
3/24/2021,1625,1340,1418,2073,4228,183
3/25/2021,1661,1362,1453,2111,4248,184
3/26/2021,1701,1391,1486,2148,4270,189
3/27/2021,1737,1416,1500,2155,4281,200
3/28/2021,1737,1416,1500,2155,4282,200
3/29/2021,1752,1432,1530,2202,4298,207
3/3/2021,1231,1069,1078,1276,3779,134
3/30/2021,1774,1451,1551,2223,4315,210
3/31/2021,1807,1481,1621,2272,4335,212
3/4/2021,1258,1091,1100,1321,3806,137
3/5/2021,1264,1101,1111,1344,3817,137
3/6/2021,1271,1103,1116,1358,3823,138
3/7/2021,1272,1103,1116,1358,3824,139
3/8/2021,1282,1111,1129,1390,3850,139
3/9/2021,1301,1125,1145,1440,3874,140
4/1/2021,1852,1508,1656,2314,4347,217
4/10/2021,2077,1729,1835,2436,4431,261
4/11/2021,2077,1729,1835,2439,4432,261
4/12/2021,2084,1735,1845,2450,4444,262
4/13/2021,2098,1739,1851,2457,4459,262
4/14/2021,2111,1799,1883,2462,4469,265
4/15/2021,2125,1813,1891,2476,4480,266
4/16/2021,2150,1826,1907,2495,4497,271
4/17/2021,2150,1829,1909,2496,4498,272
4/18/2021,2150,1829,1909,2496,4498,272
4/19/2021,2164,1830,1914,2506,4502,274
4/2/2021,1868,1524,1672,2323,4354,226
4/20/2021,2194,1835,1926,2512,4514,279
4/21/2021,2242,1864,1938,2519,4522,280
4/22/2021,2266,1899,1963,2532,4533,281
4/23/2021,2289,1920,1971,2543,4545,286
4/24/2021,2299,1925,1975,2546,4550,289
4/25/2021,2299,1925,1975,2546,4550,289
4/26/2021,2302,1929,1985,2554,4564,289
4/27/2021,2312,1937,1994,2567,4573,290
4/28/2021,2337,1948,1999,2576,4587,293
4/29/2021,2360,1958,2011,2587,4602,297
4/3/2021,1869,1526,1674,2328,4355,226
4/30/2021,2367,1962,2013,2592,4607,299
4/4/2021,1875,1526,1675,2330,4355,226
4/5/2021,1888,1539,1684,2340,4363,228
4/6/2021,1929,1562,1713,2369,4378,234
4/7/2021,2005,1662,1750,2393,4399,241
4/8/2021,2046,1702,1814,2416,4418,253
4/9/2021,2063,1719,1827,2429,4423,258
5/1/2021,2371,1962,2015,2594,4607,300
5/10/2021,2418,2004,2046,2635,4635,325
5/11/2021,2422,2007,2049,2643,4639,325
5/12/2021,2435,2007,2061,2649,4644,327
5/13/2021,2454,2015,2070,2657,4653,330
5/14/2021,2471,2022,2073,2666,4656,357
5/15/2021,2474,2025,2076,2666,4658,361
5/16/2021,2477,2025,2076,2667,4658,363
5/17/2021,2482,2035,2086,2673,4665,368
5/18/2021,2485,2041,2088,2677,4666,379
5/19/2021,2497,2044,2100,2684,4670,383
5/2/2021,2372,1962,2016,2595,4607,300
5/20/2021,2502,2053,2107,2688,4676,389
5/21/2021,2510,2061,2111,2693,4682,404
5/22/2021,2516,2061,2113,2698,4683,423
5/23/2021,2517,2062,2113,2699,4684,423
5/24/2021,2526,2066,2119,2706,4684,434
5/25/2021,2531,2075,2124,2710,4690,445
5/26/2021,2543,2077,2128,2712,4691,449
5/27/2021,2560,2084,2134,2721,4694,456
5/28/2021,2569,2088,2139,2728,4694,466
5/29/2021,2572,2089,2140,2728,4694,466
5/3/2021,2375,1964,2020,2601,4611,301
5/30/2021,2572,2089,2140,2728,4694,466
5/31/2021,2574,2090,2140,2728,4694,469
