date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-03,2,1
2020-12-17,11,9
2020-12-18,18,7
2020-12-19,22,4
2020-12-20,24,2
2020-12-21,27,3
2020-12-22,74,47
2020-12-23,100,26
2020-12-24,125,25
2020-12-26,131,6
2020-12-28,174,43
2020-12-29,236,62
2020-12-30,311,75
2020-12-31,376,65
2021-01-01,410,34
2021-01-02,413,3
2021-01-03,419,6
2021-01-04,487,68
2021-01-05,564,77
2021-01-06,684,120
2021-01-07,855,171
2021-01-08,1022,167
2021-01-09,1031,9
2021-01-10,1036,5
2021-01-11,1138,102
2021-01-12,1279,141
2021-01-13,1494,215
2021-01-14,1716,222
2021-01-15,1936,220
2021-01-16,1951,15
2021-01-17,1960,9
2021-01-18,1988,28
2021-01-19,2099,111
2021-01-20,2537,438
2021-01-21,2947,410
2021-01-22,3505,558
2021-01-23,3534,29
2021-01-24,3542,8
2021-01-25,3668,126
2021-01-26,4109,441
2021-01-27,4320,211
2021-01-28,4835,515
2021-01-29,5311,476
2021-01-30,5397,86
2021-01-31,5446,49
2021-02-01,5646,200
2021-02-02,6282,636
2021-02-03,6520,238
2021-02-04,7116,596
2021-02-05,7832,716
2021-02-06,7871,39
2021-02-07,7885,14
2021-02-08,8069,184
2021-02-09,8637,568
2021-02-10,9309,672
2021-02-11,9950,641
2021-02-12,10598,648
2021-02-13,11081,483
2021-02-14,11515,434
2021-02-15,11630,115
2021-02-16,11742,112
2021-02-17,11797,55
2021-02-18,11854,57
2021-02-19,11973,119
2021-02-20,12017,44
2021-02-21,12035,18
2021-02-22,12109,74
2021-02-23,12749,640
2021-02-24,13596,847
2021-02-25,14377,781
2021-02-26,15242,865
2021-02-27,15391,149
2021-02-28,15479,88
2021-03-01,15786,307
2021-03-02,16768,982
2021-03-03,17591,823
2021-03-04,18465,874
2021-03-05,19316,851
2021-03-06,19457,141
2021-03-07,19526,69
2021-03-08,19776,250
2021-03-09,20499,723
2021-03-10,21339,840
2021-03-11,22145,806
2021-03-12,22906,761
2021-03-13,23455,549
2021-03-14,23889,434
2021-03-15,24154,265
2021-03-16,24951,797
2021-03-17,25773,822
2021-03-18,26542,769
2021-03-19,27493,951
2021-03-20,27624,131
2021-03-21,27750,126
2021-03-22,28031,281
2021-03-23,28858,827
2021-03-24,29689,831
2021-03-25,30474,785
2021-03-26,31360,886
2021-03-27,31523,163
2021-03-28,31606,83
2021-03-29,31914,308
2021-03-30,32913,999
2021-03-31,33876,963
2021-04-01,34924,1048
2021-04-02,35746,822
2021-04-03,35877,131
2021-04-04,35949,72
2021-04-05,36653,704
2021-04-06,37504,851
2021-04-07,38431,927
2021-04-08,39349,918
2021-04-09,40223,874
2021-04-10,40869,646
2021-04-11,40950,81
2021-04-12,41411,461
2021-04-13,42328,917
2021-04-14,43310,982
2021-04-15,44269,959
2021-04-16,45341,1072
2021-04-17,45511,170
2021-04-18,45618,107
2021-04-19,45938,320
2021-04-20,46814,876
2021-04-21,47667,853
2021-04-22,48535,868
2021-04-23,49416,881
2021-04-24,49864,448
2021-04-25,49935,71
2021-04-26,50587,652
2021-04-27,51443,856
2021-04-28,52172,729
2021-04-29,52912,740
2021-04-30,53566,654
2021-05-01,53698,132
2021-05-02,53760,62
2021-05-03,54292,532
2021-05-04,54922,630
2021-05-05,55693,771
2021-05-06,56333,640
2021-05-07,57036,703
2021-05-08,57129,93
2021-05-09,57171,42
2021-05-10,57619,448
