date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,14,19,26,21,36,
1/1/2022,838,722,662,698,1038,473
1/10/2021,22,24,38,34,88,1
1/10/2022,846,724,664,700,1039,478
1/11/2021,22,24,38,34,88,1
1/11/2022,849,726,664,700,1040,478
1/12/2021,25,30,43,40,105,1
1/12/2022,849,726,665,700,1040,480
1/13/2021,28,35,45,43,133,1
1/13/2022,851,726,665,700,1040,482
1/14/2021,35,43,59,67,143,1
1/14/2022,852,727,667,702,1041,486
1/15/2021,38,44,63,69,148,1
1/15/2022,853,727,667,702,1041,486
1/16/2021,38,44,63,69,149,1
1/16/2022,853,727,667,702,1041,486
1/17/2021,38,44,63,69,149,1
1/17/2022,853,727,667,702,1041,487
1/18/2021,41,45,64,73,156,1
1/18/2022,854,727,667,702,1041,487
1/19/2021,45,46,66,73,173,1
1/19/2022,854,727,667,703,1041,487
1/2/2021,14,19,26,21,36,
1/2/2022,838,722,662,698,1038,473
1/20/2021,46,49,68,76,190,1
1/20/2022,854,727,667,703,1041,487
1/21/2021,63,67,100,102,331,1
1/21/2022,854,727,667,703,1041,488
1/22/2021,76,89,122,130,422,1
1/22/2022,854,727,667,703,1041,489
1/23/2021,122,144,158,195,571,1
1/23/2022,854,727,667,703,1041,489
1/24/2021,124,145,160,197,571,1
1/24/2022,856,729,667,703,1042,490
1/25/2021,133,157,171,204,575,1
1/26/2021,134,157,171,204,576,1
1/27/2021,151,169,181,220,589,1
1/28/2021,201,210,225,273,628,4
1/29/2021,227,236,247,295,646,4
1/3/2021,14,19,26,21,36,
1/3/2022,838,722,662,699,1038,475
1/30/2021,227,237,247,295,647,4
1/31/2021,227,237,247,295,647,4
1/4/2021,14,19,26,21,36,1
1/4/2022,841,722,662,700,1038,476
1/5/2021,18,19,28,22,51,1
1/5/2022,844,724,662,700,1039,477
1/6/2021,19,20,30,26,58,1
1/6/2022,844,724,662,700,1039,477
1/7/2021,21,23,35,32,80,1
1/7/2022,844,724,663,700,1039,477
1/8/2021,22,24,38,34,88,1
1/8/2022,844,724,663,700,1039,477
1/9/2021,22,24,38,34,88,1
1/9/2022,844,724,664,700,1039,477
10/1/2021,752,678,625,679,1015,277
10/10/2021,764,683,625,681,1017,280
10/11/2021,766,683,625,681,1017,280
10/12/2021,768,684,625,681,1017,280
10/13/2021,770,685,625,681,1018,280
10/14/2021,774,686,626,681,1018,281
10/15/2021,776,687,626,681,1018,283
10/16/2021,777,687,626,681,1018,283
10/17/2021,777,687,626,681,1018,283
10/18/2021,779,688,629,681,1019,283
10/19/2021,779,689,629,682,1019,283
10/2/2021,752,678,625,679,1016,277
10/20/2021,780,689,629,684,1019,283
10/21/2021,780,689,630,684,1019,283
10/22/2021,782,690,632,684,1019,283
10/23/2021,782,690,632,684,1019,283
10/24/2021,782,690,632,684,1019,283
10/25/2021,784,690,632,684,1019,283
10/26/2021,784,690,632,684,1019,285
10/27/2021,785,690,633,684,1019,285
10/28/2021,786,690,634,684,1019,287
10/29/2021,786,691,635,684,1019,288
10/3/2021,752,678,625,679,1016,277
10/30/2021,786,691,635,684,1019,288
10/31/2021,786,691,635,684,1019,288
10/4/2021,754,679,625,679,1016,279
10/5/2021,755,680,625,679,1016,279
10/6/2021,757,681,625,679,1016,279
10/7/2021,760,682,625,681,1017,279
10/8/2021,764,683,625,681,1017,280
10/9/2021,764,683,625,681,1017,280
