date,Gila_cume,Gila
2020-12-01,1,
2020-12-17,70,69
2020-12-18,110,40
2020-12-19,112,2
2020-12-21,149,37
2020-12-22,170,21
2020-12-23,223,53
2020-12-24,294,71
2020-12-26,322,28
2020-12-27,323,1
2020-12-28,458,135
2020-12-29,582,124
2020-12-30,739,157
2020-12-31,895,156
2021-01-01,901,6
2021-01-02,1097,196
2021-01-03,1100,3
2021-01-04,1252,152
2021-01-05,1560,308
2021-01-06,1833,273
2021-01-07,2322,489
2021-01-08,2704,382
2021-01-09,2741,37
2021-01-11,2929,188
2021-01-12,3025,96
2021-01-13,3120,95
2021-01-14,3367,247
2021-01-15,3616,249
2021-01-16,3623,7
2021-01-17,3626,3
2021-01-18,3753,127
2021-01-19,3946,193
2021-01-20,4228,282
2021-01-21,4557,329
2021-01-22,4676,119
2021-01-23,4826,150
2021-01-24,4839,13
2021-01-25,5045,206
2021-01-26,5164,119
2021-01-27,5501,337
2021-01-28,6005,504
2021-01-29,6305,300
2021-01-30,6541,236
2021-01-31,6548,7
2021-02-01,6905,357
2021-02-02,7562,657
2021-02-03,8247,685
2021-02-04,9247,1000
2021-02-05,10021,774
2021-02-06,10470,449
2021-02-07,10489,19
2021-02-08,10822,333
2021-02-09,11270,448
2021-02-10,11675,405
2021-02-11,12010,335
2021-02-12,12342,332
2021-02-13,13140,798
2021-02-14,13587,447
2021-02-15,13774,187
2021-02-16,14167,393
2021-02-17,14497,330
2021-02-18,14792,295
2021-02-19,15107,315
2021-02-20,15309,202
2021-02-21,15313,4
2021-02-22,15456,143
2021-02-23,15720,264
2021-02-24,15927,207
2021-02-25,16314,387
2021-02-26,16689,375
2021-02-27,18433,1744
2021-02-28,19317,884
2021-03-01,19568,251
2021-03-02,19923,355
2021-03-03,20241,318
2021-03-04,20961,720
2021-03-05,21219,258
2021-03-06,21605,386
2021-03-07,21616,11
2021-03-08,21834,218
2021-03-09,22119,285
2021-03-10,22429,310
2021-03-11,23711,1282
2021-03-12,24092,381
2021-03-13,25197,1105
2021-03-14,25618,421
2021-03-15,25794,176
2021-03-16,26094,300
2021-03-17,26236,142
2021-03-18,26554,318
2021-03-19,26807,253
2021-03-20,27139,332
2021-03-21,27152,13
2021-03-22,27325,173
2021-03-23,27489,164
2021-03-24,27616,127
2021-03-25,27875,259
2021-03-26,28043,168
2021-03-27,29708,1665
2021-03-28,30505,797
2021-03-29,30765,260
2021-03-30,30884,119
2021-03-31,31035,151
2021-04-01,31662,627
2021-04-02,31853,191
2021-04-03,31895,42
2021-04-04,31901,6
2021-04-05,32040,139
2021-04-06,32462,422
2021-04-07,32643,181
2021-04-08,32945,302
2021-04-09,33129,184
2021-04-10,33654,525
2021-04-11,33672,18
2021-04-12,33834,162
2021-04-13,33944,110
2021-04-14,34011,67
2021-04-15,34199,188
2021-04-16,34321,122
2021-04-17,34684,363
2021-04-18,34699,15
2021-04-19,34814,115
2021-04-20,34918,104
2021-04-21,34996,78
2021-04-22,35198,202
2021-04-23,35309,111
2021-04-24,35332,23
2021-04-25,35345,13
2021-04-26,35476,131
2021-04-27,35564,88
2021-04-28,35699,135
2021-04-29,35859,160
2021-04-30,35928,69
2021-05-01,35946,18
2021-05-02,35954,8
2021-05-03,36057,103
2021-05-04,36200,143
2021-05-05,36292,92
2021-05-06,36411,119
2021-05-07,36467,56
2021-05-08,36474,7
2021-05-09,36482,8
2021-05-10,36570,88
2021-05-11,36620,50
2021-05-12,36710,90
2021-05-13,36804,94
2021-05-14,36926,122
2021-05-15,36959,33
2021-05-16,36983,24
2021-05-17,37101,118
2021-05-18,37333,232
2021-05-19,37522,189
2021-05-20,37674,152
2021-05-21,37736,62
2021-05-22,37770,34
2021-05-23,37787,17
2021-05-24,37876,89
2021-05-25,37953,77
2021-05-26,38029,76
2021-05-27,38085,56
2021-05-28,38163,78
2021-05-29,38180,17
2021-05-30,38190,10
2021-05-31,38205,15
2021-06-01,38268,63
2021-06-02,38326,58
