date,Mohave_cume,Mohave
2020-12-22 00:00:00,54,
2020-12-23 00:00:00,287,233
2020-12-24 00:00:00,443,156
2020-12-26 00:00:00,623,180
2020-12-27 00:00:00,684,61
2020-12-28 00:00:00,1013,329
2020-12-29 00:00:00,1431,418
2020-12-30 00:00:00,1797,366
2020-12-31 00:00:00,2098,301
2021-01-01 00:00:00,2139,41
2021-01-02 00:00:00,2188,49
2021-01-03 00:00:00,2218,30
2021-01-04 00:00:00,2455,237
2021-01-05 00:00:00,2606,151
2021-01-06 00:00:00,2943,337
2021-01-07 00:00:00,3239,296
2021-01-08 00:00:00,3566,327
2021-01-09 00:00:00,3643,77
2021-01-10 00:00:00,3696,53
2021-01-11 00:00:00,3928,232
2021-01-12 00:00:00,4251,323
2021-01-13 00:00:00,4608,357
2021-01-14 00:00:00,5047,439
2021-01-15 00:00:00,5627,580
2021-01-16 00:00:00,5782,155
2021-01-17 00:00:00,5822,40
2021-01-18 00:00:00,6206,384
2021-01-19 00:00:00,6541,335
2021-01-20 00:00:00,7186,645
2021-01-21 00:00:00,7650,464
2021-01-22 00:00:00,8194,544
2021-01-23 00:00:00,9000,806
2021-01-24 00:00:00,9707,707
2021-01-25 00:00:00,10407,700
2021-01-26 00:00:00,11165,758
2021-01-27 00:00:00,12132,967
2021-01-28 00:00:00,13168,1036
2021-01-29 00:00:00,13867,699
2021-01-30 00:00:00,14549,682
2021-01-31 00:00:00,15120,571
2021-02-01 00:00:00,15793,673
2021-02-02 00:00:00,16432,639
2021-02-03 00:00:00,17819,1387
2021-02-04 00:00:00,18625,806
2021-02-05 00:00:00,19414,789
2021-02-06 00:00:00,19729,315
2021-02-07 00:00:00,19879,150
2021-02-08 00:00:00,20328,449
2021-02-09 00:00:00,20805,477
2021-02-10 00:00:00,21878,1073
2021-02-11 00:00:00,22559,681
2021-02-12 00:00:00,23685,1126
2021-02-13 00:00:00,24211,526
2021-02-14 00:00:00,24341,130
2021-02-15 00:00:00,24962,621
2021-02-16 00:00:00,25557,595
2021-02-17 00:00:00,26118,561
2021-02-18 00:00:00,26519,401
2021-02-19 00:00:00,27040,521
2021-02-20 00:00:00,27204,164
2021-02-21 00:00:00,27261,57
2021-02-22 00:00:00,27637,376
2021-02-23 00:00:00,27898,261
2021-02-24 00:00:00,28775,877
2021-02-25 00:00:00,30024,1249
2021-02-26 00:00:00,31201,1177
2021-02-27 00:00:00,32171,970
2021-02-28 00:00:00,33093,922
2021-03-01 00:00:00,34073,980
2021-03-02 00:00:00,35112,1039
2021-03-03 00:00:00,37721,2609
2021-03-04 00:00:00,39435,1714
2021-03-05 00:00:00,41128,1693
2021-03-06 00:00:00,42068,940
2021-03-07 00:00:00,42559,491
2021-03-08 00:00:00,43487,928
2021-03-09 00:00:00,44587,1100
2021-03-10 00:00:00,46743,2156
2021-03-11 00:00:00,48476,1733
2021-03-12 00:00:00,50175,1699
2021-03-13 00:00:00,51064,889
2021-03-14 00:00:00,51451,387
2021-03-15 00:00:00,52366,915
2021-03-16 00:00:00,53460,1094
2021-03-17 00:00:00,55368,1908
2021-03-18 00:00:00,56826,1458
2021-03-19 00:00:00,58126,1300
2021-03-20 00:00:00,59374,1248
2021-03-21 00:00:00,59985,611
2021-03-22 00:00:00,61419,1434
2021-03-23 00:00:00,62793,1374
2021-03-24 00:00:00,64461,1668
2021-03-25 00:00:00,66016,1555
2021-03-26 00:00:00,67713,1697
2021-03-27 00:00:00,68851,1138
2021-03-28 00:00:00,70040,1189
