date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,177,183,163,188,244,5
1/10/2021,272,303,301,313,525,7
1/11/2021,279,315,309,328,571,7
1/12/2021,288,322,323,357,636,10
1/13/2021,299,331,335,374,734,10
1/14/2021,315,362,362,422,857,11
1/15/2021,423,477,469,548,986,30
1/16/2021,426,477,470,548,1041,30
1/17/2021,427,477,470,548,1043,30
1/18/2021,440,481,484,560,1118,30
1/19/2021,447,495,492,580,1171,31
1/2/2021,178,183,163,189,245,5
1/20/2021,471,506,508,601,1251,31
1/21/2021,486,514,518,624,1384,32
1/22/2021,554,570,555,664,1449,36
1/23/2021,560,581,565,671,1657,36
1/24/2021,561,581,567,671,1657,36
1/25/2021,575,591,583,689,1702,37
1/26/2021,584,597,587,702,1772,37
1/27/2021,610,611,610,719,1882,39
1/28/2021,634,641,649,748,1966,39
1/29/2021,679,671,670,781,2187,48
1/3/2021,178,183,163,189,245,5
1/30/2021,714,697,691,788,2193,51
1/31/2021,714,697,691,789,2193,51
1/4/2021,197,216,198,208,280,6
1/5/2021,209,230,214,224,334,6
1/6/2021,227,255,230,247,370,7
1/7/2021,250,270,252,264,464,7
1/8/2021,272,303,301,313,524,7
1/9/2021,272,303,301,313,525,7
10/1/2021,3727,2811,2689,3177,5094,1699
10/10/2021,3776,2843,2711,3188,5108,1723
10/11/2021,3784,2851,2712,3188,5109,1725
10/12/2021,3787,2857,2717,3189,5111,1728
10/13/2021,3792,2857,2721,3193,5112,1732
10/14/2021,3802,2862,2726,3193,5112,1734
10/15/2021,3813,2868,2728,3196,5113,1736
10/16/2021,3820,2869,2729,3197,5114,1738
10/17/2021,3823,2869,2729,3197,5114,1738
10/18/2021,3829,2876,2732,3197,5115,1740
10/19/2021,3834,2877,2735,3198,5116,1742
10/2/2021,3728,2812,2689,3178,5095,1699
10/20/2021,3838,2879,2735,3199,5116,1746
10/21/2021,3845,2886,2737,3201,5118,1752
10/22/2021,3853,2889,2739,3205,5120,1762
10/23/2021,3857,2890,2739,3206,5120,1766
10/24/2021,3858,2890,2739,3208,5120,1768
10/25/2021,3864,2890,2740,3210,5122,1769
10/26/2021,3870,2891,2740,3210,5122,1771
10/27/2021,3871,2891,2740,3210,5123,1771
10/3/2021,3729,2814,2689,3178,5095,1699
10/4/2021,3732,2823,2693,3180,5096,1702
10/5/2021,3741,2825,2696,3181,5098,1704
10/6/2021,3749,2828,2703,3182,5100,1704
10/7/2021,3762,2835,2706,3184,5103,1715
10/8/2021,3769,2840,2709,3184,5107,1720
10/9/2021,3774,2841,2710,3187,5107,1723
12/17/2020,23,18,10,19,9,1
12/18/2020,40,35,21,36,14,1
12/19/2020,40,35,21,36,14,1
12/20/2020,40,35,21,36,14,2
12/21/2020,55,45,30,45,18,2
12/22/2020,60,59,38,58,24,2
12/23/2020,91,90,73,82,34,2
12/24/2020,109,100,80,98,44,2
12/25/2020,109,100,80,98,44,2
12/26/2020,110,102,82,99,48,2
12/27/2020,111,102,83,99,48,2
12/28/2020,131,123,100,126,112,4
12/29/2020,152,148,124,141,180,4
12/30/2020,163,170,145,168,217,5
12/31/2020,177,181,162,188,241,5
2/1/2021,724,706,701,794,2245,52
2/10/2021,865,777,793,892,3024,69
2/11/2021,885,804,829,925,3093,71
2/12/2021,922,830,852,972,3162,77
2/13/2021,927,835,853,987,3305,77
2/14/2021,927,835,853,987,3305,77
2/15/2021,932,838,858,990,3337,77
2/16/2021,949,850,869,1008,3375,80
2/17/2021,963,861,878,1018,3420,81
2/18/2021,1000,902,922,1046,3458,91
2/19/2021,1036,927,943,1071,3484,93
2/2/2021,734,714,713,805,2308,53
2/20/2021,1046,932,950,1080,3498,109
2/21/2021,1046,932,950,1080,3498,109
2/22/2021,1060,938,960,1091,3520,112
2/23/2021,1078,952,973,1108,3557,114
2/24/2021,1101,966,989,1127,3590,118
2/25/2021,1126,987,1007,1151,3640,119
2/26/2021,1134,999,1018,1170,3674,119
2/27/2021,1140,1009,1020,1172,3676,120
2/28/2021,1140,1009,1021,1172,3684,120
2/3/2021,746,725,719,812,2441,54
2/4/2021,751,731,727,823,2535,55
2/5/2021,768,740,746,847,2610,56
2/6/2021,801,753,758,859,2801,59
2/7/2021,801,753,758,859,2801,59
2/8/2021,834,761,764,867,2859,67
2/9/2021,844,767,774,873,2932,68
3/1/2021,1161,1025,1039,1196,3709,127
3/10/2021,1318,1136,1158,1505,3912,141
3/11/2021,1338,1149,1175,1567,3941,141
3/12/2021,1404,1193,1215,1658,3974,147
3/13/2021,1410,1196,1221,1731,3990,149
