date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01 00:00:00,67,,,,1.0,,,,,,,,,,,,44.0,,,,,,1.0,,10.0,,,,1.0,,1.0,
2020-12-02 00:00:00,79,12.0,,,2.0,1.0,,,,,,,,,,,52.0,8.0,,,1.0,,,,11.0,1.0,,,,,,
2020-12-03 00:00:00,89,10.0,,,,,,,,,,,,,,,57.0,5.0,,,,,,,14.0,3.0,,,,,2.0,1.0
2020-12-04 00:00:00,93,4.0,,,3.0,1.0,,,,,,,,,,,58.0,1.0,,,,,,,15.0,1.0,,,,,3.0,1.0
2020-12-05 00:00:00,95,2.0,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,,,,,,
2020-12-07 00:00:00,101,6.0,,,,,,,,,,,,,,,60.0,2.0,,,,,2.0,1.0,,,,,,,,
2020-12-08 00:00:00,105,4.0,1.0,,,,,,,,,,,,,,62.0,2.0,,,,,,,,,,,,,,
2020-12-09 00:00:00,112,7.0,,,,,,,,,,,,,,,66.0,4.0,,,,,,,19.0,3.0,,,,,,
2020-12-10 00:00:00,121,9.0,,,4.0,1.0,,,,,,,,,,,72.0,6.0,,,,,,,20.0,1.0,,,,,4.0,1.0
2020-12-11 00:00:00,130,9.0,,,,,,,,,,,,,,,76.0,4.0,,,,,,,23.0,3.0,,,,,,
2020-12-12 00:00:00,137,7.0,,,5.0,1.0,,,,,,,,,,,78.0,2.0,,,,,,,24.0,1.0,,,,,6.0,2.0
2020-12-13 00:00:00,141,4.0,,,6.0,1.0,,,,,,,,,,,,,,,,,,,25.0,1.0,,,,,,
2020-12-14 00:00:00,152,11.0,,,,,,,,,,,,,,,82.0,4.0,,,,,,,29.0,4.0,,,,,,
2020-12-15 00:00:00,195,43.0,,,10.0,4.0,,,,,,,,,,,92.0,10.0,,,2.0,1.0,,,46.0,17.0,,,,,,
2020-12-16 00:00:00,769,574.0,,,152.0,142.0,1.0,,,,,,,,,,125.0,33.0,,,6.0,4.0,3.0,1.0,50.0,4.0,,,,,12.0,6.0
2020-12-17 00:00:00,3912,3143.0,3.0,2.0,282.0,130.0,58.0,57.0,,,,,182.0,,,,1373.0,1248.0,,,19.0,13.0,5.0,2.0,1283.0,1233.0,,,,,37.0,25.0
2020-12-18 00:00:00,7548,3636.0,,,493.0,211.0,196.0,138.0,,,,,299.0,117.0,,,3026.0,1653.0,,,44.0,25.0,8.0,3.0,2688.0,1405.0,,,,,,
2020-12-19 00:00:00,10105,2557.0,,,541.0,48.0,270.0,74.0,,,,,,,,,4709.0,1683.0,,,,,,,3427.0,739.0,,,3.0,2.0,38.0,1.0
2020-12-20 00:00:00,11124,1019.0,,,543.0,2.0,306.0,36.0,,,,,300.0,1.0,,,5675.0,966.0,,,,,,,3431.0,4.0,,,,,40.0,2.0
2020-12-21 00:00:00,16628,5504.0,5.0,2.0,545.0,2.0,645.0,339.0,,,20.0,,390.0,90.0,30.0,,8928.0,3253.0,,,49.0,5.0,35.0,27.0,4954.0,1523.0,,,,,216.0,176.0
