date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01 00:00:00,37,,,,,,,,,,,,,,,,23.0,,,,,,,,6.0,,,,,,1.0,
2020-12-02 00:00:00,45,8.0,,,1.0,,,,,,,,,,,,28.0,5.0,,,,,,,7.0,1.0,,,,,,
2020-12-03 00:00:00,53,8.0,,,,,,,,,,,,,,,32.0,4.0,,,,,,,9.0,2.0,,,,,2.0,1.0
2020-12-04 00:00:00,57,4.0,,,2.0,1.0,,,,,,,,,,,33.0,1.0,,,,,,,10.0,1.0,,,,,3.0,1.0
2020-12-05 00:00:00,58,1.0,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,,,
2020-12-07 00:00:00,62,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
2020-12-08 00:00:00,65,3.0,1.0,,,,,,,,,,,,,,34.0,1.0,,,,,,,,,,,,,,
2020-12-09 00:00:00,70,5.0,,,,,,,,,,,,,,,37.0,3.0,,,,,,,13.0,2.0,,,,,,
2020-12-10 00:00:00,77,7.0,,,3.0,1.0,,,,,,,,,,,42.0,5.0,,,,,,,14.0,1.0,,,,,,
2020-12-11 00:00:00,83,6.0,,,,,,,,,,,,,,,44.0,2.0,,,,,,,17.0,3.0,,,,,,
2020-12-12 00:00:00,87,4.0,,,,,,,,,,,,,,,46.0,2.0,,,,,,,,,,,,,4.0,1.0
2020-12-13 00:00:00,90,3.0,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,,,,,,
2020-12-14 00:00:00,98,8.0,,,,,,,,,,,,,,,49.0,3.0,,,,,,,20.0,2.0,,,,,,
2020-12-15 00:00:00,133,35.0,,,6.0,3.0,,,,,,,,,,,56.0,7.0,,,,,,,34.0,14.0,,,,,,
2020-12-16 00:00:00,694,561.0,,,147.0,141.0,,,,,,,,,,,85.0,29.0,,,4.0,,2.0,1.0,37.0,3.0,,,,,,
2020-12-17 00:00:00,3776,3082.0,3.0,2.0,275.0,128.0,56.0,,,,,,160.0,,,,1327.0,1242.0,,,13.0,9.0,4.0,2.0,1270.0,1233.0,,,,,,
2020-12-18 00:00:00,7348,3572.0,,,486.0,211.0,194.0,138.0,,,,,221.0,61.0,,,2978.0,1651.0,,,33.0,20.0,7.0,3.0,2674.0,1404.0,,,,,,
2020-12-19 00:00:00,9900,2552.0,,,534.0,48.0,267.0,73.0,,,,,,,,,4660.0,1682.0,,,,,,,3411.0,737.0,,,2.0,,5.0,1.0
2020-12-20 00:00:00,10915,1015.0,,,535.0,1.0,303.0,36.0,,,,,222.0,1.0,,,5624.0,964.0,,,,,,,3414.0,3.0,,,,,7.0,2.0
2020-12-21 00:00:00,16389,5474.0,5.0,2.0,537.0,2.0,641.0,338.0,,,20.0,,291.0,69.0,30.0,,8869.0,3245.0,,,38.0,5.0,37.0,30.0,4935.0,1521.0,,,,,182.0,175.0
2020-12-22 00:00:00,24096,7707.0,7.0,2.0,574.0,37.0,1093.0,452.0,,,50.0,30.0,342.0,51.0,70.0,40.0,13104.0,4235.0,54.0,,126.0,88.0,135.0,98.0,6435.0,1500.0,61.0,,373.0,371.0,842.0,660.0
2020-12-23 00:00:00,33706,9610.0,51.0,44.0,906.0,332.0,1540.0,447.0,63.0,,60.0,10.0,399.0,57.0,88.0,18.0,17915.0,4811.0,287.0,233.0,295.0,169.0,367.0,232.0,8276.0,1841.0,81.0,20.0,804.0,431.0,1586.0,744.0
2020-12-24 00:00:00,37491,3785.0,52.0,1.0,1294.0,388.0,1667.0,127.0,,,70.0,10.0,497.0,98.0,,,19471.0,1556.0,443.0,156.0,396.0,101.0,404.0,37.0,9308.0,1032.0,101.0,20.0,815.0,11.0,1824.0,238.0
2020-12-25 00:00:00,37628,137.0,,,1416.0,122.0,1668.0,1.0,,,,,,,,,19472.0,1.0,,,,,,,9309.0,1.0,,,821.0,6.0,,
2020-12-26 00:00:00,44136,6508.0,54.0,2.0,1514.0,98.0,1690.0,22.0,73.0,10.0,,,521.0,24.0,,,24579.0,5107.0,623.0,180.0,,,566.0,162.0,10096.0,787.0,,,826.0,5.0,1928.0,104.0
2020-12-27 00:00:00,46777,2641.0,,,1605.0,91.0,,,,,,,523.0,2.0,,,26890.0,2311.0,684.0,61.0,,,567.0,1.0,10260.0,164.0,,,831.0,5.0,1929.0,1.0
2020-12-28 00:00:00,55930,9153.0,105.0,51.0,1824.0,219.0,1795.0,105.0,84.0,11.0,,,735.0,212.0,,,32055.0,5165.0,1013.0,329.0,753.0,357.0,910.0,343.0,12105.0,1845.0,141.0,40.0,839.0,8.0,2357.0,428.0
2020-12-29 00:00:00,68656,12726.0,162.0,57.0,2175.0,351.0,1872.0,77.0,146.0,62.0,80.0,10.0,892.0,157.0,,,40042.0,7987.0,1431.0,418.0,1000.0,247.0,1447.0,537.0,14178.0,2073.0,201.0,60.0,1050.0,211.0,2679.0,322.0
2020-12-30 00:00:00,83415,14759.0,231.0,69.0,2577.0,402.0,2089.0,217.0,187.0,41.0,100.0,20.0,1131.0,239.0,110.0,22.0,48867.0,8825.0,1794.0,363.0,1271.0,271.0,2184.0,737.0,16425.0,2247.0,265.0,64.0,1754.0,704.0,3053.0,374.0
2020-12-31 00:00:00,91172,7757.0,237.0,6.0,2785.0,208.0,2305.0,216.0,199.0,12.0,133.0,33.0,1357.0,226.0,,,52627.0,3760.0,2095.0,301.0,1547.0,276.0,2854.0,670.0,18080.0,1655.0,309.0,44.0,1953.0,199.0,3128.0,75.0
2021-01-01 00:00:00,91849,677.0,,,2886.0,101.0,2309.0,4.0,203.0,4.0,,,1358.0,1.0,,,52885.0,258.0,2126.0,31.0,1584.0,37.0,2874.0,20.0,18225.0,145.0,,,1957.0,4.0,3133.0,5.0
2021-01-02 00:00:00,99392,7543.0,,,2950.0,64.0,2310.0,1.0,,,,,1558.0,200.0,,,59066.0,6181.0,2175.0,49.0,,,3172.0,298.0,18839.0,614.0,,,2079.0,122.0,,
2021-01-03 00:00:00,102580,3188.0,,,2955.0,5.0,2312.0,2.0,,,,,1559.0,1.0,,,61743.0,2677.0,2205.0,30.0,1585.0,1.0,3202.0,30.0,19273.0,434.0,,,,,,
2021-01-04 00:00:00,111143,8563.0,246.0,9.0,3301.0,346.0,2368.0,56.0,285.0,82.0,,,1775.0,216.0,,,66316.0,4573.0,2441.0,236.0,1798.0,213.0,3768.0,566.0,21067.0,1794.0,350.0,41.0,2111.0,32.0,3349.0,216.0
2021-01-05 00:00:00,119930,8787.0,304.0,58.0,3656.0,355.0,2453.0,85.0,342.0,57.0,155.0,22.0,2075.0,300.0,,,70603.0,4287.0,2592.0,151.0,2103.0,305.0,4464.0,696.0,22799.0,1732.0,430.0,80.0,2152.0,41.0,3667.0,318.0
2021-01-06 00:00:00,131766,11836.0,429.0,125.0,4143.0,487.0,2561.0,108.0,415.0,73.0,175.0,20.0,2335.0,260.0,150.0,40.0,75609.0,5006.0,2928.0,336.0,2459.0,356.0,5158.0,694.0,24945.0,2146.0,564.0,134.0,2193.0,41.0,4129.0,462.0
