date,Mohave_cume,Mohave
1/1/2021,54,
1/10/2021,287,233
1/11/2021,443,156
1/12/2021,623,180
1/13/2021,684,61
1/14/2021,1013,329
1/15/2021,1431,418
1/16/2021,1797,366
1/17/2021,2098,301
1/18/2021,2145,47
1/19/2021,2194,49
1/2/2021,2224,30
1/20/2021,2463,239
1/21/2021,2614,151
1/22/2021,2951,337
1/23/2021,3247,296
1/24/2021,3574,327
1/25/2021,3651,77
1/26/2021,3705,54
1/27/2021,3937,232
1/28/2021,4262,325
1/29/2021,4619,357
1/3/2021,5058,439
1/30/2021,5639,581
1/31/2021,5794,155
1/4/2021,5834,40
1/5/2021,6219,385
1/6/2021,6554,335
1/7/2021,7199,645
1/8/2021,7664,465
1/9/2021,8208,544
12/22/2020,9014,806
12/23/2020,9721,707
12/24/2020,10421,700
12/26/2020,11180,759
12/27/2020,12146,966
12/28/2020,13182,1036
12/29/2020,13882,700
12/30/2020,14565,683
12/31/2020,15136,571
2/1/2021,15821,685
2/10/2021,16462,641
2/11/2021,17851,1389
2/12/2021,18660,809
2/13/2021,19449,789
2/14/2021,19767,318
2/15/2021,19917,150
2/16/2021,20366,449
2/17/2021,20844,478
2/18/2021,21918,1074
2/19/2021,22599,681
2/2/2021,23725,1126
2/20/2021,24251,526
2/21/2021,24381,130
2/22/2021,25004,623
2/23/2021,25599,595
2/24/2021,26160,561
2/25/2021,26564,404
2/26/2021,27085,521
2/27/2021,27249,164
2/28/2021,27307,58
2/3/2021,27684,377
2/4/2021,27945,261
2/5/2021,28824,879
2/6/2021,30074,1250
2/7/2021,31251,1177
2/8/2021,32221,970
2/9/2021,33144,923
3/1/2021,34134,990
3/10/2021,35177,1043
3/11/2021,37790,2613
3/12/2021,39510,1720
3/13/2021,41207,1697
3/14/2021,42147,940
3/15/2021,42638,491
3/16/2021,43567,929
3/17/2021,44670,1103
3/18/2021,46829,2159
3/19/2021,48564,1735
3/2/2021,50264,1700
3/20/2021,51154,890
3/21/2021,51541,387
3/22/2021,52462,921
3/23/2021,53558,1096
3/24/2021,55472,1914
3/25/2021,56930,1458
3/26/2021,58230,1300
3/27/2021,59479,1249
3/28/2021,60090,611
3/29/2021,61526,1436
3/3/2021,62901,1375
3/30/2021,64569,1668
3/31/2021,66125,1556
3/4/2021,67824,1699
3/5/2021,68963,1139
3/6/2021,70153,1190
3/7/2021,71831,1678
3/8/2021,73485,1654
3/9/2021,76020,2535
4/1/2021,77912,1892
4/10/2021,79592,1680
4/11/2021,80400,808
4/12/2021,80713,313
4/13/2021,82098,1385
4/14/2021,83617,1519
4/15/2021,85386,1769
4/16/2021,87011,1625
4/17/2021,88784,1773
4/18/2021,89799,1015
4/19/2021,90305,506
4/2/2021,92740,2435
4/20/2021,93995,1255
4/21/2021,95942,1947
4/22/2021,97971,2029
4/23/2021,99377,1406
4/24/2021,100357,980
4/25/2021,100868,511
4/26/2021,102012,1144
4/27/2021,103308,1296
4/28/2021,104757,1449
4/29/2021,106098,1341
4/3/2021,107450,1352
4/30/2021,108321,871
4/4/2021,108675,354
4/5/2021,110017,1342
4/6/2021,111475,1458
4/7/2021,112831,1356
4/8/2021,114076,1245
4/9/2021,115368,1292
5/1/2021,115866,498
5/10/2021,116134,268
5/11/2021,117078,944
5/12/2021,118060,982
5/13/2021,119115,1055
5/14/2021,119991,876
5/15/2021,120945,954
5/16/2021,121516,571
5/17/2021,121677,161
5/18/2021,122339,662
5/19/2021,122986,647
5/2/2021,123572,586
5/20/2021,124766,1194
5/21/2021,125506,740
5/22/2021,125960,454
5/23/2021,126168,208
5/24/2021,128009,1841
5/25/2021,128688,679
5/26/2021,129352,664
5/27/2021,130038,686
5/28/2021,130764,726
5/29/2021,131139,375
5/3/2021,131262,123
5/30/2021,131760,498
5/31/2021,132259,499
5/4/2021,132641,382
5/5/2021,133053,412
5/6/2021,133628,575
5/7/2021,133782,154
