date,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO
2021-09-03 00:00:00,92,4,0.0434782608695652,,,
2021-09-02 00:00:00,218,21,0.0963302752293578,1,1,1
2021-09-01 00:00:00,426,48,0.1126760563380282,7,3,0.4285714285714286
2021-08-31 00:00:00,368,33,0.0896739130434783,9,4,0.4444444444444444
2021-08-30 00:00:00,475,40,0.0842105263157895,7,0,0
2021-08-29 00:00:00,107,13,0.1214953271028038,,,
2021-08-28 00:00:00,214,26,0.1214953271028038,,,
2021-08-27 00:00:00,351,23,0.0655270655270655,6,1,0.1666666666666667
2021-08-26 00:00:00,338,21,0.0621301775147929,6,5,0.8333333333333334
2021-08-25 00:00:00,377,30,0.0795755968169761,7,2,0.2857142857142857
2021-08-24 00:00:00,512,27,0.052734375,5,4,0.8
2021-08-23 00:00:00,500,35,0.07,9,6,0.6666666666666666
2021-08-22 00:00:00,121,16,0.1322314049586777,,,
2021-08-21 00:00:00,162,9,0.0555555555555556,1,1,1
2021-08-20 00:00:00,313,26,0.0830670926517572,6,4,0.6666666666666666
2021-08-19 00:00:00,252,23,0.0912698412698413,7,5,0.7142857142857144
2021-08-18 00:00:00,406,46,0.1133004926108375,2,2,1
2021-08-17 00:00:00,310,27,0.0870967741935484,4,1,0.25
2021-08-16 00:00:00,402,42,0.1044776119402985,11,6,0.5454545454545454
2021-08-15 00:00:00,91,9,0.0989010989010989,2,2,1
2021-08-14 00:00:00,127,19,0.1496062992125984,,,
2021-08-13 00:00:00,256,38,0.1484375,5,2,0.4
2021-08-12 00:00:00,226,25,0.1106194690265487,8,5,0.625
2021-08-11 00:00:00,270,35,0.1296296296296296,2,2,1
2021-08-10 00:00:00,228,20,0.087719298245614,4,0,0
2021-08-09 00:00:00,277,28,0.1010830324909747,10,4,0.4
2021-08-08 00:00:00,67,10,0.1492537313432836,1,0,0
2021-08-07 00:00:00,119,16,0.134453781512605,,,
2021-08-06 00:00:00,268,28,0.1044776119402985,8,4,0.5
2021-08-05 00:00:00,237,26,0.109704641350211,3,3,1
2021-08-04 00:00:00,211,38,0.1800947867298578,5,3,0.6
2021-08-03 00:00:00,227,21,0.092511013215859,1,1,1
2021-08-02 00:00:00,296,46,0.1554054054054054,2,0,0
2021-08-01 00:00:00,87,12,0.1379310344827586,1,0,0
2021-07-31 00:00:00,110,8,0.0727272727272727,1,0,0
2021-07-30 00:00:00,182,26,0.1428571428571429,7,2,0.2857142857142857
2021-07-29 00:00:00,153,24,0.1568627450980392,5,2,0.4
2021-07-28 00:00:00,245,37,0.1510204081632653,3,2,0.6666666666666666
2021-07-27 00:00:00,173,24,0.138728323699422,5,1,0.2
2021-07-26 00:00:00,177,22,0.1242937853107345,3,2,0.6666666666666666
2021-07-25 00:00:00,51,2,0.0392156862745098,,,
2021-07-24 00:00:00,79,11,0.1392405063291139,,,
2021-07-23 00:00:00,121,13,0.1074380165289256,5,3,0.6
2021-07-22 00:00:00,128,18,0.140625,3,1,0.3333333333333333
2021-07-21 00:00:00,134,13,0.0970149253731343,1,1,1
2021-07-20 00:00:00,141,16,0.1134751773049645,2,1,0.5
2021-07-19 00:00:00,144,6,0.0416666666666667,6,3,0.5
