date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20887,22884,21016,18326,12948,186,153.0,141.0,184,212.0,246.0,3.0,639.0,736.0,569.0,444,358.0,3.0,333.0,322,275.0,285,206,3.0,176.0,184.0,162.0,189.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,158,151.0,165.0,210.0,202.0,6.0,11.0,7.0,20.0,15.0,16.0,,11704,12979,12175,9796,5895,103,294.0,384.0,434.0,501.0,355,7.0,226.0,276.0,294.0,344.0,915.0,6.0,639,989,942,756.0,536,5.0,4332,4479,3743,3535,2320,26.0,312.0,412.0,439.0,642.0,427,8.0,111.0,95.0,57,63.0,55.0,1.0,931,872,647,482.0,238,6.0
1/10/2021,34441,35097,33174,30067,30144,421,190.0,191.0,258,329.0,683.0,10.0,1152.0,1151.0,941.0,798,716.0,14.0,454.0,458,385.0,393,639,6.0,272.0,304.0,299.0,315.0,526.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,305,339.0,412.0,533.0,1026.0,16.0,28.0,19.0,41.0,38.0,32.0,,19917,19993,19013,15947,11592,209,443.0,553.0,644.0,750.0,823,12.0,377.0,464.0,493.0,589.0,2188.0,32.0,1179,1725,1739,1474.0,2291,13.0,6607,6475,5616,5464,4901,59.0,566.0,700.0,806.0,1118.0,952,12.0,266.0,213.0,159,158.0,187.0,4.0,1275,1210,937,712.0,515,9.0
1/11/2021,36356,36911,35135,31759,33998,479,194.0,198.0,268,345.0,785.0,11.0,1223.0,1236.0,1018.0,850,784.0,15.0,466.0,473,407.0,410,837,6.0,279.0,316.0,307.0,330.0,572.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,319,356.0,430.0,565.0,1103.0,16.0,28.0,19.0,41.0,39.0,35.0,,21153,21102,20234,16922,13399,243,460.0,567.0,675.0,788.0,922,12.0,413.0,511.0,559.0,640.0,2372.0,35.0,1228,1807,1825,1541.0,2470,17.0,6920,6753,5885,5753,5292,70.0,575.0,708.0,815.0,1134.0,979,13.0,282.0,234.0,185,175.0,203.0,4.0,1335,1298,1002,750.0,857,9.0
1/12/2021,39135,39594,37931,34302,41642,576,203.0,209.0,281,376.0,912.0,11.0,1330.0,1321.0,1091.0,935,982.0,16.0,472.0,479,412.0,421,1052,7.0,288.0,323.0,321.0,358.0,638.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,327,360.0,440.0,579.0,1138.0,16.0,28.0,19.0,42.0,39.0,41.0,,23139,23076,22251,18601,18190,323,480.0,591.0,703.0,836.0,1084,12.0,439.0,538.0,619.0,709.0,2596.0,36.0,1318,1921,1948,1641.0,2751,17.0,7248,7015,6151,6015,5815,78.0,594.0,733.0,844.0,1181.0,1069,13.0,301.0,250.0,208,202.0,248.0,5.0,1397,1367,1078,803.0,1181,10.0
1/13/2021,41880,42510,41054,37014,50494,660,206.0,221.0,305,408.0,1008.0,13.0,1392.0,1386.0,1172.0,1009,1242.0,17.0,491.0,512,434.0,446,1365,7.0,299.0,332.0,333.0,375.0,736.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,332,366.0,450.0,586.0,1175.0,16.0,56.0,47.0,79.0,82.0,65.0,,25154,25197,24467,20269,23726,388,498.0,622.0,744.0,883.0,1252,13.0,457.0,561.0,643.0,779.0,2761.0,37.0,1427,2059,2100,1815.0,3160,20.0,7463,7255,6393,6264,6268,87.0,638.0,781.0,931.0,1274.0,1255,14.0,310.0,259.0,214,211.0,416.0,5.0,1482,1441,1154,865.0,1517,10.0
1/14/2021,44613,45552,44297,40032,59954,726,223.0,244.0,325,462.0,1249.0,16.0,1492.0,1472.0,1266.0,1095,1514.0,17.0,496.0,520,447.0,457,1614,7.0,315.0,363.0,359.0,423.0,860.0,10.0,36.0,42.0,59.0,66.0,143.0,1.0,342,381.0,470.0,617.0,1320.0,16.0,57.0,47.0,79.0,83.0,70.0,1.0,27092,27323,26738,22177,29724,429,532.0,652.0,793.0,949.0,1454,14.0,489.0,607.0,682.0,864.0,2965.0,45.0,1526,2242,2259,1963.0,3684,21.0,7766,7565,6712,6557,6701,92.0,671.0,826.0,986.0,1346.0,1368,16.0,321.0,271.0,223,222.0,578.0,5.0,1501,1460,1181,889.0,1605,10.0
1/15/2021,48076,48778,47686,43155,69232,829,231.0,248.0,342,488.0,1335.0,21.0,1606.0,1567.0,1346.0,1188,2259.0,18.0,501.0,527,457.0,467,2042,7.0,424.0,478.0,465.0,550.0,989.0,28.0,39.0,43.0,63.0,68.0,148.0,1.0,399,426.0,512.0,672.0,1355.0,22.0,59.0,47.0,79.0,83.0,73.0,1.0,29293,29330,28860,23950,34603,488,557.0,696.0,830.0,1017.0,1688,15.0,521.0,652.0,738.0,944.0,3211.0,46.0,1647,2398,2438,2097.0,4063,22.0,8388,8135,7294,7124,8018,100.0,686.0,837.0,998.0,1366.0,1416,16.0,337.0,285.0,233,231.0,744.0,6.0,1530,1475,1201,918.0,1695,10.0
1/16/2021,49856,50352,49364,44773,74639,871,231.0,248.0,343,491.0,1349.0,21.0,1617.0,1583.0,1361.0,1212,2362.0,18.0,516.0,533,465.0,479,2400,7.0,427.0,478.0,466.0,550.0,1044.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,399,427.0,513.0,673.0,1357.0,22.0,59.0,48.0,79.0,84.0,74.0,1.0,30656,30523,30128,25126,37776,520,569.0,713.0,846.0,1056.0,1956,16.0,525.0,653.0,739.0,946.0,3219.0,46.0,1706,2488,2539,2186.0,4680,25.0,8628,8329,7478,7288,8297,103.0,707.0,869.0,1042.0,1413.0,1561,18.0,343.0,287.0,233,231.0,749.0,6.0,1534,1476,1205,919.0,1700,10.0
1/17/2021,50954,51374,50434,45864,78131,903,231.0,248.0,344,491.0,1349.0,21.0,1623.0,1591.0,1369.0,1216,2369.0,18.0,519.0,534,468.0,480,2414,7.0,428.0,478.0,466.0,550.0,1046.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,399,427.0,513.0,673.0,1360.0,22.0,59.0,48.0,79.0,85.0,75.0,1.0,31617,31425,31085,26094,40908,547,570.0,716.0,846.0,1059.0,1980,16.0,527.0,654.0,739.0,947.0,3221.0,46.0,1725,2520,2581,2222.0,4735,25.0,8711,8387,7524,7345,8433,106.0,709.0,871.0,1045.0,1418.0,1577,19.0,344.0,288.0,233,233.0,753.0,6.0,1536,1479,1206,920.0,1704,10.0
1/18/2021,52606,52895,52183,47604,86147,940,238.0,255.0,356,501.0,1376.0,21.0,1692.0,1663.0,1424.0,1270,2433.0,19.0,522.0,539,475.0,489,2591,7.0,441.0,482.0,480.0,562.0,1124.0,28.0,42.0,44.0,64.0,72.0,156.0,1.0,402,435.0,517.0,698.0,1427.0,22.0,60.0,49.0,80.0,87.0,82.0,1.0,32664,32360,32239,27209,46073,574,588.0,733.0,872.0,1093.0,2213,17.0,540.0,665.0,768.0,974.0,3245.0,46.0,1790,2633,2652,2315.0,4956,26.0,9054,8696,7843,7638,10005,112.0,716.0,874.0,1058.0,1438.0,1726,20.0,346.0,293.0,235,237.0,760.0,6.0,1544,1486,1215,924.0,1722,10.0
