date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,159,151,164,210,203,5
1/10/2021,306,338,412,532,1028,15
1/11/2021,320,355,430,563,1106,15
1/12/2021,328,359,439,578,1141,15
1/13/2021,333,365,449,585,1178,15
1/14/2021,343,380,468,617,1323,15
1/15/2021,400,424,511,671,1359,21
1/16/2021,400,425,512,672,1361,21
1/17/2021,400,425,512,672,1364,21
1/18/2021,403,433,516,697,1431,21
1/19/2021,415,437,526,712,1486,22
1/2/2021,175,167,187,247,304,8
1/20/2021,425,446,547,742,1591,23
1/21/2021,440,458,555,777,1801,23
1/22/2021,455,467,562,790,1864,24
1/23/2021,459,472,564,796,1978,24
1/24/2021,459,472,565,797,1987,24
1/25/2021,474,480,576,816,2052,24
1/26/2021,480,483,576,818,2066,24
1/27/2021,493,500,586,828,2239,28
1/28/2021,513,526,620,883,2485,28
1/29/2021,539,545,650,916,2600,31
1/3/2021,176,167,187,249,304,8
1/30/2021,571,557,661,932,2720,39
1/31/2021,571,557,661,933,2724,39
1/4/2021,190,183,220,287,353,8
1/5/2021,212,215,278,348,487,9
1/6/2021,223,241,316,406,622,11
1/7/2021,270,306,358,468,830,14
1/8/2021,301,337,405,530,1009,15
1/9/2021,306,338,412,532,1028,15
10/1/2021,2627,1918,2500,4583,11544,1149
10/10/2021,2648,1932,2511,4600,11569,1161
10/11/2021,2649,1935,2513,4600,11574,1164
10/12/2021,2653,1937,2515,4602,11580,1165
10/13/2021,2658,1940,2516,4604,11588,1167
10/14/2021,2663,1943,2521,4612,11592,1169
10/15/2021,2670,1944,2525,4619,11593,1169
10/16/2021,2671,1944,2525,4620,11593,1169
10/17/2021,2673,1944,2525,4620,11595,1169
10/18/2021,2677,1945,2526,4623,11601,1169
10/19/2021,2680,1948,2529,4627,11601,1170
10/2/2021,2627,1920,2501,4584,11545,1149
10/20/2021,2681,1948,2535,4631,11604,1170
10/21/2021,2683,1951,2539,4639,11617,1171
10/22/2021,2686,1954,2541,4642,11627,1173
10/23/2021,2688,1955,2543,4644,11632,1177
10/24/2021,2688,1956,2544,4644,11634,1177
10/25/2021,2690,1957,2546,4648,11640,1178
10/26/2021,2693,1958,2549,4654,11645,1180
10/27/2021,2696,1958,2550,4660,11653,1180
10/28/2021,2709,1972,2556,4662,11659,1180
10/29/2021,2713,1976,2559,4665,11666,1182
10/3/2021,2627,1921,2501,4585,11547,1149
10/30/2021,2714,1978,2560,4666,11669,1182
10/31/2021,2715,1978,2562,4666,11672,1182
10/4/2021,2629,1924,2502,4588,11556,1152
10/5/2021,2633,1927,2505,4588,11560,1157
10/6/2021,2635,1927,2508,4594,11561,1159
10/7/2021,2644,1931,2508,4596,11563,1159
10/8/2021,2645,1932,2510,4597,11568,1160
10/9/2021,2645,1932,2511,4600,11569,1160
11/1/2021,2718,1980,2563,4669,11684,1182
11/10/2021,2744,1995,2586,4706,11763,1259
11/11/2021,2746,1996,2587,4709,11771,1271
11/12/2021,2755,1999,2587,4713,11777,1287
11/13/2021,2756,1999,2590,4714,11781,1295
11/14/2021,2759,1999,2592,4715,11783,1295
11/15/2021,2762,2001,2593,4725,11792,1297
11/16/2021,2767,2001,2595,4730,11807,1300
11/17/2021,2775,2006,2597,4737,11819,1301
