date,Navajo_cume,Navajo
2020-12-02 00:00:00,1,
2020-12-15 00:00:00,2,1
2020-12-16 00:00:00,6,4
2020-12-17 00:00:00,19,13
2020-12-18 00:00:00,44,25
2020-12-21 00:00:00,49,5
2020-12-22 00:00:00,140,91
2020-12-23 00:00:00,313,173
2020-12-24 00:00:00,417,104
2020-12-28 00:00:00,780,363
2020-12-29 00:00:00,1083,303
2020-12-30 00:00:00,1364,281
2020-12-31 00:00:00,1649,285
2021-01-01 00:00:00,1735,86
2021-01-02 00:00:00,1736,1
2021-01-03 00:00:00,1737,1
2021-01-04 00:00:00,1963,226
2021-01-05 00:00:00,2279,316
2021-01-06 00:00:00,2652,373
2021-01-07 00:00:00,3291,639
2021-01-08 00:00:00,3633,342
2021-01-09 00:00:00,3634,1
2021-01-11 00:00:00,4059,425
2021-01-12 00:00:00,4512,453
2021-01-13 00:00:00,4807,295
2021-01-14 00:00:00,5197,390
2021-01-15 00:00:00,5514,317
2021-01-16 00:00:00,5517,3
2021-01-18 00:00:00,5701,184
2021-01-19 00:00:00,6141,440
2021-01-20 00:00:00,6642,501
2021-01-21 00:00:00,7303,661
2021-01-22 00:00:00,7713,410
2021-01-23 00:00:00,7965,252
2021-01-24 00:00:00,7987,22
2021-01-25 00:00:00,8458,471
2021-01-26 00:00:00,8902,444
2021-01-27 00:00:00,9529,627
2021-01-28 00:00:00,10519,990
2021-01-29 00:00:00,11081,562
2021-01-30 00:00:00,11224,143
2021-01-31 00:00:00,11226,2
2021-02-01 00:00:00,11813,587
2021-02-02 00:00:00,12437,624
2021-02-03 00:00:00,13446,1009
2021-02-04 00:00:00,14228,782
2021-02-05 00:00:00,14652,424
2021-02-06 00:00:00,14829,177
2021-02-07 00:00:00,14830,1
2021-02-08 00:00:00,15489,659
2021-02-09 00:00:00,16345,856
2021-02-10 00:00:00,17030,685
2021-02-11 00:00:00,17978,948
2021-02-12 00:00:00,18784,806
2021-02-13 00:00:00,18914,130
2021-02-14 00:00:00,18967,53
2021-02-15 00:00:00,19162,195
2021-02-16 00:00:00,20023,861
2021-02-17 00:00:00,20949,926
2021-02-18 00:00:00,21637,688
2021-02-19 00:00:00,22015,378
2021-02-20 00:00:00,22069,54
2021-02-21 00:00:00,22096,27
2021-02-22 00:00:00,22411,315
