date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,38,
2020-12-02 00:00:00,44,6
2020-12-03 00:00:00,49,5
2020-12-04 00:00:00,50,1
2020-12-07 00:00:00,51,1
2020-12-08 00:00:00,53,2
2020-12-09 00:00:00,57,4
2020-12-10 00:00:00,63,6
2020-12-11 00:00:00,67,4
2020-12-12 00:00:00,69,2
2020-12-14 00:00:00,72,3
2020-12-15 00:00:00,81,9
2020-12-16 00:00:00,111,30
2020-12-17 00:00:00,1355,1244
2020-12-18 00:00:00,3007,1652
2020-12-19 00:00:00,4689,1682
2020-12-20 00:00:00,5655,966
2020-12-21 00:00:00,8904,3249
2020-12-22 00:00:00,13146,4242
2020-12-23 00:00:00,17960,4814
2020-12-24 00:00:00,19521,1561
2020-12-25 00:00:00,19522,1
2020-12-26 00:00:00,24634,5112
2020-12-27 00:00:00,26948,2314
2020-12-28 00:00:00,32223,5275
2020-12-29 00:00:00,40171,7948
2020-12-30 00:00:00,48976,8805
2020-12-31 00:00:00,52741,3765
2021-01-01 00:00:00,53103,362
2021-01-02 00:00:00,59287,6184
2021-01-03 00:00:00,61975,2688
2021-01-04 00:00:00,66580,4605
2021-01-05 00:00:00,70922,4342
2021-01-06 00:00:00,75899,4977
2021-01-07 00:00:00,81156,5257
2021-01-08 00:00:00,85702,4546
2021-01-09 00:00:00,90332,4630
2021-01-10 00:00:00,93037,2705
2021-01-11 00:00:00,101995,8958
2021-01-12 00:00:00,112709,10714
2021-01-13 00:00:00,124222,11513
2021-01-14 00:00:00,135631,11409
2021-01-15 00:00:00,145395,9764
2021-01-16 00:00:00,151752,6357
2021-01-17 00:00:00,154466,2714
2021-01-18 00:00:00,161245,6779
2021-01-19 00:00:00,173460,12215
2021-01-20 00:00:00,186932,13472
2021-01-21 00:00:00,201112,14180
2021-01-22 00:00:00,218340,17228
2021-01-23 00:00:00,232211,13871
2021-01-24 00:00:00,239392,7181
2021-01-25 00:00:00,250904,11512
2021-01-26 00:00:00,267721,16817
2021-01-27 00:00:00,283498,15777
2021-01-28 00:00:00,297715,14217
2021-01-29 00:00:00,314886,17171
2021-01-30 00:00:00,326236,11350
2021-01-31 00:00:00,329708,3472
2021-02-01 00:00:00,338201,8493
2021-02-02 00:00:00,352472,14271
2021-02-03 00:00:00,366700,14228
2021-02-04 00:00:00,383425,16725
2021-02-05 00:00:00,398378,14953
2021-02-06 00:00:00,412792,14414
2021-02-07 00:00:00,415222,2430
2021-02-08 00:00:00,426397,11175
2021-02-09 00:00:00,444326,17929
2021-02-10 00:00:00,460748,16422
2021-02-11 00:00:00,477848,17100
2021-02-12 00:00:00,504547,26699
2021-02-13 00:00:00,524225,19678
2021-02-14 00:00:00,528068,3843
2021-02-15 00:00:00,537309,9241
