date,Cochise_cume,Cochise
2020-12-01,3,
2020-12-15,4,1
2020-12-16,5,1
2020-12-17,16,11
2020-12-18,24,8
2020-12-19,31,7
2020-12-21,43,12
2020-12-22,304,261
2020-12-23,719,415
2020-12-24,829,110
2020-12-26,851,22
2020-12-28,935,84
2020-12-29,1009,74
2020-12-30,1215,206
2020-12-31,1409,194
2021-01-01,1441,32
2021-01-02,1454,13
2021-01-03,1531,77
2021-01-04,1578,47
2021-01-05,1664,86
2021-01-06,1766,102
2021-01-07,1835,69
2021-01-08,1989,154
2021-01-09,2362,373
2021-01-10,2377,15
2021-01-11,2655,278
2021-01-12,2907,252
2021-01-13,3342,435
2021-01-14,3642,300
2021-01-15,4111,469
2021-01-16,4513,402
2021-01-17,4537,24
2021-01-18,4747,210
2021-01-19,5148,401
2021-01-20,5815,667
2021-01-21,6424,609
2021-01-22,6757,333
2021-01-23,7327,570
2021-01-24,7446,119
2021-01-25,7864,418
2021-01-26,8329,465
2021-01-27,9010,681
2021-01-28,9968,958
2021-01-29,10648,680
2021-01-30,10686,38
2021-01-31,10802,116
2021-02-01,11128,326
2021-02-02,11368,240
2021-02-03,11912,544
2021-02-04,12371,459
2021-02-05,12928,557
2021-02-06,13118,190
2021-02-07,13149,31
2021-02-08,13582,433
2021-02-09,14403,821
2021-02-10,15702,1299
2021-02-11,17671,1969
2021-02-12,19046,1375
2021-02-13,19379,333
2021-02-14,19394,15
2021-02-15,19725,331
2021-02-16,20389,664
2021-02-17,20887,498
2021-02-18,21550,663
2021-02-19,21917,367
2021-02-20,22287,370
2021-02-21,22411,124
2021-02-22,22691,280
2021-02-23,22908,217
2021-02-24,23769,861
2021-02-25,25777,2008
2021-02-26,27266,1489
2021-02-27,28149,883
2021-02-28,28238,89
2021-03-01,28849,611
2021-03-02,29366,517
2021-03-03,30435,1069
2021-03-04,32003,1568
2021-03-05,33075,1072
2021-03-06,34111,1036
2021-03-07,34181,70
2021-03-08,34708,527
2021-03-09,35678,970
2021-03-10,37212,1534
2021-03-11,39330,2118
2021-03-12,40662,1332
2021-03-13,41515,853
2021-03-14,41561,46
2021-03-15,42459,898
2021-03-16,43370,911
2021-03-17,44256,886
2021-03-18,45623,1367
2021-03-19,46631,1008
2021-03-20,47551,920
2021-03-21,47619,68
2021-03-22,48183,564
2021-03-23,48550,367
2021-03-24,49472,922
2021-03-25,51819,2347
2021-03-26,53241,1422
2021-03-27,54312,1071
2021-03-28,54382,70
2021-03-29,54921,539
2021-03-30,55582,661
2021-03-31,56888,1306
2021-04-01,59082,2194
2021-04-02,60432,1350
2021-04-03,61759,1327
2021-04-04,61816,57
2021-04-05,62393,577
2021-04-06,63181,788
2021-04-07,64634,1453
2021-04-08,66223,1589
2021-04-09,67315,1092
2021-04-10,68094,779
2021-04-11,68194,100
2021-04-12,68893,699
2021-04-13,69440,547
2021-04-14,70393,953
2021-04-15,72248,1855
2021-04-16,73299,1051
2021-04-17,74638,1339
2021-04-18,74709,71
2021-04-19,75340,631
2021-04-20,75853,513
2021-04-21,76815,962
2021-04-22,78333,1518
2021-04-23,79323,990
2021-04-24,80196,873
2021-04-25,80253,57
2021-04-26,80718,465
2021-04-27,81215,497
2021-04-28,82154,939
2021-04-29,83166,1012
2021-04-30,83854,688
2021-05-01,84390,536
2021-05-02,84436,46
2021-05-03,84729,293
2021-05-04,85194,465
2021-05-05,86043,849
2021-05-06,87040,997
2021-05-07,87751,711
2021-05-08,88232,481
2021-05-09,88279,47
2021-05-10,88611,332
2021-05-11,88917,306
2021-05-12,89476,559
2021-05-13,90473,997
2021-05-14,91008,535
2021-05-15,91347,339
2021-05-16,91409,62
2021-05-17,91859,450
2021-05-18,92319,460
2021-05-19,93095,776
2021-05-20,93864,769
2021-05-21,94573,709
2021-05-22,94899,326
2021-05-23,94954,55
2021-05-24,95369,415
2021-05-25,95661,292
2021-05-26,96091,430
2021-05-27,96741,650
2021-05-28,97267,526
2021-05-29,97358,91
2021-05-30,97419,61
2021-05-31,97488,69
2021-06-01,97801,313
2021-06-02,98223,422
2021-06-03,98807,584
2021-06-04,99293,486
2021-06-05,99428,135
2021-06-06,99466,38
2021-06-07,99782,316
