date,Santa Cruz_cume,Santa Cruz
2020-12-01,1,
2020-12-17,9,8
2020-12-18,15,6
2020-12-19,19,4
2020-12-20,21,2
2020-12-21,24,3
2020-12-22,71,47
2020-12-23,97,26
2020-12-24,122,25
2020-12-26,128,6
2020-12-28,171,43
2020-12-29,232,61
2020-12-30,304,72
2020-12-31,369,65
2021-01-01,387,18
2021-01-02,390,3
2021-01-03,396,6
2021-01-04,464,68
2021-01-05,541,77
2021-01-06,661,120
2021-01-07,830,169
2021-01-08,995,165
2021-01-09,1004,9
2021-01-10,1009,5
2021-01-11,1110,101
2021-01-12,1251,141
2021-01-13,1457,206
2021-01-14,1674,217
2021-01-15,1894,220
2021-01-16,1908,14
2021-01-17,1917,9
2021-01-18,1945,28
2021-01-19,2053,108
2021-01-20,2489,436
2021-01-21,2898,409
2021-01-22,3449,551
2021-01-23,3478,29
2021-01-24,3486,8
2021-01-25,3612,126
2021-01-26,4053,441
2021-01-27,4260,207
2021-01-28,4769,509
2021-01-29,5244,475
2021-01-30,5329,85
2021-01-31,5375,46
2021-02-01,5574,199
2021-02-02,6184,610
2021-02-03,6421,237
2021-02-04,7015,594
2021-02-05,7721,706
2021-02-06,7758,37
2021-02-07,7772,14
2021-02-08,7953,181
2021-02-09,8521,568
2021-02-10,9185,664
2021-02-11,9824,639
2021-02-12,10469,645
2021-02-13,10952,483
2021-02-14,11386,434
2021-02-15,11501,115
2021-02-16,11613,112
2021-02-17,11667,54
2021-02-18,11716,49
2021-02-19,11830,114
2021-02-20,11872,42
2021-02-21,11888,16
2021-02-22,11959,71
2021-02-23,12599,640
2021-02-24,13439,840
2021-02-25,14216,777
2021-02-26,15075,859
2021-02-27,15218,143
2021-02-28,15306,88
2021-03-01,15608,302
2021-03-02,16571,963
2021-03-03,17392,821
2021-03-04,18264,872
2021-03-05,19100,836
2021-03-06,19227,127
2021-03-07,19293,66
2021-03-08,19537,244
2021-03-09,20247,710
2021-03-10,21071,824
2021-03-11,21867,796
2021-03-12,22623,756
2021-03-13,23170,547
2021-03-14,23603,433
2021-03-15,23863,260
2021-03-16,24656,793
2021-03-17,25470,814
2021-03-18,26235,765
2021-03-19,27176,941
2021-03-20,27295,119
2021-03-21,27404,109
2021-03-22,27675,271
2021-03-23,28499,824
2021-03-24,29325,826
2021-03-25,30113,788
2021-03-26,30994,881
