date,Navajo_cume,Navajo
2020-12-16 00:00:00,4,
2020-12-17 00:00:00,12,8
2020-12-18 00:00:00,32,20
2020-12-21 00:00:00,37,5
2020-12-22 00:00:00,125,88
2020-12-23 00:00:00,293,168
2020-12-24 00:00:00,394,101
2020-12-28 00:00:00,751,357
2020-12-29 00:00:00,992,241
2020-12-30 00:00:00,1260,268
2020-12-31 00:00:00,1532,272
2021-01-01 00:00:00,1535,3
2021-01-03 00:00:00,1536,1
2021-01-04 00:00:00,1748,212
2021-01-05 00:00:00,2052,304
2021-01-06 00:00:00,2407,355
2021-01-07 00:00:00,3026,619
2021-01-08 00:00:00,3363,337
2021-01-11 00:00:00,3762,399
2021-01-12 00:00:00,4202,440
2021-01-13 00:00:00,4493,291
2021-01-14 00:00:00,4875,382
2021-01-15 00:00:00,5188,313
2021-01-18 00:00:00,5373,185
2021-01-19 00:00:00,5805,432
2021-01-20 00:00:00,6297,492
2021-01-21 00:00:00,6908,611
2021-01-22 00:00:00,7286,378
2021-01-23 00:00:00,7413,127
2021-01-24 00:00:00,7419,6
2021-01-25 00:00:00,7834,415
2021-01-26 00:00:00,8231,397
2021-01-27 00:00:00,8711,480
2021-01-28 00:00:00,9591,880
2021-01-29 00:00:00,10102,511
2021-01-30 00:00:00,10244,142
2021-02-01 00:00:00,10779,535
2021-02-02 00:00:00,11335,556
2021-02-03 00:00:00,12300,965
2021-02-04 00:00:00,13030,730
2021-02-05 00:00:00,13386,356
2021-02-06 00:00:00,13553,167
2021-02-08 00:00:00,14180,627
2021-02-09 00:00:00,14788,608
2021-02-10 00:00:00,15264,476
2021-02-11 00:00:00,15960,696
2021-02-12 00:00:00,16584,624
2021-02-13 00:00:00,16707,123
2021-02-14 00:00:00,16747,40
2021-02-15 00:00:00,16937,190
2021-02-16 00:00:00,17523,586
2021-02-17 00:00:00,18085,562
2021-02-18 00:00:00,18460,375
2021-02-19 00:00:00,18630,170
2021-02-20 00:00:00,18672,42
2021-02-21 00:00:00,18690,18
2021-02-22 00:00:00,18888,198
2021-02-23 00:00:00,19275,387
2021-02-24 00:00:00,19735,460
2021-02-25 00:00:00,20539,804
2021-02-26 00:00:00,20990,451
2021-02-27 00:00:00,21366,376
2021-02-28 00:00:00,21386,20
2021-03-01 00:00:00,21782,396
2021-03-02 00:00:00,22216,434
2021-03-03 00:00:00,22957,741
2021-03-04 00:00:00,23668,711
2021-03-05 00:00:00,23880,212
2021-03-06 00:00:00,23953,73
2021-03-07 00:00:00,23983,30
2021-03-08 00:00:00,24293,310
2021-03-09 00:00:00,24654,361
2021-03-10 00:00:00,25390,736
2021-03-11 00:00:00,26105,715
2021-03-12 00:00:00,26598,493
2021-03-13 00:00:00,26748,150
2021-03-14 00:00:00,26809,61
2021-03-15 00:00:00,27353,544
2021-03-16 00:00:00,27817,464
2021-03-17 00:00:00,28407,590
2021-03-18 00:00:00,29336,929
2021-03-19 00:00:00,29685,349
2021-03-20 00:00:00,29735,50
2021-03-21 00:00:00,29771,36
2021-03-22 00:00:00,29967,196
2021-03-23 00:00:00,30426,459
2021-03-24 00:00:00,31069,643
2021-03-25 00:00:00,31581,512
