date,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA
2021-07-29 00:00:00,36,2,0.0555555555555556,,,
2021-07-28 00:00:00,755,62,0.0821192052980132,13,6,0.4615384615384616
2021-07-27 00:00:00,983,89,0.0905391658189217,45,25,0.5555555555555556
2021-07-26 00:00:00,1129,93,0.0823737821080602,29,8,0.2758620689655173
2021-07-25 00:00:00,533,66,0.1238273921200751,2,2,1
2021-07-24 00:00:00,465,42,0.0903225806451613,10,2,0.2
2021-07-23 00:00:00,937,84,0.0896478121664888,31,11,0.3548387096774194
2021-07-22 00:00:00,953,71,0.074501573976915,30,12,0.4
2021-07-21 00:00:00,972,76,0.0781893004115226,31,17,0.5483870967741936
2021-07-20 00:00:00,977,78,0.0798362333674514,26,8,0.3076923076923077
2021-07-19 00:00:00,1050,90,0.0857142857142857,32,13,0.40625
2021-07-18 00:00:00,494,48,0.097165991902834,4,1,0.25
2021-07-17 00:00:00,503,45,0.0894632206759443,9,3,0.3333333333333333
2021-07-16 00:00:00,926,58,0.0626349892008639,40,10,0.25
2021-07-15 00:00:00,875,48,0.0548571428571429,27,14,0.5185185185185186
2021-07-14 00:00:00,843,60,0.0711743772241993,30,9,0.3
2021-07-13 00:00:00,882,68,0.0770975056689342,44,15,0.3409090909090909
2021-07-12 00:00:00,797,52,0.0652446675031368,39,18,0.4615384615384616
2021-07-11 00:00:00,472,37,0.0783898305084746,4,2,0.5
2021-07-10 00:00:00,481,23,0.0478170478170478,5,3,0.6
2021-07-09 00:00:00,842,47,0.0558194774346793,35,12,0.3428571428571429
2021-07-08 00:00:00,822,52,0.0632603406326034,42,16,0.380952380952381
2021-07-07 00:00:00,770,40,0.051948051948052,36,16,0.4444444444444444
2021-07-06 00:00:00,892,57,0.0639013452914798,29,19,0.6551724137931034
2021-07-05 00:00:00,623,28,0.0449438202247191,5,2,0.4
2021-07-04 00:00:00,229,12,0.0524017467248908,2,2,1
2021-07-03 00:00:00,508,30,0.0590551181102362,11,3,0.2727272727272727
2021-07-02 00:00:00,786,35,0.044529262086514,27,9,0.3333333333333333
2021-07-01 00:00:00,686,27,0.0393586005830904,34,15,0.4411764705882353
2021-06-30 00:00:00,767,39,0.0508474576271187,40,16,0.4
2021-06-29 00:00:00,789,29,0.0367553865652725,44,21,0.4772727272727274
2021-06-28 00:00:00,917,43,0.0468920392584515,43,18,0.4186046511627907
2021-06-27 00:00:00,440,24,0.0545454545454545,8,0,0
2021-06-26 00:00:00,487,29,0.0595482546201232,6,3,0.5
2021-06-25 00:00:00,771,37,0.0479896238651103,27,9,0.3333333333333333
2021-06-24 00:00:00,775,38,0.0490322580645161,28,8,0.2857142857142857
2021-06-23 00:00:00,811,38,0.0468557336621455,45,21,0.4666666666666668
2021-06-22 00:00:00,807,44,0.0545229244114003,37,18,0.4864864864864866
2021-06-21 00:00:00,840,35,0.0416666666666667,39,14,0.358974358974359
2021-06-20 00:00:00,458,25,0.054585152838428,3,1,0.3333333333333333
2021-06-19 00:00:00,475,17,0.0357894736842105,9,5,0.5555555555555556
2021-06-18 00:00:00,748,31,0.0414438502673797,38,19,0.5
2021-06-17 00:00:00,715,29,0.0405594405594406,37,10,0.2702702702702703
2021-06-16 00:00:00,854,26,0.0304449648711944,26,13,0.5
2021-06-15 00:00:00,759,33,0.0434782608695652,43,19,0.4418604651162791
2021-06-14 00:00:00,750,38,0.0506666666666667,37,14,0.3783783783783784
2021-06-13 00:00:00,467,17,0.0364025695931478,4,4,1
2021-06-12 00:00:00,518,24,0.0463320463320463,6,3,0.5
2021-06-11 00:00:00,822,37,0.0450121654501217,27,11,0.4074074074074074
2021-06-10 00:00:00,802,28,0.0349127182044888,35,16,0.4571428571428572
2021-06-09 00:00:00,752,17,0.0226063829787234,36,17,0.4722222222222222
2021-06-08 00:00:00,781,25,0.0320102432778489,43,16,0.372093023255814
2021-06-07 00:00:00,929,28,0.0301399354144241,39,17,0.4358974358974359
2021-06-06 00:00:00,541,15,0.0277264325323475,2,1,0.5
2021-06-05 00:00:00,556,13,0.0233812949640288,7,2,0.2857142857142857
2021-06-04 00:00:00,906,24,0.0264900662251656,45,24,0.5333333333333334
2021-06-03 00:00:00,869,32,0.0368239355581128,36,15,0.4166666666666667
2021-06-02 00:00:00,927,38,0.0409924487594391,29,15,0.517241379310345
2021-06-01 00:00:00,1117,27,0.0241718889883617,44,18,0.4090909090909091
2021-05-31 00:00:00,295,8,0.0271186440677966,6,4,0.6666666666666666
2021-05-30 00:00:00,625,20,0.032,4,1,0.25
2021-05-29 00:00:00,578,18,0.0311418685121107,7,5,0.7142857142857144
2021-05-28 00:00:00,922,29,0.0314533622559653,28,12,0.4285714285714286
2021-05-27 00:00:00,907,29,0.0319735391400221,26,12,0.4615384615384616
2021-05-26 00:00:00,1017,31,0.0304818092428712,36,13,0.3611111111111111
2021-05-25 00:00:00,1025,36,0.0351219512195122,44,25,0.5681818181818182
2021-05-24 00:00:00,1106,32,0.0289330922242315,46,22,0.4782608695652174
2021-05-23 00:00:00,543,21,0.0386740331491713,20,12,0.6
2021-05-22 00:00:00,603,21,0.0348258706467662,7,3,0.4285714285714286
2021-05-21 00:00:00,961,31,0.032258064516129,37,17,0.4594594594594596
2021-05-20 00:00:00,1091,36,0.0329972502291476,41,18,0.4390243902439025
2021-05-19 00:00:00,1115,48,0.0430493273542601,47,21,0.4468085106382979
2021-05-18 00:00:00,1172,27,0.023037542662116,56,20,0.3571428571428572
2021-05-17 00:00:00,1318,36,0.0273141122913505,33,17,0.5151515151515152
2021-05-16 00:00:00,675,31,0.0459259259259259,5,0,0
2021-05-15 00:00:00,612,24,0.0392156862745098,14,6,0.4285714285714286
2021-05-14 00:00:00,1076,41,0.0381040892193309,28,11,0.3928571428571429
2021-05-13 00:00:00,1251,59,0.0471622701838529,48,21,0.4375
2021-05-12 00:00:00,1269,43,0.0338849487785658,33,14,0.4242424242424243
2021-05-11 00:00:00,1311,35,0.026697177726926,38,17,0.4473684210526316
2021-05-10 00:00:00,1413,64,0.0452937013446568,26,11,0.4230769230769231
2021-05-09 00:00:00,505,24,0.0475247524752475,2,1,0.5
2021-05-08 00:00:00,643,38,0.0590979782270607,6,2,0.3333333333333333
2021-05-07 00:00:00,1028,38,0.0369649805447471,48,24,0.5
2021-05-06 00:00:00,1136,54,0.0475352112676056,36,10,0.2777777777777778
2021-05-05 00:00:00,1109,56,0.0504959422903517,44,20,0.4545454545454546
2021-05-04 00:00:00,1163,55,0.0472914875322442,36,12,0.3333333333333333
2021-05-03 00:00:00,1247,50,0.0400962309542903,55,23,0.4181818181818182
2021-05-02 00:00:00,582,25,0.0429553264604811,1,0,0
2021-05-01 00:00:00,655,43,0.0656488549618321,2,1,0.5
2021-04-30 00:00:00,1051,40,0.0380589914367269,34,19,0.5588235294117648
2021-04-29 00:00:00,1271,44,0.034618410700236,35,18,0.5142857142857142
2021-04-28 00:00:00,1278,65,0.0508607198748044,47,25,0.5319148936170214
2021-04-27 00:00:00,1311,57,0.0434782608695652,43,21,0.4883720930232558
2021-04-26 00:00:00,1527,43,0.0281597904387688,34,17,0.5
2021-04-25 00:00:00,613,33,0.0538336052202284,1,1,1
2021-04-24 00:00:00,604,24,0.0397350993377483,7,3,0.4285714285714286
2021-04-23 00:00:00,1158,36,0.0310880829015544,36,21,0.5833333333333334
2021-04-22 00:00:00,1242,60,0.0483091787439614,34,21,0.6176470588235294
2021-04-21 00:00:00,1367,46,0.0336503291880029,34,18,0.5294117647058824
2021-04-20 00:00:00,1525,52,0.0340983606557377,34,11,0.3235294117647059
2021-04-19 00:00:00,1473,47,0.031907671418873,33,12,0.3636363636363637
2021-04-18 00:00:00,681,31,0.0455212922173275,2,0,0
2021-04-17 00:00:00,711,41,0.0576652601969058,7,4,0.5714285714285714
2021-04-16 00:00:00,1203,48,0.0399002493765586,46,19,0.4130434782608696
2021-04-15 00:00:00,1300,54,0.0415384615384615,36,18,0.5
2021-04-14 00:00:00,1255,63,0.050199203187251,42,22,0.5238095238095238
2021-04-13 00:00:00,1647,63,0.0382513661202186,42,20,0.4761904761904762
2021-04-12 00:00:00,1632,88,0.053921568627451,41,14,0.3414634146341464
2021-04-11 00:00:00,650,33,0.0507692307692308,8,4,0.5
2021-04-10 00:00:00,738,59,0.0799457994579946,4,0,0
2021-04-09 00:00:00,1271,58,0.045633359559402,28,15,0.5357142857142858
2021-04-08 00:00:00,1347,78,0.0579064587973274,43,20,0.4651162790697674
2021-04-07 00:00:00,1273,73,0.0573448546739984,43,16,0.372093023255814
2021-04-06 00:00:00,1446,67,0.0463347164591978,31,5,0.1612903225806452
2021-04-05 00:00:00,1435,73,0.0508710801393728,47,17,0.3617021276595745
2021-04-04 00:00:00,428,14,0.0327102803738318,,,
2021-04-03 00:00:00,656,33,0.0503048780487805,11,4,0.3636363636363637
2021-04-02 00:00:00,1372,62,0.0451895043731778,68,28,0.4117647058823529
2021-04-01 00:00:00,1307,50,0.0382555470543229,49,30,0.6122448979591838
2021-03-31 00:00:00,1396,63,0.0451289398280802,57,29,0.5087719298245614
2021-03-30 00:00:00,1507,74,0.0491041804910418,56,25,0.4464285714285715
2021-03-29 00:00:00,1508,78,0.0517241379310345,63,33,0.5238095238095238
2021-03-28 00:00:00,618,25,0.040453074433657,,,
2021-03-27 00:00:00,674,43,0.0637982195845697,5,2,0.4
2021-03-26 00:00:00,1367,61,0.0446232626188734,76,41,0.5394736842105264
2021-03-25 00:00:00,1409,78,0.0553584102200142,59,28,0.4745762711864408
2021-03-24 00:00:00,1391,59,0.0424155283968368,39,16,0.4102564102564103
2021-03-23 00:00:00,1631,52,0.0318822808093194,54,27,0.5
2021-03-22 00:00:00,1687,60,0.03556609365738,79,43,0.5443037974683544
2021-03-21 00:00:00,655,34,0.0519083969465649,9,5,0.5555555555555556
