date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,301,386,429,501,329,7
1/10/2021,454,558,638,750,790,12
1/11/2021,471,572,669,788,889,12
1/12/2021,491,596,698,835,1051,12
1/13/2021,509,627,742,879,1215,13
1/14/2021,542,657,792,944,1416,14
1/15/2021,567,702,830,1010,1649,15
1/16/2021,578,719,846,1050,1916,17
1/17/2021,579,722,846,1053,1940,17
1/18/2021,597,740,868,1083,2150,18
1/19/2021,616,757,900,1132,2333,19
1/2/2021,307,395,438,512,342,7
1/20/2021,649,785,924,1198,2606,20
1/21/2021,666,807,946,1232,2755,20
1/22/2021,695,829,975,1278,2997,20
1/23/2021,708,839,985,1297,3593,20
1/24/2021,708,845,994,1303,4125,20
1/25/2021,715,852,1004,1321,4379,21
1/26/2021,729,859,1014,1349,4733,22
1/27/2021,753,878,1040,1400,5146,23
1/28/2021,772,901,1072,1448,5676,23
1/29/2021,788,909,1087,1477,6055,23
1/3/2021,309,396,447,519,349,7
1/30/2021,793,914,1099,1496,6358,23
1/31/2021,796,916,1105,1509,6832,23
1/4/2021,330,424,476,566,411,8
1/5/2021,345,450,497,593,454,8
1/6/2021,385,486,536,657,524,9
1/7/2021,412,514,582,693,637,11
1/8/2021,443,546,622,734,741,12
1/9/2021,449,555,633,745,759,12
12/16/2020,,,1,,,
12/17/2020,,,1,,,
12/18/2020,,,1,1,,
12/19/2020,,,1,1,,
12/20/2020,,,1,1,,
12/21/2020,1,,5,5,3,
12/22/2020,5,12,23,25,10,
12/23/2020,32,54,77,81,41,
12/24/2020,65,89,105,103,56,
12/25/2020,65,89,105,103,56,
12/26/2020,94,131,137,145,74,1
12/27/2020,100,140,151,155,95,2
12/28/2020,146,200,205,222,136,3
12/29/2020,207,270,300,321,191,4
12/30/2020,253,331,368,416,257,6
12/31/2020,299,383,421,490,308,6
2/1/2021,813,936,1123,1562,7233,24
2/10/2021,899,1032,1241,1790,10451,30
2/11/2021,902,1038,1253,1805,10676,31
2/12/2021,927,1064,1277,1847,11049,34
2/13/2021,929,1073,1282,1864,11275,34
