date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,161,149,168,207,196,6
1/10/2021,312,341,412,531,1013,16
1/11/2021,327,358,429,564,1089,16
1/12/2021,335,363,438,579,1123,16
1/13/2021,340,370,447,586,1159,16
1/14/2021,350,386,466,616,1304,16
1/15/2021,406,432,507,671,1339,23
1/16/2021,406,433,508,672,1341,23
1/17/2021,406,433,508,672,1344,23
1/18/2021,409,441,514,695,1411,23
1/19/2021,420,443,521,706,1462,24
1/2/2021,177,166,192,244,295,9
1/20/2021,430,453,542,738,1564,25
1/21/2021,445,465,552,772,1772,25
1/22/2021,461,473,558,784,1835,26
1/23/2021,465,478,560,790,1948,26
1/24/2021,465,478,561,791,1957,26
1/25/2021,480,486,572,810,2022,26
1/26/2021,486,489,572,812,2036,26
1/27/2021,499,506,582,822,2209,30
1/28/2021,520,531,616,878,2454,30
1/29/2021,545,550,646,913,2567,34
1/3/2021,178,166,192,246,295,9
1/30/2021,576,562,657,929,2687,43
1/31/2021,576,562,657,930,2691,43
1/4/2021,192,185,222,285,343,9
1/5/2021,214,219,278,347,476,10
1/6/2021,226,246,316,403,611,12
1/7/2021,274,310,358,466,818,15
1/8/2021,307,340,405,529,994,16
1/9/2021,312,341,412,531,1013,16
12/17/2020,20,17,14,13,3,1
12/18/2020,33,29,19,18,8,1
12/19/2020,33,29,19,20,8,1
12/20/2020,33,30,19,20,8,1
12/21/2020,39,41,26,29,11,1
12/22/2020,42,45,31,35,15,1
12/23/2020,54,56,37,50,25,1
12/24/2020,69,70,50,70,32,1
12/25/2020,69,70,50,70,32,1
12/26/2020,74,76,56,78,35,1
12/27/2020,74,76,57,78,35,1
12/28/2020,93,96,84,108,69,5
12/29/2020,119,106,112,137,95,5
12/30/2020,147,130,140,167,140,6
12/31/2020,161,149,167,206,196,6
2/1/2021,595,576,674,953,2830,44
2/10/2021,722,668,832,1308,5146,59
2/11/2021,726,673,835,1324,5244,59
2/12/2021,742,680,843,1332,5318,66
2/13/2021,780,702,890,1420,5907,69
2/14/2021,817,742,943,1515,6116,74
2/15/2021,824,744,948,1530,6155,74
2/16/2021,837,751,960,1563,6407,76
2/17/2021,861,767,993,1610,6512,81
2/18/2021,889,784,998,1622,6537,87
2/19/2021,891,785,1000,1625,6561,90
2/2/2021,612,592,704,1002,3120,44
2/20/2021,898,791,1000,1628,6575,100
2/21/2021,898,791,1000,1628,6578,100
2/22/2021,902,795,1005,1631,6592,102
2/23/2021,932,811,1028,1689,6673,112
2/24/2021,945,819,1043,1723,6747,115
2/25/2021,956,829,1049,1732,6773,118
2/26/2021,958,831,1056,1734,6796,118
2/27/2021,1010,903,1163,2075,7835,124
2/28/2021,1071,938,1266,2357,8203,128
2/3/2021,630,599,731,1067,3444,46
2/4/2021,645,612,744,1116,3939,49
2/5/2021,658,622,768,1169,4282,54
2/6/2021,677,632,788,1200,4469,56
2/7/2021,677,633,788,1202,4483,56
2/8/2021,693,643,796,1225,4624,57
2/9/2021,713,663,823,1270,4865,58
3/1/2021,1077,948,1279,2376,8268,131
3/10/2021,1180,1015,1394,2701,8730,143
3/11/2021,1201,1030,1413,2739,8790,147
3/12/2021,1216,1036,1419,2758,8831,150
3/13/2021,1232,1054,1460,2879,9003,157
3/14/2021,1235,1057,1466,2884,9018,157
3/15/2021,1237,1060,1472,2899,9052,159
3/16/2021,1263,1070,1496,2948,9120,162
3/17/2021,1270,1078,1510,2973,9146,166
3/18/2021,1274,1086,1519,2989,9172,167
3/19/2021,1281,1091,1524,3004,9188,168
3/2/2021,1094,957,1304,2420,8321,132
3/20/2021,1296,1111,1556,3088,9337,170
3/21/2021,1296,1111,1556,3091,9339,170
3/22/2021,1310,1121,1571,3141,9389,170
3/23/2021,1330,1131,1590,3169,9436,173
3/24/2021,1335,1135,1597,3190,9470,173
3/25/2021,1347,1139,1605,3212,9491,178
3/26/2021,1357,1144,1613,3220,9510,179
3/27/2021,1381,1156,1627,3260,9577,191
3/28/2021,1382,1158,1632,3268,9583,191
3/29/2021,1395,1165,1647,3290,9619,195
3/3/2021,1105,965,1313,2442,8387,135
3/30/2021,1407,1177,1661,3309,9652,199
3/31/2021,1414,1181,1675,3350,9687,200
3/4/2021,1117,984,1339,2572,8528,137
3/5/2021,1122,987,1341,2577,8556,137
3/6/2021,1123,989,1347,2585,8600,137
3/7/2021,1123,989,1347,2586,8601,137
3/8/2021,1130,993,1350,2595,8615,139
3/9/2021,1153,1002,1372,2641,8669,141
4/1/2021,1435,1197,1704,3406,9782,207
4/10/2021,1587,1291,1835,3666,10159,244
4/11/2021,1588,1294,1837,3670,10162,244
4/12/2021,1602,1306,1850,3698,10182,244
4/13/2021,1606,1314,1856,3722,10209,247
4/14/2021,1614,1318,1857,3728,10227,248
4/15/2021,1625,1326,1859,3736,10240,250
4/16/2021,1635,1330,1869,3743,10246,255
4/17/2021,1639,1331,1876,3755,10271,256
4/18/2021,1639,1331,1877,3758,10275,256
4/19/2021,1644,1335,1881,3771,10285,259
4/2/2021,1444,1209,1714,3427,9802,209
4/20/2021,1656,1340,1891,3788,10317,261
4/21/2021,1665,1349,1897,3798,10327,263
4/22/2021,1685,1357,1902,3805,10342,264
4/23/2021,1704,1364,1905,3816,10356,269
4/24/2021,1709,1365,1906,3816,10356,273
4/25/2021,1711,1366,1907,3820,10358,273
4/26/2021,1721,1368,1912,3830,10364,274
4/27/2021,1727,1372,1921,3840,10382,276
4/28/2021,1735,1386,1930,3850,10399,277
4/29/2021,1746,1391,1936,3858,10413,284
4/3/2021,1447,1210,1717,3427,9805,209
4/30/2021,1751,1392,1940,3870,10423,285
4/4/2021,1447,1210,1719,3429,9805,209
4/5/2021,1458,1219,1723,3449,9831,215
4/6/2021,1499,1238,1772,3563,9983,219
4/7/2021,1542,1261,1795,3586,10012,222
4/8/2021,1567,1273,1809,3623,10050,236
4/9/2021,1579,1281,1819,3638,10073,243
5/1/2021,1755,1395,1941,3871,10423,289
5/10/2021,1812,1423,1979,3924,10522,303
5/11/2021,1816,1426,1980,3926,10534,306
5/12/2021,1822,1428,1981,3932,10553,308
5/13/2021,1824,1429,1985,3942,10563,310
5/14/2021,1840,1442,1994,3958,10581,320
5/15/2021,1844,1446,1995,3964,10586,324
5/16/2021,1852,1446,1998,3967,10586,328
5/17/2021,1857,1447,2007,3975,10597,341
5/18/2021,1868,1456,2017,3998,10622,354
5/19/2021,1884,1459,2024,4010,10650,360
5/2/2021,1756,1396,1941,3872,10425,289
5/20/2021,1892,1461,2032,4026,10661,392
5/21/2021,1896,1464,2036,4031,10670,402
5/22/2021,1904,1469,2040,4033,10676,407
5/23/2021,1906,1470,2041,4035,10679,409
5/24/2021,1912,1472,2049,4045,10687,417
5/25/2021,1921,1478,2052,4056,10697,424
5/26/2021,1924,1484,2056,4065,10704,427
5/27/2021,1933,1489,2058,4073,10708,431
5/28/2021,1938,1493,2061,4084,10716,437
5/29/2021,1939,1494,2064,4085,10717,438
5/3/2021,1763,1401,1949,3881,10441,295
5/30/2021,1940,1495,2065,4088,10719,438
5/31/2021,1942,1496,2065,4089,10721,438
5/4/2021,1778,1406,1958,3897,10476,298
5/5/2021,1788,1411,1964,3906,10480,298
5/6/2021,1791,1412,1966,3912,10489,300
5/7/2021,1798,1417,1971,3919,10497,302
