date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,17,27,20,36,
1/10/2021,23,22,39,33,88,1
1/11/2021,23,22,39,33,88,1
1/12/2021,26,28,44,39,105,1
1/13/2021,29,34,45,42,133,1
1/14/2021,37,41,60,65,143,1
1/15/2021,40,42,64,67,148,1
1/16/2021,40,42,64,67,149,1
1/17/2021,40,42,64,67,149,1
1/18/2021,43,43,65,71,156,1
1/19/2021,47,44,67,71,173,1
1/2/2021,16,17,27,20,36,
1/20/2021,48,47,70,73,190,1
1/21/2021,65,67,100,103,327,1
1/22/2021,78,90,121,132,416,1
1/23/2021,126,144,158,201,559,1
1/24/2021,128,145,160,203,559,1
1/25/2021,137,157,171,210,563,1
1/26/2021,138,157,171,210,564,1
1/27/2021,155,169,181,226,577,1
1/28/2021,205,209,226,281,613,5
1/29/2021,230,236,247,303,630,5
1/3/2021,16,17,27,20,36,
1/30/2021,230,237,247,303,631,5
1/31/2021,230,237,247,303,631,5
1/4/2021,16,17,27,20,36,1
1/5/2021,19,17,29,21,51,1
1/6/2021,20,18,31,25,58,1
1/7/2021,22,21,36,31,80,1
1/8/2021,23,22,39,33,88,1
1/9/2021,23,22,39,33,88,1
10/1/2021,758,676,622,683,987,281
10/10/2021,769,682,622,685,989,284
10/11/2021,772,682,622,685,989,284
10/12/2021,774,683,622,685,989,284
10/13/2021,776,684,622,685,989,284
10/14/2021,779,684,622,685,989,285
10/15/2021,782,685,622,685,989,287
10/16/2021,783,685,622,685,989,287
10/17/2021,783,685,622,685,989,287
10/18/2021,785,686,624,685,990,287
10/19/2021,785,687,624,686,990,287
10/2/2021,758,676,622,683,988,281
10/20/2021,786,687,624,688,990,287
10/21/2021,787,687,624,688,990,287
10/22/2021,789,688,626,688,990,287
10/23/2021,789,688,626,688,990,287
10/24/2021,789,688,626,688,990,287
10/25/2021,790,688,626,688,990,287
10/3/2021,758,676,622,683,988,281
10/4/2021,760,677,622,683,988,283
10/5/2021,760,679,622,683,988,283
10/6/2021,762,680,622,683,988,283
10/7/2021,765,681,622,685,989,283
10/8/2021,769,682,622,685,989,284
10/9/2021,769,682,622,685,989,284
12/18/2020,,,2,,,
12/19/2020,,,2,,,
12/20/2020,,,2,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,9,9,16,12,6,
12/25/2020,9,9,16,12,6,
12/26/2020,9,10,16,12,6,
12/27/2020,9,10,16,12,6,
12/28/2020,9,12,16,12,6,
12/29/2020,10,13,20,12,8,
12/30/2020,12,13,20,12,27,
12/31/2020,15,17,27,20,35,
2/1/2021,231,237,252,303,634,5
2/10/2021,300,290,317,392,727,13
2/11/2021,311,310,326,403,743,15
2/12/2021,336,332,350,432,783,20
2/13/2021,336,332,351,432,787,20
2/14/2021,336,332,351,432,787,20
2/15/2021,337,334,353,435,787,20
2/16/2021,344,340,364,439,790,21
2/17/2021,345,340,366,441,798,22
2/18/2021,347,344,374,445,803,22
2/19/2021,347,344,374,445,804,22
2/2/2021,237,242,259,312,656,5
2/20/2021,348,344,374,445,804,22
2/21/2021,348,344,374,445,804,22
2/22/2021,349,346,374,447,804,22
2/23/2021,349,348,375,447,806,22
2/24/2021,351,349,378,450,808,22
2/25/2021,352,350,382,455,808,22
2/26/2021,361,366,391,471,817,22
2/27/2021,361,366,391,471,817,22
2/28/2021,361,366,391,471,818,22
2/3/2021,237,242,261,320,675,5
2/4/2021,244,248,264,331,683,5
2/5/2021,268,262,291,369,711,6
2/6/2021,269,262,291,369,712,6
2/7/2021,269,262,291,369,712,6
2/8/2021,273,265,295,372,714,6
2/9/2021,274,273,300,382,717,7
3/1/2021,366,368,392,478,821,22
3/10/2021,411,406,421,513,845,30
3/11/2021,416,410,422,517,846,30
3/12/2021,419,420,428,521,853,32
3/13/2021,419,420,428,521,854,32
3/14/2021,419,420,428,521,854,32
3/15/2021,420,422,432,529,870,33
3/16/2021,424,425,432,529,873,33
3/17/2021,430,434,441,537,882,34
3/18/2021,430,435,442,543,885,34
3/19/2021,440,438,447,548,889,36
3/2/2021,376,376,397,482,829,25
3/20/2021,440,438,447,548,890,36
3/21/2021,440,438,447,548,890,36
3/22/2021,441,439,447,548,890,36
3/23/2021,444,441,448,550,890,37
3/24/2021,445,441,449,551,891,37
3/25/2021,451,450,452,557,898,37
3/26/2021,452,450,455,557,898,37
3/27/2021,453,451,456,557,898,38
3/28/2021,455,451,456,559,898,38
3/29/2021,456,452,460,559,898,38
3/3/2021,382,387,403,487,837,25
3/30/2021,458,453,463,562,902,38
3/31/2021,461,454,464,562,902,38
3/4/2021,389,393,406,491,839,25
3/5/2021,395,395,411,497,839,25
3/6/2021,395,395,411,497,839,25
3/7/2021,396,395,411,497,839,25
3/8/2021,400,397,412,500,840,27
3/9/2021,409,405,420,512,844,28
4/1/2021,467,465,473,566,908,41
4/10/2021,487,479,485,581,918,41
4/11/2021,488,479,485,581,918,41
4/12/2021,491,480,490,583,918,42
4/13/2021,491,481,491,584,920,42
4/14/2021,491,485,492,586,920,42
4/15/2021,495,487,497,588,923,42
4/16/2021,499,490,500,588,923,42
4/17/2021,499,490,500,588,923,42
4/18/2021,499,490,500,588,923,42
4/19/2021,499,491,500,588,923,43
4/2/2021,469,470,476,568,908,41
4/20/2021,501,494,501,588,925,43
4/21/2021,502,496,502,588,927,43
4/22/2021,508,504,505,589,930,44
4/23/2021,508,505,505,591,930,44
4/24/2021,508,506,505,592,930,44
4/25/2021,508,506,505,592,930,44
4/26/2021,508,507,505,592,930,44
4/27/2021,510,512,510,595,931,46
4/28/2021,513,512,510,595,931,46
4/29/2021,517,513,510,595,931,46
4/3/2021,469,470,476,568,908,41
4/30/2021,518,515,510,598,933,46
4/4/2021,469,470,476,568,908,41
4/5/2021,470,471,477,569,910,41
4/6/2021,473,471,478,569,910,41
4/7/2021,476,473,479,571,910,41
4/8/2021,481,478,483,578,916,41
4/9/2021,485,479,485,581,918,41
5/1/2021,518,515,510,598,933,47
5/10/2021,524,519,514,602,937,49
5/11/2021,524,519,514,602,937,49
5/12/2021,525,519,514,602,937,51
5/13/2021,529,520,514,602,937,52
5/14/2021,529,520,514,602,937,53
5/15/2021,529,520,514,602,937,53
5/16/2021,530,520,514,602,937,55
5/17/2021,530,520,514,602,937,56
5/18/2021,533,521,515,605,937,56
5/19/2021,533,521,515,605,938,56
5/2/2021,518,515,510,598,933,47
5/20/2021,534,522,516,605,938,57
5/21/2021,538,524,518,607,939,59
5/22/2021,538,524,519,607,939,69
5/23/2021,538,524,519,608,939,69
5/24/2021,538,524,519,608,939,69
5/25/2021,541,527,522,610,939,69
5/26/2021,541,527,522,610,939,69
5/27/2021,543,529,522,610,940,72
5/28/2021,545,530,522,610,941,73
5/29/2021,545,532,522,610,941,73
5/3/2021,518,515,510,598,933,47
5/30/2021,545,532,522,610,941,73
5/31/2021,545,532,522,610,941,73
5/4/2021,520,518,512,599,935,47
5/5/2021,520,519,512,599,935,48
5/6/2021,523,519,512,601,935,48
5/7/2021,523,519,513,602,935,48
5/8/2021,523,519,513,602,937,48
5/9/2021,523,519,513,602,937,48
6/1/2021,549,533,522,611,941,74
6/10/2021,555,540,524,613,942,78
6/11/2021,555,540,524,613,942,80
6/12/2021,555,540,524,613,943,80
6/13/2021,555,540,524,613,943,80
6/14/2021,555,540,524,613,943,80
6/15/2021,559,540,524,613,943,81
6/16/2021,559,540,525,613,943,81
6/17/2021,559,541,526,614,944,82
6/18/2021,561,541,526,615,944,82
6/19/2021,561,541,526,615,944,82
6/2/2021,549,533,522,611,941,74
6/20/2021,561,541,526,615,944,82
6/21/2021,562,541,526,615,944,82
6/22/2021,563,541,526,615,944,82
6/23/2021,563,541,526,615,944,82
6/24/2021,563,541,526,617,944,82
6/25/2021,564,542,526,617,947,83
6/26/2021,564,542,526,617,947,83
6/27/2021,564,542,526,617,947,83
6/28/2021,564,542,526,617,947,83
6/29/2021,567,542,526,617,947,86
