date,Santa Cruz_cume,Santa Cruz
1/1/2021,1,
1/10/2021,9,8
1/11/2021,15,6
1/12/2021,19,4
1/13/2021,21,2
1/14/2021,24,3
1/15/2021,71,47
1/16/2021,97,26
1/17/2021,122,25
1/18/2021,128,6
1/19/2021,171,43
1/2/2021,232,61
1/20/2021,304,72
1/21/2021,368,64
1/22/2021,378,10
1/23/2021,381,3
1/24/2021,387,6
1/25/2021,454,67
1/26/2021,531,77
1/27/2021,651,120
1/28/2021,819,168
1/29/2021,983,164
1/3/2021,992,9
1/30/2021,997,5
1/31/2021,1098,101
1/4/2021,1238,140
1/5/2021,1444,206
1/6/2021,1660,216
1/7/2021,1880,220
1/8/2021,1894,14
1/9/2021,1903,9
10/1/2021,1931,28
10/10/2021,2039,108
10/11/2021,2474,435
10/12/2021,2882,408
10/13/2021,3433,551
10/14/2021,3462,29
10/15/2021,3470,8
10/16/2021,3596,126
10/17/2021,4036,440
10/18/2021,4243,207
10/19/2021,4752,509
10/2/2021,5227,475
10/20/2021,5312,85
10/21/2021,5358,46
10/22/2021,5551,193
10/23/2021,6160,609
10/24/2021,6395,235
10/25/2021,6989,594
10/26/2021,7693,704
10/3/2021,7730,37
10/4/2021,7744,14
10/5/2021,7925,181
10/6/2021,8492,567
10/7/2021,9155,663
10/8/2021,9793,638
10/9/2021,10438,645
12/1/2020,10921,483
12/17/2020,11355,434
12/18/2020,11470,115
12/19/2020,11582,112
12/20/2020,11635,53
12/21/2020,11683,48
12/22/2020,11797,114
12/23/2020,11839,42
12/24/2020,11856,17
12/26/2020,11927,71
12/28/2020,12566,639
12/29/2020,13406,840
12/30/2020,14182,776
12/31/2020,15040,858
2/1/2021,15182,142
2/10/2021,15269,87
2/11/2021,15564,295
2/12/2021,16524,960
2/13/2021,17345,821
2/14/2021,18217,872
2/15/2021,19053,836
2/16/2021,19180,127
2/17/2021,19245,65
2/18/2021,19489,244
2/19/2021,20193,704
2/2/2021,21014,821
2/20/2021,21807,793
2/21/2021,22560,753
2/22/2021,23105,545
2/23/2021,23538,433
2/24/2021,23796,258
2/25/2021,24587,791
2/26/2021,25400,813
2/27/2021,26161,761
2/28/2021,27100,939
2/3/2021,27215,115
2/4/2021,27324,109
2/5/2021,27593,269
2/6/2021,28414,821
2/7/2021,29239,825
2/8/2021,30027,788
2/9/2021,30907,880
3/1/2021,31065,158
3/10/2021,31148,83
3/11/2021,31455,307
3/12/2021,32445,990
3/13/2021,33402,957
3/14/2021,34437,1035
3/15/2021,35246,809
3/16/2021,35375,129
3/17/2021,35445,70
3/18/2021,36142,697
3/19/2021,36991,849
3/2/2021,37910,919
3/20/2021,38823,913
3/21/2021,39690,867
3/22/2021,40332,642
3/23/2021,40406,74
3/24/2021,40848,442
3/25/2021,41747,899
3/26/2021,42705,958
3/27/2021,43653,948
3/28/2021,44709,1056
3/29/2021,44874,165
3/3/2021,44978,104
3/30/2021,45295,317
3/31/2021,46169,874
3/4/2021,47013,844
3/5/2021,47881,868
3/6/2021,48760,879
3/7/2021,49206,446
3/8/2021,49275,69
3/9/2021,49923,648
4/1/2021,50775,852
4/10/2021,51502,727
4/11/2021,52241,739
4/12/2021,52888,647
4/13/2021,53013,125
4/14/2021,53072,59
4/15/2021,53599,527
4/16/2021,54222,623
4/17/2021,54993,771
4/18/2021,55633,640
4/19/2021,56332,699
4/2/2021,56420,88
4/20/2021,56462,42
4/21/2021,56911,449
4/22/2021,57063,152
4/23/2021,57434,371
4/24/2021,58267,833
4/25/2021,58969,702
4/26/2021,59061,92
4/27/2021,59109,48
4/28/2021,59935,826
4/29/2021,60453,518
4/3/2021,60875,422
4/30/2021,61537,662
4/4/2021,61940,403
