date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,177,183,163,188,244,5
1/10/2021,272,303,301,313,525,7
1/11/2021,279,315,309,328,571,7
1/12/2021,288,322,323,356,637,10
1/13/2021,299,331,335,373,735,10
1/14/2021,315,362,361,422,858,11
1/15/2021,424,477,468,548,987,29
1/16/2021,427,477,469,548,1042,29
1/17/2021,428,477,469,548,1044,29
1/18/2021,441,481,483,560,1123,29
1/19/2021,448,495,491,580,1176,30
1/2/2021,178,183,163,189,245,5
1/20/2021,472,506,507,601,1256,30
1/21/2021,487,514,517,624,1389,31
1/22/2021,555,570,553,665,1454,35
1/23/2021,561,581,563,672,1662,35
1/24/2021,562,581,565,672,1662,35
1/25/2021,575,592,581,690,1707,36
1/26/2021,584,598,585,703,1777,36
1/27/2021,610,612,608,720,1888,38
1/28/2021,634,642,646,750,1972,38
1/29/2021,680,672,666,784,2193,46
1/3/2021,178,183,163,189,245,5
1/30/2021,715,697,688,791,2199,49
1/31/2021,715,697,688,792,2199,49
1/4/2021,197,216,198,208,280,6
1/5/2021,209,230,214,224,334,6
1/6/2021,227,255,230,247,370,7
1/7/2021,250,270,252,264,464,7
1/8/2021,272,303,301,313,524,7
1/9/2021,272,303,301,313,525,7
10/1/2021,3733,2807,2687,3179,5108,1690
10/10/2021,3782,2839,2709,3190,5122,1714
10/11/2021,3790,2847,2710,3190,5123,1716
10/12/2021,3793,2853,2715,3191,5125,1719
10/13/2021,3798,2853,2719,3195,5126,1723
10/14/2021,3808,2858,2724,3195,5126,1725
10/15/2021,3819,2866,2728,3198,5128,1727
10/16/2021,3826,2867,2729,3199,5129,1729
10/17/2021,3828,2868,2729,3199,5129,1729
10/18/2021,3835,2878,2732,3199,5130,1731
10/19/2021,3840,2879,2735,3200,5131,1733
10/2/2021,3734,2808,2687,3180,5109,1690
10/20/2021,3844,2881,2735,3201,5131,1737
10/21/2021,3851,2888,2737,3203,5133,1743
10/22/2021,3859,2891,2739,3207,5135,1753
10/23/2021,3863,2892,2739,3208,5135,1757
10/24/2021,3864,2892,2739,3210,5135,1759
10/25/2021,3873,2893,2740,3213,5137,1760
10/26/2021,3880,2895,2741,3213,5139,1762
10/27/2021,3885,2897,2741,3213,5141,1763
10/28/2021,3895,2912,2747,3215,5143,1775
10/29/2021,3902,2914,2751,3219,5146,1781
10/3/2021,3735,2810,2687,3180,5109,1690
10/30/2021,3906,2914,2753,3220,5147,1783
10/31/2021,3907,2914,2753,3220,5147,1783
10/4/2021,3738,2819,2691,3182,5110,1693
10/5/2021,3747,2821,2694,3183,5112,1695
10/6/2021,3755,2824,2701,3184,5114,1695
10/7/2021,3768,2831,2704,3186,5117,1706
10/8/2021,3775,2836,2707,3186,5121,1711
10/9/2021,3780,2837,2708,3189,5121,1714
11/1/2021,3909,2914,2754,3220,5149,1786
11/2/2021,3912,2916,2754,3220,5151,1790
11/3/2021,3914,2918,2754,3220,5155,1793
11/4/2021,3923,2918,2756,3221,5159,1796
11/5/2021,3933,2920,2760,3225,5160,1801
11/6/2021,3935,2922,2761,3225,5161,1803
11/7/2021,3936,2922,2761,3226,5161,1803
11/8/2021,3938,2924,2762,3226,5162,1804
12/17/2020,23,18,10,19,9,1
12/18/2020,40,35,21,36,14,1
12/19/2020,40,35,21,36,14,1
12/20/2020,40,35,21,36,14,2
12/21/2020,55,45,30,45,18,2
12/22/2020,60,59,38,58,24,2
12/23/2020,91,90,73,82,34,2
12/24/2020,109,100,80,98,44,2
12/25/2020,109,100,80,98,44,2
12/26/2020,110,102,82,99,48,2
12/27/2020,111,102,83,99,48,2
12/28/2020,131,123,100,126,112,4
12/29/2020,152,148,124,141,180,4
12/30/2020,163,170,145,168,217,5
12/31/2020,177,181,162,188,241,5
2/1/2021,725,705,699,797,2251,50
2/10/2021,866,776,791,894,3031,67
2/11/2021,886,803,827,927,3100,69
2/12/2021,923,829,850,974,3169,75
2/13/2021,928,834,851,989,3312,75
2/14/2021,928,834,851,989,3312,75
2/15/2021,933,837,856,992,3340,75
2/16/2021,950,849,867,1010,3378,78
2/17/2021,964,860,876,1020,3423,79
2/18/2021,1001,901,918,1049,3462,89
2/19/2021,1037,926,939,1074,3488,91
2/2/2021,735,713,711,808,2314,51
2/20/2021,1047,931,946,1083,3502,107
2/21/2021,1047,931,946,1083,3502,107
2/22/2021,1061,937,956,1094,3524,110
2/23/2021,1079,951,969,1111,3561,112
2/24/2021,1103,965,985,1130,3594,115
2/25/2021,1128,985,1004,1154,3644,116
2/26/2021,1136,997,1015,1173,3678,116
