date,Mohave_cume,Mohave
2020-12-22 00:00:00,54,
2020-12-23 00:00:00,287,233
2020-12-24 00:00:00,443,156
2020-12-26 00:00:00,623,180
2020-12-27 00:00:00,684,61
2020-12-28 00:00:00,1013,329
2020-12-29 00:00:00,1431,418
2020-12-30 00:00:00,1794,363
2020-12-31 00:00:00,2095,301
2021-01-01 00:00:00,2130,35
2021-01-02 00:00:00,2179,49
2021-01-03 00:00:00,2209,30
2021-01-04 00:00:00,2445,236
2021-01-05 00:00:00,2596,151
2021-01-06 00:00:00,2932,336
2021-01-07 00:00:00,3228,296
2021-01-08 00:00:00,3555,327
2021-01-09 00:00:00,3632,77
2021-01-10 00:00:00,3685,53
2021-01-11 00:00:00,3917,232
2021-01-12 00:00:00,4240,323
2021-01-13 00:00:00,4597,357
2021-01-14 00:00:00,5036,439
2021-01-15 00:00:00,5615,579
2021-01-16 00:00:00,5768,153
2021-01-17 00:00:00,5808,40
2021-01-18 00:00:00,6192,384
2021-01-19 00:00:00,6527,335
2021-01-20 00:00:00,7171,644
2021-01-21 00:00:00,7634,463
2021-01-22 00:00:00,8178,544
2021-01-23 00:00:00,8983,805
2021-01-24 00:00:00,9690,707
2021-01-25 00:00:00,10390,700
2021-01-26 00:00:00,11148,758
2021-01-27 00:00:00,12111,963
2021-01-28 00:00:00,13143,1032
2021-01-29 00:00:00,13843,700
2021-01-30 00:00:00,14522,679
2021-01-31 00:00:00,15088,566
2021-02-01 00:00:00,15747,659
2021-02-02 00:00:00,16381,634
2021-02-03 00:00:00,17766,1385
2021-02-04 00:00:00,18568,802
2021-02-05 00:00:00,19356,788
2021-02-06 00:00:00,19660,304
2021-02-07 00:00:00,19810,150
2021-02-08 00:00:00,20259,449
2021-02-09 00:00:00,20755,496
2021-02-10 00:00:00,21832,1077
2021-02-11 00:00:00,22514,682
2021-02-12 00:00:00,23639,1125
2021-02-13 00:00:00,24141,502
2021-02-14 00:00:00,24269,128
2021-02-15 00:00:00,24889,620
2021-02-16 00:00:00,25483,594
2021-02-17 00:00:00,26039,556
2021-02-18 00:00:00,26440,401
2021-02-19 00:00:00,26961,521
2021-02-20 00:00:00,27125,164
2021-02-21 00:00:00,27182,57
2021-02-22 00:00:00,27557,375
2021-02-23 00:00:00,27818,261
2021-02-24 00:00:00,28696,878
2021-02-25 00:00:00,29935,1239
2021-02-26 00:00:00,31112,1177
2021-02-27 00:00:00,32081,969
2021-02-28 00:00:00,33000,919
2021-03-01 00:00:00,33970,970
2021-03-02 00:00:00,35008,1038
2021-03-03 00:00:00,37621,2613
2021-03-04 00:00:00,39341,1720
2021-03-05 00:00:00,41033,1692
2021-03-06 00:00:00,41968,935
2021-03-07 00:00:00,42452,484
2021-03-08 00:00:00,43361,909
2021-03-09 00:00:00,44454,1093
2021-03-10 00:00:00,46612,2158
2021-03-11 00:00:00,48347,1735
2021-03-12 00:00:00,50047,1700
2021-03-13 00:00:00,50932,885
2021-03-14 00:00:00,51321,389
2021-03-15 00:00:00,52233,912
2021-03-16 00:00:00,53319,1086
2021-03-17 00:00:00,55132,1813
2021-03-18 00:00:00,56572,1440
2021-03-19 00:00:00,57886,1314
2021-03-20 00:00:00,59096,1210
2021-03-21 00:00:00,59693,597
2021-03-22 00:00:00,61126,1433
2021-03-23 00:00:00,62480,1354
2021-03-24 00:00:00,64117,1637
2021-03-25 00:00:00,65645,1528
2021-03-26 00:00:00,67325,1680
2021-03-27 00:00:00,68460,1135
2021-03-28 00:00:00,69651,1191
