date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,178,185,160,189,241,5
1/10/2021,273,305,300,314,519,7
1/11/2021,280,317,308,329,565,7
1/12/2021,289,324,322,358,630,10
1/13/2021,300,333,334,375,728,10
1/14/2021,316,364,361,424,850,11
1/15/2021,424,479,467,550,979,31
1/16/2021,427,479,468,550,1034,31
1/17/2021,428,479,468,550,1036,31
1/18/2021,441,483,482,563,1111,31
1/19/2021,449,496,490,583,1164,32
1/2/2021,179,185,160,190,242,5
1/20/2021,473,508,506,603,1244,32
1/21/2021,488,516,515,626,1376,33
1/22/2021,554,572,552,667,1440,39
1/23/2021,560,583,562,674,1648,39
1/24/2021,561,583,564,674,1648,39
1/25/2021,575,593,581,691,1693,40
1/26/2021,584,599,585,704,1763,40
1/27/2021,610,613,608,722,1872,42
1/28/2021,635,642,647,752,1955,42
1/29/2021,680,672,668,785,2176,51
1/3/2021,179,185,160,190,242,5
1/30/2021,715,698,689,792,2182,54
1/31/2021,715,698,689,793,2182,54
1/4/2021,198,218,195,210,276,6
1/5/2021,210,232,211,226,330,6
1/6/2021,228,257,227,248,366,7
1/7/2021,251,272,250,265,459,7
1/8/2021,273,305,300,314,518,7
1/9/2021,273,305,300,314,519,7
12/17/2020,24,17,10,19,9,1
12/18/2020,41,34,21,37,13,1
12/19/2020,41,34,21,37,13,1
12/20/2020,41,34,21,37,13,2
12/21/2020,56,44,30,46,17,2
12/22/2020,61,58,38,59,23,2
12/23/2020,92,89,74,82,33,2
12/24/2020,110,100,80,99,42,2
12/25/2020,110,100,80,99,42,2
12/26/2020,111,102,82,100,46,2
12/27/2020,112,102,83,100,46,2
12/28/2020,132,124,99,127,110,4
12/29/2020,153,150,122,142,178,4
12/30/2020,164,172,143,169,215,5
12/31/2020,178,183,160,189,239,5
2/1/2021,725,707,699,798,2230,55
2/10/2021,866,780,791,894,3009,72
2/11/2021,886,807,827,927,3078,74
2/12/2021,923,833,850,974,3148,80
2/13/2021,928,838,851,990,3290,80
2/14/2021,928,838,851,990,3290,80
2/15/2021,933,841,856,993,3322,80
2/16/2021,950,853,867,1011,3360,83
2/17/2021,964,864,876,1021,3405,84
2/18/2021,1002,905,919,1049,3443,94
2/19/2021,1038,930,941,1073,3469,96
2/2/2021,735,715,711,809,2293,56
2/20/2021,1048,935,948,1082,3483,112
2/21/2021,1048,935,948,1082,3483,112
2/22/2021,1062,941,958,1093,3505,115
2/23/2021,1080,955,971,1110,3544,117
2/24/2021,1103,969,988,1128,3577,121
2/25/2021,1128,990,1007,1152,3626,122
2/26/2021,1136,1002,1019,1170,3660,122
2/27/2021,1142,1012,1021,1172,3662,123
2/28/2021,1142,1012,1022,1172,3670,123
2/3/2021,747,726,718,815,2426,57
2/4/2021,752,733,725,826,2520,58
2/5/2021,769,742,744,850,2595,59
2/6/2021,802,756,755,862,2786,62
2/7/2021,802,756,755,862,2786,62
2/8/2021,835,764,762,869,2844,70
2/9/2021,845,770,772,875,2917,71
3/1/2021,1163,1028,1040,1196,3695,130
3/10/2021,1320,1141,1159,1504,3895,145
3/11/2021,1340,1154,1176,1566,3924,145
3/12/2021,1407,1198,1215,1657,3957,151
3/13/2021,1413,1201,1221,1731,3972,153
3/14/2021,1414,1201,1221,1731,3974,153
3/15/2021,1426,1216,1242,1813,4034,156
3/16/2021,1432,1226,1253,1865,4062,156
3/17/2021,1454,1241,1279,1924,4107,159
3/18/2021,1476,1251,1304,1956,4141,162
3/19/2021,1506,1261,1324,1981,4160,170
3/2/2021,1191,1045,1061,1238,3718,133
3/20/2021,1509,1261,1324,1985,4166,170
3/21/2021,1510,1262,1325,1985,4167,170
3/22/2021,1540,1295,1356,1997,4179,171
3/23/2021,1580,1319,1387,2036,4194,178
3/24/2021,1624,1341,1417,2074,4222,188
3/25/2021,1660,1364,1451,2112,4242,189
3/26/2021,1700,1393,1484,2149,4264,194
3/27/2021,1735,1418,1498,2156,4275,206
3/28/2021,1735,1418,1498,2156,4276,206
3/29/2021,1750,1434,1528,2203,4292,213
3/3/2021,1229,1071,1078,1276,3775,137
3/30/2021,1772,1453,1549,2224,4309,216
3/31/2021,1805,1483,1619,2274,4328,218
3/4/2021,1257,1092,1100,1322,3801,140
3/5/2021,1262,1102,1111,1345,3812,141
3/6/2021,1269,1104,1116,1359,3818,142
3/7/2021,1270,1104,1116,1359,3819,143
3/8/2021,1280,1112,1129,1391,3845,143
3/9/2021,1299,1126,1145,1442,3868,144
4/1/2021,1850,1511,1653,2317,4339,223
4/10/2021,2076,1733,1830,2440,4422,267
4/11/2021,2076,1733,1830,2443,4423,267
4/12/2021,2083,1739,1840,2454,4435,268
4/13/2021,2097,1743,1846,2461,4450,268
4/14/2021,2110,1803,1878,2466,4460,271
4/15/2021,2124,1817,1886,2480,4471,272
4/16/2021,2149,1830,1902,2499,4488,277
4/17/2021,2149,1833,1904,2500,4489,278
4/18/2021,2149,1833,1904,2500,4489,278
