date,Mohave_cume,Mohave
2020-12-01,1,
2020-12-12,2,1
2020-12-16,4,2
2020-12-18,6,2
2020-12-21,18,12
2020-12-22,79,61
2020-12-23,289,210
2020-12-24,423,134
2020-12-26,587,164
2020-12-27,648,61
2020-12-28,917,269
2020-12-29,1298,381
2020-12-30,1636,338
2020-12-31,1912,276
2021-01-01,1980,68
2021-01-02,2029,49
2021-01-03,2055,26
2021-01-04,2243,188
2021-01-05,2377,134
2021-01-06,2629,252
2021-01-07,2881,252
2021-01-08,3138,257
2021-01-09,3194,56
2021-01-10,3244,50
2021-01-11,3443,199
2021-01-12,3728,285
2021-01-13,4034,306
2021-01-14,4417,383
2021-01-15,4830,413
2021-01-16,5185,355
2021-01-17,5216,31
2021-01-18,5582,366
2021-01-19,5911,329
2021-01-20,6476,565
2021-01-21,6922,446
2021-01-22,7338,416
2021-01-23,8144,806
2021-01-24,8761,617
2021-01-25,9316,555
2021-01-26,9942,626
2021-01-27,10752,810
2021-01-28,11664,912
2021-01-29,12190,526
2021-01-30,12651,461
2021-01-31,13180,529
2021-02-01,13855,675
2021-02-02,14469,614
2021-02-03,15612,1143
2021-02-04,16322,710
2021-02-05,16985,663
2021-02-06,17325,340
2021-02-07,17511,186
2021-02-08,17908,397
2021-02-09,18351,443
2021-02-10,19313,962
2021-02-11,19952,639
2021-02-12,20857,905
2021-02-13,21356,499
2021-02-14,21465,109
2021-02-15,22006,541
2021-02-16,22574,568
2021-02-17,23110,536
2021-02-18,23490,380
2021-02-19,23906,416
2021-02-20,24065,159
2021-02-21,24128,63
2021-02-22,24435,307
2021-02-23,24675,240
2021-02-24,25422,747
2021-02-25,26443,1021
2021-02-26,27332,889
2021-02-27,28155,823
2021-02-28,28675,520
2021-03-01,29552,877
2021-03-02,30501,949
2021-03-03,32750,2249
2021-03-04,34246,1496
2021-03-05,35795,1549
2021-03-06,36621,826
2021-03-07,37049,428
2021-03-08,37846,797
2021-03-09,38808,962
2021-03-10,40734,1926
2021-03-11,42323,1589
2021-03-12,43732,1409
2021-03-13,44556,824
2021-03-14,44925,369
2021-03-15,45728,803
2021-03-16,46729,1001
2021-03-17,48518,1789
2021-03-18,49832,1314
2021-03-19,51016,1184
2021-03-20,52184,1168
2021-03-21,52730,546
2021-03-22,53988,1258
2021-03-23,55212,1224
2021-03-24,56741,1529
2021-03-25,58147,1406
2021-03-26,59683,1536
2021-03-27,60691,1008
2021-03-28,61500,809
2021-03-29,63034,1534
2021-03-30,64545,1511
2021-03-31,66783,2238
2021-04-01,68506,1723
2021-04-02,70019,1513
2021-04-03,70740,721
2021-04-04,71032,292
2021-04-05,72242,1210
2021-04-06,73605,1363
2021-04-07,75291,1686
2021-04-08,76780,1489
2021-04-09,78386,1606
2021-04-10,79356,970
2021-04-11,79790,434
2021-04-12,81782,1992
2021-04-13,82847,1065
2021-04-14,84573,1726
2021-04-15,86079,1506
2021-04-16,87333,1254
2021-04-17,88211,878
2021-04-18,88642,431
2021-04-19,89668,1026
2021-04-20,90835,1167
2021-04-21,92211,1376
2021-04-22,93479,1268
2021-04-23,94779,1300
2021-04-24,95565,786
2021-04-25,95893,328
2021-04-26,97086,1193
2021-04-27,98437,1351
2021-04-28,99688,1251
2021-04-29,100852,1164
2021-04-30,102070,1218
2021-05-01,102732,662
2021-05-02,102974,242
2021-05-03,103791,817
2021-05-04,104651,860
2021-05-05,105591,940
2021-05-06,106400,809
2021-05-07,107244,844
2021-05-08,107836,592
2021-05-09,107973,137
2021-05-10,108557,584
2021-05-11,109164,607
2021-05-12,109699,535
2021-05-13,110469,770
2021-05-14,111158,689
2021-05-15,111571,413
2021-05-16,111741,170
2021-05-17,112979,1238
2021-05-18,113576,597
2021-05-19,114238,662
2021-05-20,114926,688
2021-05-21,115601,675
2021-05-22,115967,366
2021-05-23,116095,128
2021-05-24,116542,447
2021-05-25,116992,450
2021-05-26,117362,370
2021-05-27,117757,395
2021-05-28,118279,522
2021-05-29,118413,134
2021-05-30,118484,71
2021-05-31,118559,75
2021-06-01,119011,452
2021-06-02,119367,356
2021-06-03,119710,343
2021-06-04,120118,408
2021-06-05,120325,207
2021-06-06,120400,75
2021-06-07,120810,410
2021-06-08,121084,274
2021-06-09,121506,422
2021-06-10,121853,347
2021-06-11,122297,444
2021-06-12,122569,272
2021-06-13,122656,87
2021-06-14,122970,314
2021-06-15,123320,350
2021-06-16,123638,318
2021-06-17,123894,256
2021-06-18,124247,353
2021-06-19,124426,179
2021-06-20,124517,91
2021-06-21,124751,234
2021-06-22,125007,256
2021-06-23,125271,264
2021-06-24,125492,221
2021-06-25,125813,321
2021-06-26,125954,141
2021-06-27,126022,68
2021-06-28,126232,210
2021-06-29,126464,232
2021-06-30,126726,262
2021-07-01,126965,239
2021-07-02,127276,311
2021-07-03,127373,97
2021-07-04,127397,24
2021-07-05,127587,190
2021-07-06,127789,202
2021-07-07,128000,211
2021-07-08,128229,229
2021-07-09,128506,277
2021-07-10,128691,185
2021-07-11,128759,68
2021-07-12,128990,231
