date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,11,5
1/16/2021,155,144
1/17/2021,295,140
1/18/2021,509,214
1/19/2021,557,48
1/2/2021,560,3
1/20/2021,563,3
1/21/2021,600,37
1/22/2021,934,334
1/23/2021,1322,388
1/24/2021,1444,122
1/25/2021,1543,99
1/26/2021,1635,92
1/27/2021,1859,224
1/28/2021,2211,352
1/29/2021,2625,414
1/3/2021,2840,215
1/30/2021,2958,118
1/31/2021,3024,66
1/4/2021,3031,7
1/5/2021,3385,354
1/6/2021,3754,369
1/7/2021,4266,512
1/8/2021,4848,582
1/9/2021,5488,640
12/1/2020,5569,81
12/10/2020,5575,6
12/12/2020,5908,333
12/13/2020,6478,570
12/15/2020,6995,517
12/16/2020,7641,646
12/17/2020,8824,1183
12/18/2020,8927,103
12/19/2020,8930,3
12/2/2020,9109,179
12/20/2020,9521,412
12/21/2020,11072,1551
12/22/2020,11960,888
12/23/2020,12863,903
12/24/2020,13266,403
12/25/2020,13285,19
12/26/2020,13845,560
12/27/2020,14357,512
12/28/2020,15679,1322
12/29/2020,16921,1242
12/30/2020,17849,928
12/31/2020,18185,336
12/4/2020,18217,32
2/1/2021,19119,902
2/10/2021,19998,879
2/11/2021,21678,1680
2/12/2021,23753,2075
2/13/2021,25993,2240
2/14/2021,27577,1584
2/15/2021,27618,41
2/16/2021,28515,897
2/17/2021,29433,918
2/18/2021,32051,2618
2/19/2021,33686,1635
2/2/2021,36438,2752
2/20/2021,37952,1514
2/21/2021,37985,33
2/22/2021,39198,1213
2/23/2021,40827,1629
2/24/2021,43644,2817
2/25/2021,44785,1141
2/26/2021,46137,1352
2/27/2021,47195,1058
2/28/2021,47211,16
2/3/2021,47610,399
2/4/2021,48156,546
2/5/2021,50133,1977
2/6/2021,51818,1685
2/7/2021,53550,1732
2/8/2021,55222,1672
2/9/2021,55319,97
3/1/2021,56948,1629
3/10/2021,58765,1817
3/11/2021,60541,1776
3/12/2021,62747,2206
3/13/2021,64511,1764
3/14/2021,65368,857
3/15/2021,65465,97
3/16/2021,66434,969
3/17/2021,67357,923
3/18/2021,70234,2877
3/19/2021,72177,1943
3/2/2021,74765,2588
3/20/2021,75913,1148
3/21/2021,75971,58
3/22/2021,77319,1348
3/23/2021,79241,1922
3/24/2021,81037,1796
3/25/2021,82539,1502
3/26/2021,84177,1638
3/27/2021,85223,1046
3/28/2021,85305,82
3/29/2021,86051,746
3/3/2021,87930,1879
3/30/2021,89683,1753
3/31/2021,91666,1983
3/4/2021,93884,2218
3/5/2021,94447,563
3/6/2021,94599,152
3/7/2021,96421,1822
3/8/2021,98271,1850
3/9/2021,100121,1850
4/1/2021,101552,1431
4/10/2021,103083,1531
4/11/2021,103649,566
4/12/2021,103748,99
4/13/2021,104625,877
4/14/2021,105964,1339
4/15/2021,107027,1063
4/16/2021,108307,1280
4/17/2021,109586,1279
4/18/2021,110185,599
4/19/2021,110288,103
4/2/2021,110830,542
4/20/2021,111863,1033
4/21/2021,112765,902
4/22/2021,113695,930
4/23/2021,114855,1160
4/24/2021,115206,351
4/25/2021,115309,103
4/26/2021,116330,1021
4/27/2021,117340,1010
4/28/2021,118162,822
4/29/2021,119218,1056
4/3/2021,120360,1142
4/30/2021,120665,305
4/4/2021,120813,148
4/5/2021,121392,579
4/6/2021,122417,1025
4/7/2021,123194,777
4/8/2021,123966,772
4/9/2021,124731,765
5/1/2021,125132,401
5/10/2021,125191,59
5/11/2021,125660,469
5/12/2021,126190,530
5/13/2021,126716,526
5/14/2021,127134,418
5/15/2021,127680,546
5/16/2021,127901,221
5/17/2021,127982,81
5/18/2021,128335,353
5/19/2021,128601,266
5/2/2021,128984,383
5/20/2021,129597,613
5/21/2021,130327,730
5/22/2021,130640,313
5/23/2021,130745,105
5/24/2021,131206,461
5/25/2021,131521,315
5/26/2021,131989,468
5/27/2021,132329,340
5/28/2021,132804,475
5/29/2021,133108,304
5/3/2021,133201,93
5/30/2021,133478,277
5/31/2021,133722,244
5/4/2021,134157,435
5/5/2021,134408,251
5/6/2021,134758,350
5/7/2021,134873,115
