date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,296,386,432,498,342,7
1/10/2021,448,553,644,748,806,12
1/11/2021,465,567,675,786,905,12
1/12/2021,485,591,704,833,1067,12
1/13/2021,503,622,746,878,1233,13
1/14/2021,537,652,795,943,1435,14
1/15/2021,562,697,832,1010,1668,15
1/16/2021,573,714,848,1049,1936,17
1/17/2021,574,717,848,1052,1960,17
1/18/2021,592,735,870,1082,2170,18
1/19/2021,611,751,902,1132,2353,19
1/2/2021,302,395,441,509,355,7
1/20/2021,645,779,926,1197,2628,19
1/21/2021,662,801,948,1231,2777,19
1/22/2021,691,823,977,1276,3019,19
1/23/2021,704,833,986,1295,3618,19
1/24/2021,704,839,995,1301,4150,19
1/25/2021,711,845,1006,1319,4404,20
1/26/2021,726,852,1014,1347,4760,20
1/27/2021,750,871,1040,1398,5173,21
1/28/2021,769,894,1072,1446,5702,21
1/29/2021,785,902,1086,1476,6081,21
1/3/2021,304,396,450,516,362,7
1/30/2021,790,907,1098,1495,6384,21
1/31/2021,793,908,1105,1508,6858,21
1/4/2021,324,423,481,563,424,8
1/5/2021,339,447,504,590,467,8
1/6/2021,379,481,544,654,538,9
1/7/2021,406,509,589,690,652,11
1/8/2021,437,541,628,732,757,12
1/9/2021,443,550,639,743,775,12
10/1/2021,7457,5967,8374,16698,40535,2955
10/10/2021,7580,6020,8436,16785,40627,2988
10/11/2021,7592,6024,8443,16799,40639,2990
10/12/2021,7609,6032,8454,16806,40652,2994
10/13/2021,7617,6041,8458,16810,40665,2997
10/14/2021,7630,6044,8472,16820,40689,3005
10/15/2021,7653,6055,8484,16828,40708,3019
10/16/2021,7659,6056,8486,16828,40710,3022
10/2/2021,7466,5979,8382,16707,40551,2957
10/3/2021,7471,5980,8382,16707,40553,2957
10/4/2021,7489,5984,8395,16721,40567,2961
10/5/2021,7509,5991,8402,16734,40581,2966
10/6/2021,7534,5998,8403,16751,40592,2967
10/7/2021,7554,6004,8414,16764,40605,2968
10/8/2021,7572,6014,8425,16778,40621,2984
10/9/2021,7579,6018,8431,16784,40626,2987
12/1/2020,,,,,1,
12/10/2020,,,,,1,
12/11/2020,,,,,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,,1,1,
12/16/2020,,,1,1,1,
12/17/2020,,,1,1,1,
12/18/2020,,1,1,2,1,
12/19/2020,,1,1,2,1,
