date,Gila_cume,Gila
2020-12-17 00:00:00,156,
2020-12-18 00:00:00,216,60
2020-12-20 00:00:00,217,1
2020-12-21 00:00:00,283,66
2020-12-22 00:00:00,334,51
2020-12-23 00:00:00,391,57
2020-12-24 00:00:00,488,97
2020-12-26 00:00:00,512,24
2020-12-27 00:00:00,514,2
2020-12-28 00:00:00,724,210
2020-12-29 00:00:00,880,156
2020-12-30 00:00:00,1117,237
2020-12-31 00:00:00,1342,225
2021-01-01 00:00:00,1343,1
2021-01-02 00:00:00,1543,200
2021-01-03 00:00:00,1544,1
2021-01-04 00:00:00,1757,213
2021-01-05 00:00:00,2057,300
2021-01-06 00:00:00,2317,260
2021-01-07 00:00:00,2910,593
2021-01-08 00:00:00,3410,500
2021-01-09 00:00:00,3440,30
2021-01-11 00:00:00,3591,151
2021-01-12 00:00:00,3760,169
2021-01-13 00:00:00,3806,46
2021-01-14 00:00:00,4104,298
2021-01-15 00:00:00,4633,529
2021-01-16 00:00:00,4636,3
2021-01-18 00:00:00,4689,53
2021-01-19 00:00:00,4755,66
2021-01-20 00:00:00,5176,421
2021-01-21 00:00:00,5685,509
2021-01-22 00:00:00,5850,165
2021-01-23 00:00:00,6004,154
2021-01-25 00:00:00,6144,140
2021-01-26 00:00:00,6277,133
2021-01-27 00:00:00,6626,349
2021-01-28 00:00:00,7217,591
2021-01-29 00:00:00,7670,453
2021-01-30 00:00:00,7996,326
2021-01-31 00:00:00,8007,11
2021-02-01 00:00:00,8378,371
2021-02-02 00:00:00,8960,582
2021-02-03 00:00:00,9569,609
2021-02-04 00:00:00,10375,806
2021-02-05 00:00:00,11211,836
2021-02-06 00:00:00,11726,515
2021-02-07 00:00:00,11737,11
2021-02-08 00:00:00,12009,272
2021-02-09 00:00:00,12549,540
2021-02-10 00:00:00,12968,419
2021-02-11 00:00:00,13357,389
2021-02-12 00:00:00,13482,125
2021-02-13 00:00:00,14558,1076
2021-02-14 00:00:00,15129,571
2021-02-15 00:00:00,15244,115
2021-02-16 00:00:00,15642,398
2021-02-17 00:00:00,15962,320
2021-02-18 00:00:00,16280,318
2021-02-19 00:00:00,16619,339
2021-02-20 00:00:00,16954,335
2021-02-22 00:00:00,17009,55
2021-02-23 00:00:00,17306,297
2021-02-24 00:00:00,17545,239
2021-02-25 00:00:00,17976,431
2021-02-26 00:00:00,18389,413
2021-02-27 00:00:00,20193,1804
2021-02-28 00:00:00,21090,897
2021-03-01 00:00:00,21298,208
2021-03-02 00:00:00,21638,340
2021-03-03 00:00:00,22000,362
2021-03-04 00:00:00,22683,683
2021-03-05 00:00:00,22993,310
2021-03-06 00:00:00,23517,524
2021-03-07 00:00:00,23541,24
2021-03-08 00:00:00,23747,206
2021-03-09 00:00:00,24264,517
2021-03-10 00:00:00,24626,362
2021-03-11 00:00:00,25970,1344
2021-03-12 00:00:00,26452,482
2021-03-13 00:00:00,27843,1391
2021-03-14 00:00:00,28368,525
2021-03-15 00:00:00,28508,140
2021-03-16 00:00:00,28896,388
2021-03-17 00:00:00,29076,180
2021-03-18 00:00:00,29450,374
2021-03-19 00:00:00,29748,298
2021-03-20 00:00:00,30083,335
2021-03-22 00:00:00,30230,147
2021-03-23 00:00:00,30436,206
2021-03-24 00:00:00,30552,116
2021-03-25 00:00:00,30790,238
2021-03-26 00:00:00,30951,161
2021-03-27 00:00:00,32127,1176
2021-03-28 00:00:00,32809,682
2021-03-29 00:00:00,32891,82
2021-03-30 00:00:00,32988,97
2021-03-31 00:00:00,33015,27
2021-04-01 00:00:00,33222,207
