date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,11,6,21,15,16,
1/10/2021,28,19,42,38,32,
1/11/2021,28,19,42,39,35,
1/12/2021,28,19,43,39,41,
1/13/2021,56,47,80,82,65,
1/14/2021,57,47,80,83,70,1
1/15/2021,59,47,80,83,73,1
1/16/2021,59,48,80,84,74,1
1/17/2021,59,48,80,85,75,1
1/18/2021,60,49,80,88,82,1
1/19/2021,60,49,80,88,87,1
1/2/2021,11,6,21,15,16,
1/20/2021,67,53,88,109,103,1
1/21/2021,67,53,89,111,109,1
1/22/2021,67,56,89,111,109,1
1/23/2021,68,57,89,111,112,1
1/24/2021,68,57,89,112,112,1
1/25/2021,69,59,90,114,136,1
1/26/2021,71,59,90,116,157,1
1/27/2021,72,59,93,118,518,1
1/28/2021,75,62,96,124,903,1
1/29/2021,76,62,97,125,923,1
1/3/2021,11,6,21,15,16,
1/30/2021,77,63,97,125,928,1
1/31/2021,77,63,97,126,936,1
1/4/2021,11,7,21,16,16,
1/5/2021,11,7,21,16,18,
1/6/2021,17,11,29,27,20,
1/7/2021,28,19,42,38,32,
1/8/2021,28,19,42,38,32,
1/9/2021,28,19,42,38,32,
10/1/2021,600,469,634,1228,4523,434
10/10/2021,627,480,643,1239,4540,459
10/11/2021,629,481,644,1240,4544,460
10/12/2021,629,483,644,1243,4547,465
10/13/2021,633,486,647,1246,4547,467
10/14/2021,636,487,648,1247,4547,469
10/15/2021,637,487,648,1248,4548,469
10/16/2021,641,487,649,1248,4548,469
10/17/2021,645,488,650,1248,4548,470
10/18/2021,647,488,652,1248,4549,477
10/19/2021,647,488,653,1249,4551,482
10/2/2021,600,469,634,1228,4524,435
10/20/2021,648,492,654,1251,4553,483
10/21/2021,648,494,655,1253,4560,483
10/22/2021,649,496,656,1253,4566,485
10/23/2021,652,496,656,1254,4567,485
10/24/2021,653,496,657,1255,4568,485
10/25/2021,653,496,657,1255,4571,489
10/26/2021,653,498,657,1257,4583,497
10/27/2021,654,503,659,1262,4590,502
10/28/2021,655,504,659,1262,4592,502
10/29/2021,657,505,659,1264,4595,503
10/3/2021,601,469,634,1228,4524,435
10/30/2021,657,505,660,1265,4596,503
10/31/2021,657,505,660,1265,4597,503
10/4/2021,601,469,634,1228,4526,444
10/5/2021,601,469,634,1229,4528,447
10/6/2021,607,473,636,1230,4533,449
10/7/2021,625,479,643,1236,4536,458
10/8/2021,625,480,643,1238,4539,459
10/9/2021,627,480,643,1239,4540,459
11/1/2021,658,507,660,1265,4599,505
11/10/2021,680,518,668,1276,4637,520
11/11/2021,680,518,668,1276,4646,522
11/12/2021,680,519,668,1276,4652,523
11/13/2021,680,519,668,1276,4653,524
11/14/2021,680,519,668,1276,4654,524
11/15/2021,681,520,669,1279,4657,546
11/16/2021,683,520,670,1280,4669,548
11/17/2021,690,525,672,1287,4679,584
11/18/2021,692,526,674,1288,4682,584
