date,Yuma_cume,Yuma
2020-12-01 00:00:00,1,
2020-12-03 00:00:00,2,1
2020-12-04 00:00:00,3,1
2020-12-12 00:00:00,4,1
2020-12-19 00:00:00,5,1
2020-12-20 00:00:00,7,2
2020-12-21 00:00:00,182,175
2020-12-22 00:00:00,842,660
2020-12-23 00:00:00,1586,744
2020-12-24 00:00:00,1824,238
2020-12-26 00:00:00,1928,104
2020-12-27 00:00:00,1929,1
2020-12-28 00:00:00,2357,428
2020-12-29 00:00:00,2679,322
2020-12-30 00:00:00,3053,374
2020-12-31 00:00:00,3128,75
2021-01-01 00:00:00,3133,5
2021-01-04 00:00:00,3349,216
2021-01-05 00:00:00,3667,318
2021-01-06 00:00:00,4129,462
2021-01-07 00:00:00,4326,197
2021-01-08 00:00:00,4568,242
2021-01-09 00:00:00,4582,14
2021-01-10 00:00:00,4594,12
2021-01-11 00:00:00,5257,663
2021-01-12 00:00:00,5902,645
2021-01-13 00:00:00,6612,710
2021-01-14 00:00:00,6764,152
2021-01-15 00:00:00,6920,156
2021-01-16 00:00:00,6921,1
2021-01-17 00:00:00,6922,1
2021-01-18 00:00:00,6957,35
2021-01-19 00:00:00,7342,385
2021-01-20 00:00:00,7907,565
2021-01-21 00:00:00,9433,1526
2021-01-22 00:00:00,10966,1533
2021-01-23 00:00:00,11108,142
2021-01-24 00:00:00,11121,13
2021-01-25 00:00:00,11546,425
2021-01-26 00:00:00,12336,790
2021-01-27 00:00:00,13673,1337
2021-01-28 00:00:00,15443,1770
2021-01-29 00:00:00,17487,2044
2021-01-30 00:00:00,18690,1203
2021-01-31 00:00:00,18702,12
2021-02-01 00:00:00,19536,834
2021-02-02 00:00:00,20549,1013
2021-02-03 00:00:00,22049,1500
2021-02-04 00:00:00,22852,803
2021-02-05 00:00:00,23550,698
2021-02-06 00:00:00,23584,34
2021-02-07 00:00:00,23605,21
2021-02-08 00:00:00,23867,262
2021-02-09 00:00:00,24629,762
2021-02-10 00:00:00,26969,2340
2021-02-11 00:00:00,29051,2082
2021-02-12 00:00:00,30925,1874
2021-02-13 00:00:00,31790,865
2021-02-14 00:00:00,31791,1
2021-02-15 00:00:00,31893,102
2021-02-16 00:00:00,32143,250
2021-02-17 00:00:00,32457,314
2021-02-18 00:00:00,32740,283
2021-02-19 00:00:00,33290,550
2021-02-20 00:00:00,33464,174
2021-02-21 00:00:00,33467,3
2021-02-22 00:00:00,33496,29
2021-02-23 00:00:00,34692,1196
2021-02-24 00:00:00,37316,2624
2021-02-25 00:00:00,40361,3045
2021-02-26 00:00:00,43096,2735
2021-02-27 00:00:00,43932,836
2021-02-28 00:00:00,44271,339
2021-03-01 00:00:00,46094,1823
2021-03-02 00:00:00,47160,1066
2021-03-03 00:00:00,48414,1254
2021-03-04 00:00:00,51074,2660
2021-03-05 00:00:00,54404,3330
2021-03-06 00:00:00,54625,221
2021-03-07 00:00:00,54798,173
2021-03-08 00:00:00,55806,1008
2021-03-09 00:00:00,57968,2162
2021-03-10 00:00:00,59906,1938
2021-03-11 00:00:00,62938,3032
2021-03-12 00:00:00,66108,3170
2021-03-13 00:00:00,67736,1628
2021-03-14 00:00:00,67931,195
2021-03-15 00:00:00,68757,826
2021-03-16 00:00:00,70022,1265
2021-03-17 00:00:00,72108,2086
2021-03-18 00:00:00,75687,3579
2021-03-19 00:00:00,78841,3154
2021-03-20 00:00:00,79931,1090
2021-03-21 00:00:00,80128,197
2021-03-22 00:00:00,80657,529
2021-03-23 00:00:00,82036,1379
2021-03-24 00:00:00,84374,2338
2021-03-25 00:00:00,86581,2207
2021-03-26 00:00:00,88801,2220
2021-03-27 00:00:00,89394,593
2021-03-28 00:00:00,89635,241
2021-03-29 00:00:00,90228,593
2021-03-30 00:00:00,92979,2751
2021-03-31 00:00:00,95940,2961
2021-04-01 00:00:00,98508,2568
2021-04-02 00:00:00,100392,1884
2021-04-03 00:00:00,101143,751
2021-04-04 00:00:00,101824,681
2021-04-05 00:00:00,103218,1394
2021-04-06 00:00:00,105414,2196
2021-04-07 00:00:00,107798,2384
2021-04-08 00:00:00,110560,2762
2021-04-09 00:00:00,112573,2013
2021-04-10 00:00:00,113115,542
2021-04-11 00:00:00,113326,211
2021-04-12 00:00:00,113930,604
2021-04-13 00:00:00,114942,1012
2021-04-14 00:00:00,117533,2591
2021-04-15 00:00:00,120329,2796
2021-04-16 00:00:00,123395,3066
2021-04-17 00:00:00,124112,717
2021-04-18 00:00:00,124664,552
2021-04-19 00:00:00,126150,1486
2021-04-20 00:00:00,128042,1892
2021-04-21 00:00:00,129461,1419
2021-04-22 00:00:00,130614,1153
2021-04-23 00:00:00,131535,921
2021-04-24 00:00:00,131658,123
