date,Graham_cume,Graham
2020-12-23 00:00:00,62,
2020-12-26 00:00:00,72,10
2020-12-28 00:00:00,83,11
2020-12-29 00:00:00,145,62
2020-12-30 00:00:00,186,41
2020-12-31 00:00:00,196,10
2021-01-01 00:00:00,201,5
2021-01-04 00:00:00,285,84
2021-01-05 00:00:00,350,65
2021-01-06 00:00:00,424,74
2021-01-07 00:00:00,524,100
2021-01-08 00:00:00,715,191
2021-01-11 00:00:00,767,52
2021-01-12 00:00:00,841,74
2021-01-13 00:00:00,947,106
2021-01-14 00:00:00,1119,172
2021-01-15 00:00:00,1397,278
2021-01-16 00:00:00,1451,54
2021-01-18 00:00:00,1506,55
2021-01-19 00:00:00,1561,55
2021-01-20 00:00:00,1722,161
2021-01-21 00:00:00,1840,118
2021-01-22 00:00:00,2086,246
2021-01-23 00:00:00,2301,215
2021-01-25 00:00:00,2355,54
2021-01-26 00:00:00,2461,106
2021-01-27 00:00:00,2576,115
2021-01-28 00:00:00,2679,103
2021-01-29 00:00:00,2930,251
2021-02-01 00:00:00,3043,113
2021-02-02 00:00:00,3190,147
2021-02-03 00:00:00,3375,185
2021-02-04 00:00:00,3594,219
2021-02-05 00:00:00,3903,309
2021-02-06 00:00:00,4103,200
2021-02-08 00:00:00,4216,113
2021-02-09 00:00:00,4365,149
2021-02-10 00:00:00,4509,144
2021-02-11 00:00:00,4782,273
2021-02-12 00:00:00,5145,363
2021-02-13 00:00:00,5375,230
2021-02-15 00:00:00,5446,71
2021-02-16 00:00:00,5583,137
2021-02-17 00:00:00,5746,163
2021-02-18 00:00:00,5964,218
2021-02-19 00:00:00,6323,359
2021-02-20 00:00:00,6546,223
2021-02-22 00:00:00,6651,105
2021-02-23 00:00:00,6801,150
2021-02-24 00:00:00,6976,175
2021-02-25 00:00:00,7145,169
2021-02-26 00:00:00,7424,279
2021-02-28 00:00:00,7437,13
2021-03-01 00:00:00,7581,144
2021-03-02 00:00:00,7794,213
2021-03-03 00:00:00,7993,199
2021-03-04 00:00:00,8198,205
2021-03-05 00:00:00,8385,187
2021-03-06 00:00:00,8596,211
2021-03-07 00:00:00,8597,1
2021-03-08 00:00:00,8736,139
2021-03-09 00:00:00,8931,195
2021-03-10 00:00:00,9134,203
2021-03-11 00:00:00,9367,233
2021-03-12 00:00:00,9501,134
2021-03-13 00:00:00,9754,253
2021-03-15 00:00:00,9953,199
2021-03-16 00:00:00,10106,153
2021-03-17 00:00:00,10312,206
2021-03-18 00:00:00,10556,244
2021-03-19 00:00:00,10708,152
2021-03-20 00:00:00,10724,16
2021-03-22 00:00:00,10891,167
2021-03-23 00:00:00,11113,222
2021-03-24 00:00:00,11333,220
2021-03-25 00:00:00,11529,196
2021-03-26 00:00:00,11686,157
2021-03-27 00:00:00,11771,85
2021-03-29 00:00:00,12000,229
2021-03-30 00:00:00,12153,153
2021-03-31 00:00:00,12486,333
2021-04-01 00:00:00,12674,188
2021-04-02 00:00:00,12752,78
2021-04-03 00:00:00,12775,23
2021-04-04 00:00:00,12780,5
2021-04-05 00:00:00,12898,118
2021-04-06 00:00:00,13050,152
2021-04-07 00:00:00,13412,362
2021-04-08 00:00:00,13745,333
2021-04-09 00:00:00,13849,104
2021-04-10 00:00:00,13985,136
2021-04-11 00:00:00,13990,5
2021-04-12 00:00:00,14043,53
2021-04-13 00:00:00,14174,131
2021-04-14 00:00:00,14409,235
2021-04-15 00:00:00,14532,123
2021-04-16 00:00:00,14681,149
2021-04-17 00:00:00,14697,16
2021-04-19 00:00:00,14764,67
2021-04-20 00:00:00,14966,202
2021-04-21 00:00:00,15232,266
2021-04-22 00:00:00,15479,247
2021-04-23 00:00:00,15601,122
2021-04-24 00:00:00,15707,106
2021-04-26 00:00:00,15851,144
2021-04-27 00:00:00,15964,113
2021-04-28 00:00:00,16073,109
2021-04-29 00:00:00,16346,273
2021-04-30 00:00:00,16377,31
2021-05-01 00:00:00,16387,10
2021-05-02 00:00:00,16388,1
2021-05-03 00:00:00,16432,44
2021-05-04 00:00:00,16521,89
2021-05-05 00:00:00,16776,255
2021-05-06 00:00:00,16997,221
2021-05-07 00:00:00,17030,33
2021-05-08 00:00:00,17077,47
2021-05-10 00:00:00,17103,26
2021-05-11 00:00:00,17157,54
2021-05-12 00:00:00,17311,154
2021-05-13 00:00:00,17430,119
2021-05-14 00:00:00,17463,33
2021-05-15 00:00:00,17477,14
2021-05-16 00:00:00,17479,2
2021-05-17 00:00:00,17540,61
2021-05-18 00:00:00,17603,63
2021-05-19 00:00:00,17755,152
2021-05-20 00:00:00,17956,201
2021-05-21 00:00:00,18034,78
2021-05-22 00:00:00,18074,40
2021-05-23 00:00:00,18075,1
2021-05-24 00:00:00,18124,49
2021-05-25 00:00:00,18169,45
2021-05-26 00:00:00,18193,24
2021-05-27 00:00:00,18280,87
2021-05-28 00:00:00,18330,50
2021-05-29 00:00:00,18336,6
2021-05-31 00:00:00,18337,1
2021-06-01 00:00:00,18386,49
2021-06-02 00:00:00,18443,57
2021-06-03 00:00:00,18489,46
2021-06-04 00:00:00,18522,33
