date,Maricopa_cume,Maricopa
2020-12-01 00:00:00,39,
2020-12-02 00:00:00,46,7
2020-12-03 00:00:00,51,5
2020-12-04 00:00:00,52,1
2020-12-07 00:00:00,53,1
2020-12-08 00:00:00,55,2
2020-12-09 00:00:00,59,4
2020-12-10 00:00:00,65,6
2020-12-11 00:00:00,69,4
2020-12-12 00:00:00,71,2
2020-12-14 00:00:00,74,3
2020-12-15 00:00:00,84,10
2020-12-16 00:00:00,115,31
2020-12-17 00:00:00,1361,1246
2020-12-18 00:00:00,3012,1651
2020-12-19 00:00:00,4695,1683
2020-12-20 00:00:00,5661,966
2020-12-21 00:00:00,8911,3250
2020-12-22 00:00:00,13159,4248
2020-12-23 00:00:00,17974,4815
2020-12-24 00:00:00,19535,1561
2020-12-25 00:00:00,19536,1
2020-12-26 00:00:00,24649,5113
2020-12-27 00:00:00,26963,2314
2020-12-28 00:00:00,32240,5277
2020-12-29 00:00:00,40192,7952
2020-12-30 00:00:00,48998,8806
2020-12-31 00:00:00,52767,3769
2021-01-01 00:00:00,53150,383
2021-01-02 00:00:00,59339,6189
2021-01-03 00:00:00,62028,2689
2021-01-04 00:00:00,66639,4611
2021-01-05 00:00:00,70983,4344
2021-01-06 00:00:00,75966,4983
2021-01-07 00:00:00,81225,5259
2021-01-08 00:00:00,85776,4551
2021-01-09 00:00:00,90410,4634
2021-01-10 00:00:00,93119,2709
2021-01-11 00:00:00,102079,8960
2021-01-12 00:00:00,112802,10723
2021-01-13 00:00:00,124318,11516
2021-01-14 00:00:00,135732,11414
2021-01-15 00:00:00,145507,9775
2021-01-16 00:00:00,151873,6366
2021-01-17 00:00:00,154590,2717
2021-01-18 00:00:00,161377,6787
2021-01-19 00:00:00,173599,12222
2021-01-20 00:00:00,187088,13489
2021-01-21 00:00:00,201285,14197
2021-01-22 00:00:00,218528,17243
2021-01-23 00:00:00,232409,13881
2021-01-24 00:00:00,239542,7133
2021-01-25 00:00:00,251048,11506
2021-01-26 00:00:00,267872,16824
2021-01-27 00:00:00,283636,15764
2021-01-28 00:00:00,297835,14199
2021-01-29 00:00:00,315141,17306
2021-01-30 00:00:00,326491,11350
2021-01-31 00:00:00,329965,3474
2021-02-01 00:00:00,338519,8554
2021-02-02 00:00:00,352779,14260
2021-02-03 00:00:00,366962,14183
2021-02-04 00:00:00,383664,16702
2021-02-05 00:00:00,398752,15088
2021-02-06 00:00:00,413167,14415
2021-02-07 00:00:00,415606,2439
2021-02-08 00:00:00,426796,11190
2021-02-09 00:00:00,444704,17908
2021-02-10 00:00:00,461124,16420
2021-02-11 00:00:00,478210,17086
2021-02-12 00:00:00,504899,26689
2021-02-13 00:00:00,524584,19685
2021-02-14 00:00:00,528431,3847
2021-02-15 00:00:00,537699,9268
2021-02-16 00:00:00,555755,18056
2021-02-17 00:00:00,575158,19403
2021-02-18 00:00:00,595163,20005
2021-02-19 00:00:00,615867,20704
2021-02-20 00:00:00,631950,16083
2021-02-21 00:00:00,634909,2959
2021-02-22 00:00:00,644253,9344
