date,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee
1/1/2021,16,16,27,20,36,
1/10/2021,23,21,39,33,88,1
1/11/2021,23,21,39,33,88,1
1/12/2021,26,27,44,39,105,1
1/13/2021,29,33,45,42,133,1
1/14/2021,37,40,61,64,143,1
1/15/2021,40,41,65,66,148,1
1/16/2021,40,41,65,66,149,1
1/17/2021,40,41,65,66,149,1
1/18/2021,43,42,66,70,156,1
1/19/2021,47,43,68,70,173,1
1/2/2021,16,16,27,20,36,
1/20/2021,48,46,71,72,190,1
1/21/2021,66,65,101,102,327,1
1/22/2021,79,88,122,132,415,1
1/23/2021,127,142,160,200,558,1
1/24/2021,130,142,162,202,558,1
1/25/2021,139,154,173,209,562,1
1/26/2021,140,154,173,209,563,1
1/27/2021,157,166,184,224,576,1
1/28/2021,207,207,228,280,611,5
1/29/2021,232,235,248,302,628,5
1/3/2021,16,16,27,20,36,
1/30/2021,232,236,248,302,629,5
1/31/2021,232,236,248,302,629,5
1/4/2021,16,16,27,20,36,1
1/5/2021,19,16,29,21,51,1
1/6/2021,20,17,31,25,58,1
1/7/2021,22,20,36,31,80,1
1/8/2021,23,21,39,33,88,1
1/9/2021,23,21,39,33,88,1
12/18/2020,,,1,,,
12/19/2020,,,1,,,
12/20/2020,,,1,,,
12/21/2020,4,4,6,1,,
12/22/2020,7,6,16,10,2,
12/23/2020,9,8,16,11,4,
12/24/2020,10,8,16,12,6,
12/25/2020,10,8,16,12,6,
12/26/2020,10,9,16,12,6,
12/27/2020,10,9,16,12,6,
12/28/2020,10,11,16,12,6,
12/29/2020,11,12,20,12,8,
12/30/2020,13,12,20,12,27,
12/31/2020,16,16,27,20,35,
2/1/2021,233,236,253,302,632,5
2/10/2021,301,290,318,391,724,14
2/11/2021,313,309,327,402,740,16
2/12/2021,338,331,351,432,779,21
2/13/2021,338,331,352,432,783,21
2/14/2021,338,331,352,432,783,21
2/15/2021,339,333,354,435,783,21
2/16/2021,346,339,365,439,786,22
2/17/2021,347,339,367,441,794,23
2/18/2021,349,343,375,445,799,23
2/19/2021,349,343,375,445,800,23
2/2/2021,239,241,261,310,654,5
2/20/2021,350,343,375,445,800,23
2/21/2021,350,343,375,445,800,23
2/22/2021,351,345,375,447,800,23
2/23/2021,351,347,376,447,802,23
2/24/2021,353,348,379,450,804,23
2/25/2021,354,349,383,455,804,23
2/26/2021,363,365,392,472,812,23
2/27/2021,363,365,392,472,812,23
2/28/2021,363,365,392,472,813,23
2/3/2021,239,241,263,318,673,5
2/4/2021,246,247,266,329,681,5
2/5/2021,269,261,293,368,708,7
2/6/2021,270,261,293,368,709,7
2/7/2021,270,261,293,368,709,7
2/8/2021,274,264,297,371,711,7
2/9/2021,275,272,302,381,714,8
3/1/2021,369,367,393,479,816,23
3/10/2021,413,405,422,514,840,32
3/11/2021,418,409,423,519,840,32
3/12/2021,421,419,430,524,845,34
3/13/2021,421,419,430,524,846,34
3/14/2021,421,419,430,524,846,34
3/15/2021,422,421,434,532,862,35
3/16/2021,426,424,434,532,865,35
3/17/2021,432,433,443,540,874,36
3/18/2021,432,434,444,546,877,36
3/19/2021,442,437,449,551,881,38
3/2/2021,379,375,398,483,824,26
3/20/2021,442,437,449,551,882,38
3/21/2021,442,437,449,551,882,38
3/22/2021,443,438,449,551,882,38
3/23/2021,446,440,450,553,882,39
3/24/2021,447,440,451,554,883,39
3/25/2021,453,449,454,560,890,39
3/26/2021,454,449,457,560,890,39
3/27/2021,455,450,458,560,890,40
3/28/2021,457,450,458,562,890,40
3/29/2021,458,451,462,562,890,40
3/3/2021,385,386,404,488,832,26
3/30/2021,460,452,465,565,894,40
3/31/2021,463,453,466,565,894,40
3/4/2021,392,392,407,492,834,26
3/5/2021,398,394,412,498,834,26
3/6/2021,398,394,412,498,834,26
3/7/2021,399,394,412,498,834,26
3/8/2021,402,396,413,501,835,29
3/9/2021,411,404,421,513,839,30
4/1/2021,468,464,475,569,900,44
4/10/2021,488,477,487,584,910,45
4/11/2021,489,477,487,584,910,45
4/12/2021,492,478,492,586,910,46
4/13/2021,492,479,493,587,912,46
4/14/2021,492,483,494,589,912,46
4/15/2021,496,485,499,591,915,46
4/16/2021,500,488,502,591,915,46
4/17/2021,500,488,502,591,915,46
4/18/2021,500,488,502,591,915,46
4/19/2021,500,489,502,591,915,47
4/2/2021,470,469,478,571,900,44
4/20/2021,502,492,503,591,917,47
4/21/2021,503,494,504,591,919,47
4/22/2021,510,501,507,592,922,48
4/23/2021,510,502,507,594,922,48
4/24/2021,510,503,507,595,922,48
4/25/2021,510,503,507,595,922,48
4/26/2021,510,504,507,595,922,48
4/27/2021,512,509,512,598,923,50
4/28/2021,515,509,512,598,923,50
4/29/2021,519,510,512,598,923,50
4/3/2021,470,469,478,571,900,44
4/30/2021,520,512,512,601,925,50
4/4/2021,470,469,478,571,900,44
4/5/2021,471,470,479,572,902,44
4/6/2021,473,470,480,572,902,45
4/7/2021,476,472,481,574,902,45
4/8/2021,482,476,485,581,908,45
4/9/2021,486,477,487,584,910,45
5/1/2021,520,512,512,601,925,51
5/10/2021,526,516,516,605,929,53
5/11/2021,526,516,516,605,929,53
5/12/2021,527,516,516,605,929,55
5/13/2021,531,517,516,605,929,56
5/14/2021,531,517,516,605,929,57
5/15/2021,531,517,516,605,929,57
5/16/2021,532,517,516,605,929,59
5/17/2021,532,517,516,605,929,60
5/18/2021,535,518,517,608,929,60
5/19/2021,535,518,517,608,930,60
5/2/2021,520,512,512,601,925,51
5/20/2021,536,519,518,608,930,61
5/21/2021,540,521,520,610,931,63
5/22/2021,540,521,521,610,931,73
5/23/2021,540,521,521,611,931,73
5/24/2021,540,521,521,611,931,73
5/25/2021,542,524,524,613,931,74
5/26/2021,542,524,524,613,931,74
5/27/2021,544,526,524,613,932,77
5/28/2021,546,527,524,613,933,78
5/29/2021,546,529,524,613,933,78
5/3/2021,520,512,512,601,925,51
5/30/2021,546,529,524,613,933,78
5/31/2021,546,529,524,613,933,78
5/4/2021,522,515,514,602,927,51
5/5/2021,522,516,514,602,927,52
5/6/2021,525,516,514,604,927,52
5/7/2021,525,516,515,605,927,52
5/8/2021,525,516,515,605,929,52
5/9/2021,525,516,515,605,929,52
6/1/2021,550,530,524,614,933,79
6/10/2021,556,537,526,616,934,83
6/11/2021,556,537,526,616,934,85
6/12/2021,556,537,526,616,935,85
6/13/2021,556,537,526,616,935,85
6/14/2021,556,537,526,616,935,85
6/15/2021,560,537,526,616,935,86
6/16/2021,560,537,527,616,935,86
6/17/2021,560,538,528,617,936,87
6/18/2021,562,538,528,618,936,87
6/19/2021,562,538,528,618,936,87
6/2/2021,550,530,524,614,933,79
6/20/2021,562,538,528,618,936,87
6/21/2021,563,538,528,618,936,87
6/22/2021,564,538,528,618,936,87
6/23/2021,564,538,528,618,936,87
6/24/2021,564,538,528,620,936,87
6/25/2021,565,539,528,620,939,88
6/26/2021,565,539,528,620,939,88
6/27/2021,565,539,528,620,939,88
6/28/2021,565,539,528,620,939,88
6/29/2021,568,539,528,620,939,91
6/3/2021,551,532,524,616,934,80
6/30/2021,569,539,528,620,939,91
6/4/2021,552,533,525,616,934,81
6/5/2021,552,533,526,616,934,81
6/6/2021,552,533,526,616,934,81
6/7/2021,553,534,526,616,934,82
6/8/2021,554,535,526,616,934,83
6/9/2021,555,535,526,616,934,83
7/1/2021,569,540,531,621,940,91
7/10/2021,573,543,531,622,941,97
7/11/2021,573,543,532,622,941,98
7/12/2021,575,544,533,624,941,99
7/13/2021,575,545,533,624,941,99
7/14/2021,575,545,534,624,942,99
7/15/2021,575,547,534,626,942,102
7/16/2021,576,547,534,626,942,102
7/17/2021,576,547,534,626,942,102
7/18/2021,576,547,534,626,942,102
7/19/2021,576,547,534,626,943,102
7/2/2021,569,540,531,621,940,95
7/20/2021,581,549,535,626,943,105
7/21/2021,582,549,535,626,944,106
7/22/2021,584,551,535,628,945,110
7/23/2021,584,552,536,629,946,111
7/24/2021,584,553,536,629,946,113
7/25/2021,584,553,536,630,947,114
7/26/2021,585,553,536,632,947,117
7/27/2021,586,553,536,632,948,118
7/28/2021,586,553,537,632,948,122
7/29/2021,589,557,538,634,954,122
7/3/2021,569,540,531,621,940,95
7/30/2021,592,557,538,635,956,124
7/31/2021,592,557,538,635,956,127
7/4/2021,569,540,531,621,940,95
7/5/2021,569,540,531,621,940,95
7/6/2021,569,541,531,621,940,95
7/7/2021,569,541,531,622,941,96
7/8/2021,573,543,531,622,941,97
7/9/2021,573,543,531,622,941,97
8/1/2021,592,557,538,635,956,127
8/10/2021,613,572,554,641,965,140
8/11/2021,615,574,554,641,965,140
8/12/2021,630,580,560,647,966,142
8/13/2021,635,581,561,647,966,145
8/14/2021,636,581,561,648,966,146
8/15/2021,636,581,562,648,966,146
8/16/2021,638,581,563,649,968,149
8/17/2021,646,585,566,651,969,150
8/18/2021,649,586,568,653,969,151
8/19/2021,651,591,570,654,969,155
8/2/2021,594,559,539,635,956,127
8/20/2021,657,592,572,660,969,178
8/21/2021,669,604,579,663,969,215
8/22/2021,670,604,579,663,969,215
8/23/2021,672,604,582,663,970,218
8/24/2021,674,607,583,663,970,219
8/25/2021,674,610,584,664,972,225
8/26/2021,677,612,585,664,973,229
8/27/2021,677,614,585,664,973,232
8/28/2021,677,614,585,664,973,232
8/29/2021,677,614,585,664,973,232
8/3/2021,600,561,542,635,956,127
8/30/2021,682,615,588,667,973,232
8/31/2021,685,616,589,667,973,232
8/4/2021,605,562,543,638,959,129
8/5/2021,605,565,545,640,962,131
8/6/2021,606,567,547,640,963,133
8/7/2021,606,568,547,640,964,136
8/8/2021,607,568,547,640,964,136
8/9/2021,610,569,551,640,965,138
9/1/2021,686,616,589,667,973,232
9/2/2021,687,620,589,668,973,232
9/3/2021,688,622,591,669,974,232
