date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01 00:00:00,28,,,,,,,,,,,,,,,,19.0,,,,,,,,4.0,,,,,,1.0,
2020-12-02 00:00:00,36,8.0,,,1.0,,,,,,,,,,,,24.0,5.0,,,,,,,5.0,1.0,,,,,,
2020-12-03 00:00:00,42,6.0,,,,,,,,,,,,,,,27.0,3.0,,,,,,,7.0,2.0,,,,,,
2020-12-04 00:00:00,45,3.0,,,2.0,1.0,,,,,,,,,,,28.0,1.0,,,,,,,8.0,1.0,,,,,,
2020-12-05 00:00:00,46,1.0,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,,,
2020-12-07 00:00:00,50,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
2020-12-08 00:00:00,53,3.0,1.0,,,,,,,,,,,,,,29.0,1.0,,,,,,,,,,,,,,
2020-12-09 00:00:00,56,3.0,,,,,,,,,,,,,,,30.0,1.0,,,,,,,11.0,2.0,,,,,,
2020-12-10 00:00:00,58,2.0,,,,,,,,,,,,,,,32.0,2.0,,,,,,,,,,,,,,
2020-12-11 00:00:00,65,7.0,,,,,,,,,,,,,,,34.0,2.0,,,,,,,14.0,3.0,,,,,,
2020-12-12 00:00:00,69,4.0,,,,,,,,,,,,,,,36.0,2.0,,,,,,,,,,,,,2.0,1.0
2020-12-13 00:00:00,72,3.0,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,,
2020-12-14 00:00:00,78,6.0,,,,,,,,,,,,,,,39.0,3.0,,,,,,,16.0,1.0,,,,,,
2020-12-15 00:00:00,109,31.0,,,4.0,2.0,,,,,,,,,,,43.0,4.0,,,,,,,30.0,14.0,,,,,,
2020-12-16 00:00:00,664,555.0,,,143.0,139.0,,,,,,,,,,,69.0,26.0,,,4.0,,2.0,1.0,32.0,2.0,,,,,,
2020-12-17 00:00:00,3724,3060.0,3.0,2.0,268.0,125.0,56.0,,,,,,155.0,,,,1301.0,1232.0,,,12.0,8.0,3.0,1.0,1264.0,1232.0,,,,,,
2020-12-18 00:00:00,7281,3557.0,,,478.0,210.0,194.0,138.0,,,,,215.0,60.0,,,2940.0,1639.0,,,32.0,20.0,6.0,3.0,2667.0,1403.0,,,,,,
2020-12-19 00:00:00,9831,2550.0,,,526.0,48.0,267.0,73.0,,,,,,,,,4621.0,1681.0,,,,,,,3403.0,736.0,,,2.0,,3.0,1.0
