date,Graham_cume,Graham
2020-12-17,79,
2020-12-18,146,67
2020-12-20,147,1
2020-12-21,193,46
2020-12-22,236,43
2020-12-23,363,127
2020-12-24,414,51
2020-12-26,424,10
2020-12-27,427,3
2020-12-28,582,155
2020-12-29,734,152
2020-12-30,851,117
2020-12-31,919,68
2021-01-01,926,7
2021-01-02,929,3
2021-01-04,1060,131
2021-01-05,1172,112
2021-01-06,1291,119
2021-01-07,1523,232
2021-01-08,1785,262
2021-01-09,1787,2
2021-01-11,1906,119
2021-01-12,2062,156
2021-01-13,2264,202
2021-01-14,2539,275
2021-01-15,3144,605
2021-01-16,3199,55
2021-01-17,3200,1
2021-01-18,3320,120
2021-01-19,3604,284
2021-01-20,3860,256
2021-01-21,4079,219
2021-01-22,4351,272
2021-01-23,4595,244
2021-01-24,4597,2
2021-01-25,4756,159
2021-01-26,4916,160
2021-01-27,5122,206
2021-01-28,5374,252
2021-01-29,5772,398
2021-01-30,5872,100
2021-01-31,5873,1
2021-02-01,6034,161
2021-02-02,6229,195
2021-02-03,6464,235
2021-02-04,6725,261
2021-02-05,7058,333
2021-02-06,7321,263
2021-02-07,7322,1
2021-02-08,7504,182
2021-02-09,7699,195
2021-02-10,7909,210
2021-02-11,8272,363
2021-02-12,8966,694
2021-02-13,9171,205
2021-02-14,9173,2
2021-02-15,9293,120
2021-02-16,9484,191
2021-02-17,9690,206
2021-02-18,10041,351
2021-02-19,10389,348
2021-02-20,10718,329
2021-02-21,10719,1
2021-02-22,10871,152
2021-02-23,11080,209
2021-02-24,11336,256
2021-02-25,11618,282
2021-02-26,11929,311
2021-02-27,11960,31
2021-02-28,11971,11
2021-03-01,12143,172
2021-03-02,12367,224
2021-03-03,12600,233
2021-03-04,12832,232
2021-03-05,13029,197
2021-03-06,13291,262
2021-03-07,13292,1
2021-03-08,13452,160
2021-03-09,13684,232
2021-03-10,13950,266
2021-03-11,14239,289
2021-03-12,14496,257
2021-03-13,14753,257
2021-03-14,14754,1
2021-03-15,14975,221
2021-03-16,15145,170
2021-03-17,15365,220
2021-03-18,15593,228
2021-03-19,15755,162
2021-03-20,15767,12
2021-03-22,15937,170
2021-03-23,16174,237
2021-03-24,16410,236
2021-03-25,16643,233
2021-03-26,16819,176
2021-03-27,16938,119
2021-03-28,16942,4
2021-03-29,17141,199
2021-03-30,17309,168
2021-03-31,17578,269
2021-04-01,17791,213
2021-04-02,17883,92
2021-04-03,17896,13
2021-04-04,17903,7
2021-04-05,18033,130
2021-04-06,18210,177
2021-04-07,18506,296
2021-04-08,18803,297
2021-04-09,18918,115
2021-04-10,19045,127
2021-04-11,19050,5
2021-04-12,19119,69
2021-04-13,19236,117
2021-04-14,19437,201
2021-04-15,19574,137
2021-04-16,19722,148
2021-04-17,19744,22
2021-04-19,19822,78
2021-04-20,20002,180
2021-04-21,20201,199
2021-04-22,20426,225
2021-04-23,20574,148
2021-04-24,20685,111
2021-04-25,20687,2
2021-04-26,20815,128
2021-04-27,20940,125
2021-04-28,21068,128
2021-04-29,21274,206
2021-04-30,21318,44
2021-05-01,21341,23
2021-05-02,21345,4
2021-05-03,21393,48
2021-05-04,21490,97
2021-05-05,21677,187
2021-05-06,21855,178
2021-05-07,21902,47
2021-05-08,21947,45
2021-05-09,21948,1
2021-05-10,21981,33
2021-05-11,22044,63
2021-05-12,22179,135
2021-05-13,22312,133
2021-05-14,22412,100
2021-05-15,22434,22
2021-05-16,22439,5
2021-05-17,22509,70
2021-05-18,22585,76
2021-05-19,22706,121
2021-05-20,22852,146
2021-05-21,22944,92
2021-05-22,22985,41
2021-05-23,22988,3
2021-05-24,23045,57
2021-05-25,23120,75
2021-05-26,23168,48
2021-05-27,23252,84
2021-05-28,23309,57
2021-05-29,23316,7
2021-05-30,23320,4
2021-05-31,23326,6
2021-06-01,23388,62
2021-06-02,23458,70
2021-06-03,23518,60
2021-06-04,23598,80
2021-06-05,23609,11
2021-06-06,23614,5
2021-06-07,23645,31
2021-06-08,23682,37
2021-06-09,23708,26
2021-06-10,23831,123
2021-06-11,23867,36
2021-06-12,23883,16
2021-06-13,23886,3
2021-06-14,23947,61
2021-06-15,23999,52
2021-06-16,24041,42
2021-06-17,24099,58
2021-06-18,24168,69
2021-06-19,24184,16
2021-06-20,24188,4
2021-06-21,24225,37
2021-06-22,24264,39
2021-06-23,24291,27
2021-06-24,24326,35
2021-06-25,24380,54
2021-06-26,24388,8
2021-06-27,24390,2
2021-06-28,24436,46
2021-06-29,24480,44
2021-06-30,24546,66
2021-07-01,24592,46
2021-07-02,24626,34
2021-07-03,24641,15
2021-07-05,24662,21
2021-07-06,24691,29
2021-07-07,24740,49
2021-07-08,24810,70
2021-07-09,24861,51
2021-07-10,24884,23
2021-07-11,24886,2
2021-07-12,24923,37
2021-07-13,24960,37
2021-07-14,25013,53
2021-07-15,25070,57
2021-07-16,25126,56
2021-07-17,25138,12
2021-07-18,25146,8
2021-07-19,25205,59
2021-07-20,25259,54
2021-07-21,25335,76
2021-07-22,25435,100
2021-07-23,25543,108
2021-07-24,25585,42
2021-07-25,25589,4
2021-07-26,25698,109
2021-07-27,25787,89
2021-07-28,25868,81
2021-07-29,25960,92
2021-07-30,26046,86
2021-07-31,26081,35
2021-08-01,26087,6
2021-08-02,26158,71
2021-08-03,26206,48
2021-08-04,26310,104
2021-08-05,26407,97
2021-08-06,26504,97
2021-08-07,26528,24
2021-08-08,26537,9
2021-08-09,26624,87
2021-08-10,26681,57
2021-08-11,26776,95
2021-08-12,26912,136
2021-08-13,27053,141
2021-08-14,27075,22
2021-08-15,27086,11
2021-08-16,27179,93
2021-08-17,27306,127
2021-08-18,27425,119
2021-08-19,27600,175
2021-08-20,27796,196
2021-08-21,27989,193
2021-08-22,28002,13
2021-08-23,28184,182
2021-08-24,28327,143
2021-08-25,28492,165
2021-08-26,28692,200
2021-08-27,28934,242
2021-08-28,28973,39
2021-08-29,29035,62
2021-08-30,29201,166
2021-08-31,29302,101
2021-09-01,29414,112
2021-09-02,29549,135
2021-09-03,29698,149
2021-09-04,29730,32
2021-09-05,29736,6
2021-09-06,29749,13
2021-09-07,29822,73
2021-09-08,29930,108
2021-09-09,30075,145
2021-09-10,30222,147
2021-09-11,30281,59
2021-09-12,30297,16
2021-09-13,30382,85
2021-09-14,30480,98
2021-09-15,30564,84
2021-09-16,30678,114
2021-09-17,30804,126
2021-09-18,30866,62
2021-09-19,30870,4
2021-09-20,30962,92
2021-09-21,31017,55
2021-09-22,31103,86
2021-09-23,31247,144
2021-09-24,31346,99
2021-09-25,31367,21
2021-09-26,31368,1
2021-09-27,31415,47
2021-09-28,31468,53
2021-09-29,31548,80
2021-09-30,31663,115
2021-10-01,31743,80
2021-10-02,31767,24
2021-10-03,31776,9
2021-10-04,31815,39
2021-10-05,31869,54
2021-10-06,31909,40
2021-10-07,31988,79
2021-10-08,32044,56
2021-10-09,32070,26
2021-10-10,32080,10
2021-10-11,32135,55
2021-10-12,32188,53
2021-10-13,32243,55
2021-10-14,32322,79
2021-10-15,32377,55
2021-10-16,32410,33
2021-10-17,32416,6
2021-10-18,32447,31
2021-10-19,32479,32
2021-10-20,32524,45
2021-10-21,32604,80
2021-10-22,32668,64
2021-10-23,32696,28
2021-10-24,32704,8
2021-10-25,32747,43
2021-10-26,32806,59
2021-10-27,32871,65
2021-10-28,33035,164
2021-10-29,33109,74
2021-10-30,33230,121
2021-10-31,33234,4
2021-11-01,33340,106
2021-11-02,33396,56
2021-11-03,33481,85
2021-11-04,33644,163
2021-11-05,33780,136
2021-11-06,33797,17
2021-11-07,33809,12
2021-11-08,33930,121
2021-11-09,34027,97
2021-11-10,34103,76
2021-11-11,34182,79
2021-11-12,34296,114
2021-11-13,34384,88
2021-11-14,34389,5
2021-11-15,34513,124
2021-11-16,34616,103
2021-11-17,34671,55
2021-11-18,34920,249
2021-11-19,35070,150
2021-11-20,35103,33
2021-11-21,35114,11
2021-11-22,35261,147
2021-11-23,35331,70
2021-11-24,35399,68
2021-11-26,35444,45
2021-11-27,35470,26
2021-11-28,35474,4
2021-11-29,35625,151
2021-11-30,35784,159
2021-12-01,35914,130
2021-12-02,36116,202
2021-12-03,36327,211
2021-12-04,36423,96
2021-12-05,36432,9
2021-12-06,36575,143
2021-12-07,36681,106
2021-12-08,36743,62
2021-12-09,36931,188
2021-12-10,37091,160
2021-12-11,37114,23
2021-12-12,37125,11
2021-12-13,37249,124
2021-12-14,37331,82
2021-12-15,37385,54
2021-12-16,37622,237
2021-12-17,37774,152
2021-12-18,37799,25
2021-12-19,37822,23
2021-12-20,37982,160
2021-12-21,38079,97
2021-12-22,38184,105
2021-12-23,38245,61
2021-12-24,38271,26
2021-12-25,38273,2
2021-12-26,38286,13
2021-12-27,38453,167
2021-12-28,38605,152
2021-12-29,38711,106
2021-12-30,38861,150
2021-12-31,38969,108
2022-01-01,38973,4
2022-01-02,38977,4
2022-01-03,39211,234
2022-01-04,39303,92
2022-01-05,39376,73
2022-01-06,39589,213
2022-01-07,39753,164
2022-01-08,39890,137
2022-01-09,39901,11
2022-01-10,40090,189
2022-01-11,40182,92
2022-01-12,40369,187
2022-01-13,40545,176
