date,Cochise_cume,Cochise
2020-12-16 00:00:00,1,
2020-12-17 00:00:00,58,57
2020-12-18 00:00:00,196,138
2020-12-19 00:00:00,270,74
2020-12-20 00:00:00,306,36
2020-12-21 00:00:00,645,339
2020-12-22 00:00:00,1097,452
2020-12-23 00:00:00,1544,447
2020-12-24 00:00:00,1672,128
2020-12-25 00:00:00,1673,1
2020-12-26 00:00:00,1695,22
2020-12-28 00:00:00,1800,105
2020-12-29 00:00:00,1877,77
2020-12-30 00:00:00,2094,217
2020-12-31 00:00:00,2310,216
2021-01-01 00:00:00,2316,6
2021-01-02 00:00:00,2317,1
2021-01-03 00:00:00,2319,2
2021-01-04 00:00:00,2375,56
2021-01-05 00:00:00,2460,85
2021-01-06 00:00:00,2568,108
2021-01-07 00:00:00,2632,64
2021-01-08 00:00:00,2795,163
2021-01-09 00:00:00,3169,374
2021-01-10 00:00:00,3171,2
2021-01-11 00:00:00,3535,364
2021-01-12 00:00:00,3787,252
2021-01-13 00:00:00,4216,429
2021-01-14 00:00:00,4545,329
2021-01-15 00:00:00,5014,469
2021-01-16 00:00:00,5412,398
2021-01-17 00:00:00,5428,16
2021-01-18 00:00:00,5671,243
2021-01-19 00:00:00,6108,437
2021-01-20 00:00:00,6814,706
2021-01-21 00:00:00,7469,655
2021-01-22 00:00:00,7804,335
2021-01-23 00:00:00,8370,566
2021-01-24 00:00:00,8481,111
2021-01-25 00:00:00,8922,441
2021-01-26 00:00:00,9403,481
2021-01-27 00:00:00,10187,784
2021-01-28 00:00:00,11206,1019
2021-01-29 00:00:00,11897,691
2021-01-30 00:00:00,11918,21
2021-01-31 00:00:00,11931,13
2021-02-01 00:00:00,12200,269
2021-02-02 00:00:00,12418,218
2021-02-03 00:00:00,12977,559
2021-02-04 00:00:00,13382,405
2021-02-05 00:00:00,13859,477
2021-02-06 00:00:00,14024,165
2021-02-07 00:00:00,14035,11
2021-02-08 00:00:00,14562,527
2021-02-09 00:00:00,15393,831
2021-02-10 00:00:00,16772,1379
2021-02-11 00:00:00,18731,1959
2021-02-12 00:00:00,20124,1393
2021-02-13 00:00:00,20467,343
2021-02-14 00:00:00,20478,11
2021-02-15 00:00:00,20887,409
2021-02-16 00:00:00,21575,688
2021-02-17 00:00:00,22098,523
2021-02-18 00:00:00,22788,690
2021-02-19 00:00:00,23163,375
2021-02-20 00:00:00,23511,348
2021-02-21 00:00:00,23626,115
2021-02-22 00:00:00,23895,269
2021-02-23 00:00:00,24132,237
2021-02-24 00:00:00,25045,913
2021-02-25 00:00:00,27127,2082
2021-02-26 00:00:00,28597,1470
2021-02-27 00:00:00,29487,890
2021-02-28 00:00:00,29516,29
2021-03-01 00:00:00,30033,517
2021-03-02 00:00:00,30555,522
2021-03-03 00:00:00,31751,1196
2021-03-04 00:00:00,33390,1639
2021-03-05 00:00:00,34458,1068
2021-03-06 00:00:00,35476,1018
2021-03-07 00:00:00,35526,50
2021-03-08 00:00:00,36077,551
2021-03-09 00:00:00,37038,961
2021-03-10 00:00:00,38638,1600
2021-03-11 00:00:00,40708,2070
2021-03-12 00:00:00,42266,1558
2021-03-13 00:00:00,43081,815
2021-03-14 00:00:00,43111,30
2021-03-15 00:00:00,44045,934
2021-03-16 00:00:00,44972,927
2021-03-17 00:00:00,45939,967
2021-03-18 00:00:00,47288,1349
2021-03-19 00:00:00,48305,1017
2021-03-20 00:00:00,49213,908
2021-03-21 00:00:00,49246,33
2021-03-22 00:00:00,49804,558
2021-03-23 00:00:00,50173,369
2021-03-24 00:00:00,51171,998
2021-03-25 00:00:00,53572,2401
2021-03-26 00:00:00,55074,1502
2021-03-27 00:00:00,56108,1034
